rating_id,country_id,coder_id,question_id,code,confidence,historical_date,text_answer,timestamp,data_type,date_added,party_id
19762396,15,4220,414,NULL,40,12/31/2015,"Atlántico, Boyacá, Caldas, Cundinamarca, Magdalena, Quindío, Risaralda, Santander, Amazonas, San Andrés y Providencia, Guainía, Vaupés.",34:46.3,normal,NULL,NULL
20165633,15,502,414,NULL,90,12/31/2015,Poor areas (rural and urban) throughout the country,34:46.3,normal,NULL,NULL
28184456,15,413,414,NULL,70,12/31/2015,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054355,15,447,414,NULL,60,12/31/2015,En el centro de país,33:16.1,NULL,33:16.1,NULL
24853100,15,489,414,NULL,95,12/31/2015,Urban areas ,01:33.1,NULL,NULL,NULL
39258874,15,5798,414,NULL,100,12/31/2015,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
28184457,15,413,414,NULL,70,12/31/2016,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054356,15,447,414,NULL,60,12/31/2016,En el centro de país,33:16.1,NULL,33:16.1,NULL
31836879,15,4961,414,NULL,60,12/31/2016,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
24853101,15,489,414,NULL,95,12/31/2016,Urban areas ,01:33.1,NULL,NULL,NULL
33534601,15,5487,414,NULL,100,12/31/2016,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
39258875,15,5798,414,NULL,100,12/31/2016,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
24113435,15,502,414,NULL,100,12/31/2016,Poor areas (rural and urban) throughout the country,51:59.7,NULL,NULL,NULL
45012269,15,5994,414,NULL,50,12/31/2016,Centro,56:22.9,NULL,56:22.9,NULL
33534602,15,5487,414,NULL,100,12/31/2017,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
28184458,15,413,414,NULL,70,12/31/2017,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
27987675,15,502,414,NULL,95,12/31/2017,Poor areas (rural and urban) throughout the country,25:20.3,NULL,25:20.3,NULL
45012270,15,5994,414,NULL,50,12/31/2017,Centro,56:22.9,NULL,56:22.9,NULL
33054357,15,447,414,NULL,60,12/31/2017,En el centro de país,33:16.1,NULL,33:16.1,NULL
31836880,15,4961,414,NULL,60,12/31/2017,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
36956073,15,489,414,NULL,90,12/31/2017,"Bogota and other large cities and most populated departments in the Northern, Central and Eastern regions.",41:23.5,NULL,41:23.5,NULL
39258876,15,5798,414,NULL,100,12/31/2017,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
36956074,15,489,414,NULL,100,12/31/2018,"Bogota and other large cities and most populated departments in the Northern, Central and Eastern regions.",41:23.5,NULL,41:23.5,NULL
45012271,15,5994,414,NULL,50,12/31/2018,Centro,56:22.9,NULL,56:22.9,NULL
39258877,15,5798,414,NULL,100,12/31/2018,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
33534603,15,5487,414,NULL,100,12/31/2018,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
33054358,15,447,414,NULL,60,12/31/2018,En el centro de país,33:16.1,NULL,33:16.1,NULL
33401514,15,413,414,NULL,65,12/31/2018,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,30:19.8,NULL,30:19.8,NULL
31836881,15,4961,414,NULL,60,12/31/2018,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
36221085,15,4961,414,NULL,80,12/31/2019,"Centre of the country, big cities.",40:06.0,NULL,40:06.0,NULL
45012272,15,5994,414,NULL,50,12/31/2019,Centro,56:22.9,NULL,56:22.9,NULL
39258878,15,5798,414,NULL,100,12/31/2019,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
39293685,15,4220,414,NULL,60,12/31/2019,"Amazonas, Vaupés, Meta, Huila, Cundinamaraca, Boyacá, Santander, Caldas, Quindio, Bogotá",48:24.2,NULL,48:24.2,NULL
36956075,15,489,414,NULL,95,12/31/2019,Bogota and other large cities and most populated departments in the central region of the country and even some other less populated but relatively close to Bogotá.,41:23.5,NULL,41:23.5,NULL
45526940,15,413,414,NULL,65,12/31/2019,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,26:15.5,NULL,26:15.5,NULL
40572698,15,5487,414,NULL,100,12/31/2019,Main urban centers,12:00.4,NULL,12:00.4,NULL
40942583,15,5515,414,NULL,75,12/31/2019,Urban areas ,44:38.7,NULL,44:38.7,NULL
45012273,15,5994,414,NULL,50,12/31/2020,Centro,56:22.9,NULL,56:22.9,NULL
45151111,15,5487,414,NULL,85,12/31/2020,Main urban centers,57:51.3,NULL,57:51.3,NULL
42972532,15,4961,414,NULL,70,12/31/2020,La capital y los municipios cercanos. Las grandes ciudades.,28:10.1,NULL,28:10.1,NULL
45526941,15,413,414,NULL,60,12/31/2020,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,26:15.5,NULL,26:15.5,NULL
47585903,15,4961,414,NULL,70,12/31/2021,Las grandes ciudades y el centro del país.,02:22.4,NULL,02:22.4,NULL
48043050,15,5994,414,NULL,100,12/31/2021,Centro,50:41.6,NULL,50:41.6,NULL
