MPIO_CDPMP,north,south,east,west
44078,0.7465957314591767,0,0.06351212687628809,0
44098,0.739815311381449,0,0.022185526292801842,0
44110,0.7094366569188069,0,0.03158277919487388,0
44279,0.7296299632186494,0,0.045057951515384276,0
44378,0.758196022421615,0,0.05617670914382772,0
44420,0.6906205915460938,0,0.001713977689831018,0
44855,0.6944773075046595,0,0.015482101821205978,0
44874,0.7038478640082294,0,0.017252117090374837,0
44001,0.7733088434917117,0,0.019888560223665367,0
44035,0.7718042464939212,0,0.08831325610595447,0
44090,0.7572242701735123,0,0,0.040785255530897804
44650,0.728022649968586,0,0,4.4151040264349097e-4
44847,0.8530335170721136,0,0.2139265835820642,0
44430,0.7879111716966628,0,0.12633522041092035,0
44560,0.8115062685387815,0,0.08197744628104976,0
47541,0.6586148821009297,0,0,0.202130301367015
47030,0.6690730725090336,0,0,0.11793244858796068
47058,0.6248991179237996,0,0,0.11577946479045255
47161,0.6733046139173707,0,0,0.20074694154517098
47170,0.6528441519841754,0,0,0.16679921883625334
47205,0.6668905288046365,0,0,0.19592665645672855
47258,0.6785068064165589,0,0,0.1843785189527427
47268,0.711851371973815,0,0,0.14358060611300152
47318,0.5631355886594955,0,0,0.122145004262092
47460,0.6145465393526283,0,0,0.14395534065345147
47545,0.5929231534475464,0,0,0.12273265576213487
47551,0.6879804661924815,0,0,0.15367581809999153
47555,0.6180713946402275,0,0,0.17555346410668263
47570,0.7316545508341622,0,0,0.1476740270198755
47605,0.7106910852999896,0,0,0.17315569291539304
47660,0.6534563157596838,0,0,0.13656319996629596
47675,0.6966559472114251,0,0,0.18955510329549027
47692,0.5741506323681674,0,0,0.12925666708113426
47703,0.571526600040832,0,0,0.14722828788114586
47707,0.5917345491668075,0,0,0.14522088802518196
47720,0.5920135446531706,0,0,0.18087937172929985
47745,0.7361517151558133,0,0,0.1787714383261618
47798,0.6344267389910158,0,0,0.19067153371265072
47960,0.654769909825056,0,0,0.18587825836582944
47980,0.726256072561608,0,0,0.12657156437679368
47053,0.7103018379793016,0,0,0.09210189145591056
47189,0.7360418133789173,0,0,0.1109458734249337
47288,0.6907558714251646,0,0,0.09260376259791712
47001,0.7605530906165804,0,0,0.09274399068004595
47245,0.5491160097863615,0,0,0.10381276620401733
70001,0.5703700127873998,0,0,0.27146807815133833
70110,0.5707251919196584,0,0,0.21602902924624995
70124,0.5151275393234829,0,0,0.23681598699372747
70204,0.5926282837398945,0,0,0.26369279829687003
70215,0.5585023028302173,0,0,0.25052415060651906
70221,0.5785638348874278,0,0,0.29755683162572827
70230,0.5970145869929712,0,0,0.25903972208214904
70233,0.544488830571578,0,0,0.2375412950274373
70235,0.5512481664746568,0,0,0.2194155086882429
70265,0.4721028554253205,0,0,0.1841482202569307
70400,0.517201514372707,0,0,0.2543029010258146
70418,0.5815063416896497,0,0,0.2461899349251587
70429,0.4891937948240029,0,0,0.18809998782724324
70508,0.5949149980812783,0,0,0.2433627999451307
70523,0.572294405794636,0,0,0.28651985224820703
70670,0.5544107780660055,0,0,0.26320773364648886
70678,0.519691725693669,0,0,0.21749092998882694
70702,0.5677725812279509,0,0,0.2462608798205043
70708,0.4937315007590373,0,0,0.24150680703149618
70713,0.6228273322371383,0,0,0.2799600320544593
70717,0.5788151869041079,0,0,0.2258955874075902
70742,0.5640094152466809,0,0,0.23243132994872498
70771,0.5174475820829971,0,0,0.19239366185303028
70820,0.5932457313192654,0,0,0.28345085119237357
70823,0.5886615775858944,0,0,0.27294291049636327
70473,0.5783580706745625,0,0,0.259383928915034
88001,0.9102878536822611,0,0,0.9979141862567352
88564,0.9956302766098089,0,0,0.9582008883992441
81001,0.3048422633453837,0,0.41272416856798655,0
81591,0.26433252567808807,0,0.339342176951565,0
81220,0.2574801283747448,0,0.4831880862849371,0
81065,0.30516438358187165,0,0.2861818463143772,0
81300,0.2952589576002379,0,0.20099665718251525,0
81736,0.31650057846398105,0,0.1975878933081975,0
81794,0.2621084085803245,0,0.2070370943089329,0
15001,0.17022297015858975,0,0,0.03412047104868061
15022,0.1108417327731951,0,0,0.035289530885403785
15047,0.16168355560521333,0,0.033883836233088764,0
15051,0.19456898142873505,0,0,0.041154127441960356
15087,0.22148571084416904,0,0.030322945545204837,0
15090,0.1400487451267468,0,0,0.0021258258986470366
15092,0.21261506101713687,0,0.037558876272431804,0
15097,0.2565105603859678,0,0.07418208623287867,0
15104,0.1619405972858843,0,0,0.03450778690200292
15106,0.18676712633987622,0,0,0.09552322402875428
15109,0.16716005894425967,0,0,0.10030035220497377
15114,0.2044634503552601,0,0.033202018450474456,0
15131,0.1762825960558325,0,0,0.09220041507363061
15135,0.11632396817713898,0,0,0.007152651647855004
15162,0.2169507863473126,0,0.01897288817021032,0
15172,0.13698439952451297,0,0,0.029782263522336393
15176,0.18118117248959995,0,0,0.08337906198286339
15183,0.23058907082422275,0,0.10323810238210987,0
15185,0.21930865552087278,0,0,0.03964526861943482
15187,0.17500683070012008,0,0,0.02086439437413798
15189,0.15701049676761675,0,0,0.02303037480475792
15204,0.18804578618353715,0,0,0.02848891048542921
15212,0.1622700564549031,0,0,0.10921846516904758
15215,0.20246830881950637,0,0.03806088624955225,0
15377,0.1726361057784989,0,0.07896558104386185,0
15380,0.1275233370657208,0,0,0.043506812574293736
15401,0.17003877406930354,0,0,0.13243653151683774
15403,0.24888420887810456,0,0.08455829917527585,0
15542,0.1681170639816376,0,7.055679483168089e-4,0
15550,0.19392933837525372,0,0.10215420817902635,0
15572,0.21605034051986985,0,0,0.15833857981568283
15580,0.17476031968664696,0,0,0.13118865271197472
15755,0.2140964588233713,0,0.08397804878705555,0
15757,0.2167911929599506,0,0.06420937954148613,0
15759,0.18597128813782102,0,0.03150900105847369,0
15761,0.11254305595352297,0,0,0.039987826756823386
15842,0.1384877400976863,0,0,0.043986156999380716
15861,0.15599130820598528,0,0,0.050642312558462056
15879,0.16201455418410554,0,0,0.021206331120242103
15897,0.1456932303859128,0,0,0.00980618589974962
15218,0.27568518988174895,0,0.05493894846099958,0
15224,0.17113231294303213,0,0,0.041975452205771424
15226,0.17752193483319897,0,0.022971888121102974,0
15232,0.18335011405533508,0,0,0.0419335524297878
15236,0.10202974872695798,0,0,0.032202631141752806
15238,0.20942749530213053,0,0.002515362040272034,0
15244,0.2581801272002155,0,0.1064125094809289,0
15248,0.2744967254891314,0,0.09658842183707435,0
15272,0.18657397598225453,0,0.010094680704760283,0
15276,0.20609728476734313,0,0.025303449183721016,0
15293,0.19399383279581492,0,0,0.0531473594755847
15296,0.20023332722549508,0,0.05569297372821402,0
15299,0.12502645376973884,0,0,0.026756897256453183
15317,0.26788042576429727,0,0.09083800780494147,0
15322,0.11712946361531214,0,0,0.046845188809553386
15325,0.10837642457406967,0,0,0.047828704869626724
15362,0.18064156009815516,0,0.01810814515765896,0
15367,0.1553345741367547,0,0,0.03399694162076329
15368,0.23627711577598418,0,0.07969944435016592,0
15407,0.1857402049503806,0,0,0.049945267392366495
15425,0.11351254786782278,0,0,0.024426359069816682
15442,0.1756315187197519,0,0,0.10831722508042092
15455,0.131504177763837,0,0,0.011116311092740019
15464,0.19037041672813101,0,0.06273658111830792,0
15466,0.18906824508380762,0,0.04005939125487425,0
15469,0.20655855410498408,0,0,0.05498146013443726
15476,0.17946440555827342,0,0,0.034042359039098476
15480,0.17094711644645147,0,0,0.11947489205622673
15491,0.19764467828271678,0,0.024071007089455018,0
15494,0.15296939983065608,0,0,0.04229301054255175
15500,0.17994853838315997,0,0,0.022783211728817317
15507,0.19501382831369787,0,0,0.12879176676750387
15511,0.13122716377687843,0,0,0.03660446867115313
15514,0.12563163452137951,0,0.012576395126774678,0
15516,0.20270279203776773,0,0,0.006376277623285325
15518,0.15588000068842517,0,0.0619114478660503,0
15522,0.26765510072473336,0,0.0995828478501672,0
15531,0.1881674174522486,0,0,0.10658483945352488
15533,0.18104997988222749,0,0.11442251791932803,0
15537,0.2239762360532071,0,0.05055730321049664,0
15599,0.1493065951830814,0,0,0.026349663817707362
15600,0.16788374115990032,0,0,0.06311971186090304
15621,0.15562915092132265,0,0,0.013143706462289545
15632,0.18933940179956307,0,0,0.0768782311313815
15638,0.17601650012066866,0,0,0.0531989964118711
15646,0.1651731835720799,0,0,0.05066498488073683
15660,0.140318048960692,0,0.005394680456607626,0
15664,0.22033683170624802,0,0,0.05328720109504742
15667,0.09613959354558123,0,0,0.004738621426748142
15673,0.26381912698914883,0,0.08389809531522975,0
15676,0.17168254522931442,0,0,0.07678165272448699
15681,0.1869604561978662,0,0,0.11918142725123958
15686,0.22702254485831788,0,0,0.04703296146108479
15690,0.09695400294978924,0,0,0.019761777339177028
15693,0.20967483857312416,0,0.014602005426313559,0
15696,0.1926765929235397,0,0,0.060197953924216396
15720,0.23487155979250685,0,0.056523416989218464,0
15723,0.2283971113498509,0,0.05891971172987646,0
15740,0.16814491648809693,0,0,0.015490661800218932
15753,0.2549905899088832,0,0.06202143772215165,0
15762,0.17676537267116638,0,0,0.04171333210013126
15763,0.19833110709126495,0,0,0.019673524255710815
15764,0.1677385496529658,0,0,0.027299752798789566
15774,0.24362445964832394,0,0.058859663161224283,0
15776,0.1830293297650499,0,0,0.06277801497821367
15778,0.11843043647399798,0,0,0.04053363666986399
15790,0.20855221199563717,0,0.0571738763740496,0
15798,0.12312448520277469,0,0,0.03952660670265482
15804,0.14732414517523396,0,0,0.03588099557234871
15806,0.19433342498617714,0,0.011487701758864518,0
15808,0.1764486122930015,0,0,0.06857472306909576
15810,0.26523767187788705,0,0.062246767680035994,0
15814,0.17673177556927577,0,0,0.009004829421472968
15816,0.2127173711300994,0,0,0.046971683633455184
15820,0.19623195933884763,0,0.03945913542726707,0
15822,0.16713851323320564,0,0.012418273891646375,0
15832,0.19148599211708037,0,0,0.0994505410284724
15835,0.14780673712796538,0,0,0.0492679332205896
15837,0.186410754573467,0,0,0.011580307841866824
15839,0.2291756108626904,0,0.03619579905283544,0
15180,0.29355248171256776,0,0.10661790725663077,0
15223,0.31439493083279285,0,0.1445284946617865,0
15332,0.28068626645137706,0,0.13259204678048622,0
25019,0.10413046539931901,0,0,0.1571743627583359
25035,0.06924232067549904,0,0,0.16675630026193536
25040,0.09340481498093924,0,0,0.1593884617201366
25053,0.034773777151044474,0,0,0.15174014697441635
25086,0.08606922495141162,0,0,0.1934091453558949
25095,0.09956867835451402,0,0,0.16709519036706147
25099,0.0831177266769476,0,0,0.1440230481958912
25120,0.0016756647407219919,0,0,0.15756403166540986
25123,0.08642523478830648,0,0,0.15907096134120047
25126,0.1082688012114388,0,0,0.10945209857307475
25148,0.15579281695335018,0,0,0.1662409375857791
25151,0.0526279936091778,0,0,0.09962563795883278
25154,0.1513001093813624,0,0,0.09746725110353847
25168,0.1107813313712687,0,0,0.1789148602494779
25178,0.05510581014958464,0,0,0.11287509544322456
25181,0.07166565422500006,0,0,0.09593354171462325
25183,0.12807666210240753,0,0,0.06909941895730218
25200,0.12646565115761213,0,0,0.103155257798109
25214,0.09329507879693076,0,0,0.12026287351699837
25224,0.13986434325815925,0,0,0.08057923440391765
25245,0.06892460139861752,0,0,0.1553021984392858
25258,0.14317450892776867,0,0,0.1416327993316498
25269,0.09811811608764777,0,0,0.14506719252814784
25279,0.0659348646742616,0,0,0.08254781528706645
25281,0.043569917545901664,0,0,0.10055521556107737
25286,0.08863060131523867,0,0,0.12896115583845466
25288,0.15945774021875406,0,0,0.0794905099505768
25293,0.07924991750776327,0,0,0.04943743551446791
25295,0.11665656294626765,0,0,0.09175460918225818
25297,0.1016472723413216,0,0,0.0618240097920442
25299,0.08647897712395912,0,0,0.05983755731044713
25312,0.06539930095996599,0,0,0.1449774294781883
25317,0.15640281842799186,0,0,0.07055518481309223
25320,0.13388528115313267,0,0,0.1799833096163164
25322,0.09466516051945684,0,0,0.08825486413204416
25324,0.0642212542332375,0,0,0.19635980945180334
25326,0.10628654446394777,0,0,0.08132659534484647
25328,0.10289511982299267,0,0,0.16187715063416763
25335,0.034677797586086113,0,0,0.0869841779972268
25339,0.027747088980894074,0,0,0.10885131899176291
25368,0.07044199999895245,0,0,0.18564757976011276
25372,0.08454022363952154,0,0,0.07046231255310968
25377,0.08407821985921823,0,0,0.09784297001432216
25386,0.0788093405712214,0,0,0.1606914564804837
25394,0.15072531985874452,0,0,0.1531634619508209
25398,0.13715582584433061,0,0,0.15313890120831863
25402,0.11334855179624666,0,0,0.14522179075758884
25407,0.14758968648205176,0,0,0.06919724183407484
25426,0.11985184562527618,0,0,0.06178350714100262
25430,0.09165216580780323,0,0,0.1360234172990959
25436,0.11316537769871544,0,0,0.055514467547137625
25438,0.06128563604709953,0,0,0.037352509203906495
25483,0.05322771439729077,0,0,0.1991107455626823
25486,0.12547300885699425,0,0,0.0925733905155392
25488,0.041304946263575275,0,0,0.17704190459495717
25489,0.12969160211749056,0,0,0.1518115719201871
25491,0.12256587065532268,0,0,0.1510457907979809
25506,0.016922464241107694,0,0,0.15830851493876488
25513,0.13333880811016463,0,0,0.12488220880204995
25518,0.15644030289774502,0,0,0.12495056941323324
25524,0.029264965490345143,0,0,0.160449238682048
25530,0.057904406871559476,0,0,0.01204300797639117
25535,0.041194609030092325,0,0,0.13766457677276042
25572,0.18089300639408995,0,0,0.17305446348116982
25580,0.08308273148398149,0,0,0.18467512452964094
25592,0.12613416169553945,0,0,0.16315232776794877
25594,0.045498799209623284,0,0,0.08897263504587528
25596,0.08558340090376916,0,0,0.17004045735698725
25599,0.06507036017830128,0,0,0.17284971112322714
25612,0.04263054021754215,0,0,0.19030217792583054
25645,0.07343305154122357,0,0,0.14586236700216487
25649,0.02509948448425325,0,0,0.1469109826866581
25653,0.14874468402753876,0,0,0.11436026903916224
25658,0.11181893554636478,0,0,0.13745678900714295
25718,0.10999683118351766,0,0,0.15365238605036427
25736,0.11652509895707759,0,0,0.0806874771069515
25743,0.05628450782668348,0,0,0.14882158170011206
25745,0.16930646425046028,0,0,0.08811118777206611
25758,0.10380792841987019,0,0,0.10205847206178452
25769,0.11247815608265188,0,0,0.1241349156885549
25772,0.12993727647606218,0,0,0.08088525711906008
25777,0.12210042055054558,0,0,0.13274296037604152
25779,0.16196547528344252,0,0,0.08565345647064215
25781,0.1411919058006774,0,0,0.08929135324448371
25785,0.11049354161633475,0,0,0.11576740335307503
25793,0.13603897583546845,0,0,0.10095383700754271
25797,0.07889630152217394,0,0,0.15128508718598374
25799,0.09859180559034081,0,0,0.12296808940725999
25805,0.04410487538772102,0,0,0.16224650316194195
25807,0.12446135046128298,0,0,0.04979242213631168
25815,0.057875933336725346,0,0,0.18096536327808796
25817,0.11231958898223444,0,0,0.09778183367779421
25823,0.1530733716120564,0,0,0.1394756239166196
25839,0.0902136231102864,0,0,0.03761762415250693
25841,0.06300458243160605,0,0,0.10318760059738473
25843,0.14890062868554121,0,0,0.08521202655242734
25845,0.0420373942322365,0,0,0.11387100312124951
25851,0.13591234767355556,0,0,0.1612210929194232
25862,0.1294302495813791,0,0,0.141804609642048
25867,0.10392413429516753,0,0,0.16996486952414294
25871,0.14411913381899893,0,0,0.1280462919354244
25873,0.13954729825019793,0,0,0.057146509911184355
25875,0.11683048511049848,0,0,0.16235914987516875
25878,0.056188317954406854,0,0,0.16210327271331107
25885,0.1779597415673239,0,0,0.14816279491638643
25898,0.089718359828734,0,0,0.1506967361353539
25899,0.12046743659338582,0,0,0.10866952550937616
25001,0.04951856064908507,0,0,0.18356178768602077
54001,0.44345994682311846,0,0.09528458455039035,0
54003,0.43374574598385857,0,0,0.00875149572481667
54051,0.39090939957534104,0,0.03550847091071841,0
54099,0.393040713738537,0,0.06815194066930705,0
54109,0.4400634525235822,0,0.024629734677577713,0
54125,0.3548083996635368,0,0.0690648048613296,0
54128,0.3983849062417665,0,0,0.005387278832170514
54172,0.3877616854304846,0,0.08000395089747975,0
54223,0.3792102051679193,0,0.04582505572757909,0
54239,0.40500144826080825,0,0.06586394068550777,0
54261,0.44021071868401945,0,0.07236849150644176,0
54313,0.4218081855562566,0,0.044217928655987906,0
54344,0.4697757716489772,0,7.242722704601996e-4,0
54347,0.3783435203064331,0,0.09463130402545646,0
54377,0.3542769274413295,0,0.08982610442602944,0
54385,0.3995484839895566,0,0,0.03219950275883728
54398,0.45870603313344444,0,0,0.012147885472557287
54405,0.4045060726974993,0,0.08916141325745966,0
54418,0.4278332260091934,0,0.03785970873355769,0
54480,0.3596956535423115,0,0.0504258642445031,0
54498,0.45600807026056694,0,0,0.031166892441807335
54518,0.3662388016922242,0,0.06525088373862702,0
54520,0.3771765476173636,0,0.07178589246143266,0
54553,0.4663314715242345,0,0.10770298832907553,0
54599,0.38902620503998303,0,0.09224719891167957,0
54660,0.4077147415725879,0,0.034492461888833,0
54670,0.479468715818056,0,0,0.008690948651398484
54673,0.4156292233795536,0,0.07586603265729068,0
54680,0.4199868084921717,0,0.058459095922574575,0
54720,0.45948253952447754,0,0.04433667342166358,0
54743,0.3453722347861341,0,0.04756597760654547,0
54871,0.42494452548269024,0,0.01526491595406214,0
54874,0.40598005802938086,0,0.09634320307720387,0
54174,0.33174234446671,0,0.08937957760864902,0
54206,0.523645046393265,0,0,0.013556026403831823
54245,0.5231003927829361,0,0,0.030403848998470515
54800,0.5117249100456086,0,0,0.008593873505917737
54810,0.5068253642000764,0,0.04546837930535463,0
54820,0.3500996911764984,0,0.12458301329798435,0
54250,0.5031123939351472,0,0.00818207386196205,0
11001,0.04355175764107923,0,0,0.12692861865479535
50001,0.019906730456228657,0,0,0.04739904499316539
50006,0.011265328205134175,0,0,0.07409519418799837
50110,0.06493483077052017,0,0.013998690452870237,0
50124,0.043460845512834176,0,0.02086268150370848,0
50150,0,0.011996836533920998,0,0.05270952411087647
50223,0,0.009157748149153684,0,0.11470427934699938
50226,0.03474632297101176,0,0,0.026811523211024476
50245,0.04751953414959515,0,0,0.07299767773213543
50251,0,0.035303125785967615,0,0.09305932281158649
50270,0,0.024070477935728977,0,0.08654260224251635
50287,0,0.06398622563393228,0,0.059341752303241825
50313,0,0.049944079202314376,0,0.07675855245028296
50318,0.00474733585578462,0,0,0.10136082378741644
50330,0,0.09197387407927497,0,0.12039614457773729
50370,0,0.10513702702577186,0,0.15577332266248817
50400,0,0.0354149870311885,0,0.11712975202958974
50450,0,0.1414703245630386,0.058003644235055093,0
50573,0.011755683757913785,0,0.07009382704424662,0
50577,0,0.08726148387419652,0,0.017790089904091536
50590,0,0.14075420819920573,0,0.006358855403253076
50606,0.03526682446977815,0,0,0.04517435889589438
50680,0,0.006775235142695075,0,0.022311107850495955
50683,0,0.07536320354332257,0,0.08477826974410818
50686,0.05990641369220502,0,0,0.06675657268597317
50689,0,0.0451056700310102,0.0156217250988398,0
50711,0,0.1341712950702469,0,0.06746255829138724
50350,0,0.21407084886488598,0,0.116967503538239
50325,0,0.09655420969047417,0.18357964204930585,0
50568,0.010779657558024782,0,0.2327303884326001,0
41001,0,0.11182246824728609,0,0.25304784575718364
41306,0,0.18825745521618817,0,0.28132008765752203
41319,0,0.23589417352769051,0,0.3021153330413846
41349,0,0.1673683615048642,0,0.27332425074006333
41357,0,0.1489397590429082,0,0.29944521781916933
41359,0,0.2331408541031209,0,0.3667678285121484
41378,0,0.21166204857997734,0,0.3507563414505971
41396,0,0.1936318164865513,0,0.33727575013427974
41483,0,0.1631367314876402,0,0.312516782181756
41503,0,0.22645046834947344,0,0.34189040823874567
41518,0,0.1839391802482792,0,0.30570892514124637
41524,0,0.12152080969138933,0,0.27249797253957797
41530,0,0.2727619578622745,0,0.35422774417952163
41548,0,0.20205210673227522,0,0.31771900768672073
41551,0,0.2551376706552082,0,0.35091552799963655
41615,0,0.1377856764436212,0,0.2487928869694959
41660,0,0.22163112412984234,0,0.36360302462128025
41668,0,0.2433004244634456,0,0.38528223902640385
41676,0,0.12007297451617673,0,0.2947954673676226
41770,0,0.249839112477928,0,0.31494917776977416
41791,0,0.2179546296650409,0,0.3227343366801373
41797,0,0.1691881856520209,0,0.3004581815484723
41799,0,0.10724165419136776,0,0.23143681744252764
41801,0,0.13263454610309006,0,0.30412825487561435
41807,0,0.24003562604809928,0,0.32761458788829817
41872,0,0.07570669288635991,0,0.23756398310176416
41885,0,0.15446776802728526,0,0.28119630312264055
41298,0,0.2127701328025084,0,0.2875972038241451
41244,0,0.2332067851213566,0,0.33146771012364273
41206,0,0.055425374412514807,0,0.1843918128639378
41132,0,0.15297943099659692,0,0.25964402651731566
41078,0,0.09435302812655887,0,0.21671476651937985
41026,0,0.2242325083003141,0,0.3103955486498125
41020,0,0.17275483881098366,0,0.255242169572327
41016,0,0.07874190213216974,0,0.262323737327834
41013,0,0.20080413624615723,0,0.3043558534293611
41006,0,0.26974507110740203,0,0.3367520905068783
68013,0.24014868503340356,0,0,0.051729352697948844
68020,0.1975723584817516,0,0,0.08617749822687279
68051,0.29646530143243494,0,0.011410767917601539,0
68077,0.21627691763618548,0,0,0.062484997355833814
68079,0.2891218607106989,0,0,0.015301924344181272
68081,0.3320012766481835,0,0,0.08082165326926258
68092,0.3276954991890646,0,0,0.03520874397402185
68121,0.28021765235841556,0,0,0.019365821895700613
68132,0.36352393639792635,0,0.025087580743493425,0
68147,0.2757566835071484,0,0.0654996903214385,0
68152,0.29045063355485096,0,0.08228529063382935,0
68160,0.30022624700399014,0,0.0246221915749624,0
68162,0.3161825698849542,0,0.07014863320028228,0
68167,0.24155444255261493,0,0,0.008232106671665292
68169,0.3535867741123406,0,0.015219271759787215,0
68176,0.2602148907594697,0,0,0.038366781809679354
68179,0.22811079517050017,0,0,0.06351807128937752
68190,0.26411842787233386,0,0,0.1256841218605289
68207,0.3036044169067418,0,0.07650686074030866,0
68209,0.25841796042935433,0,0,0.018152786294313283
68615,0.376264962820836,0,0,0.03347855658467122
68655,0.3691343490976202,0,0,0.05645989894813131
68669,0.30486356950137483,0,0.0427623734040729,0
68673,0.2316649983584834,0,0,0.05139479139072213
68679,0.2789781990163207,0,0,0.004171990063300655
68682,0.2694018390479417,0,0.03657419118472785,0
68684,0.2872611008589606,0,0.055009508492409646,0
68686,0.2808052903345415,0,0.07049154948815697,0
68689,0.31516794578563856,0,0,0.05272531773285678
68705,0.32504913274159386,0,0.029939586356697568,0
68720,0.26403180033850593,0,0,0.05770203606654369
68745,0.2892312049125614,0,0,0.07018936198151232
68755,0.2696344997056715,0,0,0.018673689266418617
68770,0.23304319287249534,0,0,0.03275597964239968
68773,0.21918319306731768,0,0,0.10130578016655627
68780,0.37638885418841606,0,0.015231963602658945,0
68820,0.3443081002054583,0,0.022945014914952704,0
68855,0.26673634532033247,0,0,0.003142570744461287
68861,0.24418965528175993,0,0,0.07161463104443909
68867,0.36025081424844446,0,0.0322682175641061,0
68872,0.2932100113342752,0,0,0.009383000971797607
68895,0.3088820678506161,0,0,0.02276480538114723
68370,0.2961506297522105,0,0,0.0019454461946937672
68377,0.21149556336467462,0,0,0.1118644555518346
68385,0.2558769851680662,0,0,0.0850473681127179
68397,0.24385347238263475,0,0,0.06321535390481708
68406,0.34780250765434145,0,0,0.02410785417687399
68418,0.30651547094020365,0,0,0.002897465986705962
68425,0.2750766600631822,0,0.07977058947699439,0
68432,0.29682937204761795,0,0.05522653982662216,0
68444,0.3630488248503371,0,0.004552847303902302,0
68464,0.27284183534420364,0,0.01995518256803959,0
68468,0.2887244757155021,0,0.04227633624001729,0
68498,0.2583914290787698,0,0,0.0045463433763590485
68500,0.2447196580592249,0,0,0.022748090235242106
68502,0.25626603081500937,0,0.04341566589264124,0
68522,0.2762364445822466,0,0,0.02383346286460204
68524,0.26222425631139495,0,0,0.023108271428435
68533,0.2648455149533857,0,0,0.010251289120174409
68549,0.275092180774666,0,0,0.010739862051818693
68572,0.2031619536045927,0,0,0.06883734572644043
68573,0.2931480150347779,0,0,0.10110355801805138
68575,0.38710930435843616,0,0,0.08102018870955813
68211,0.25288656501551143,0,0,0.0484622018901731
68217,0.2456825267479062,0,0.016199259277318624,0
68229,0.28609637575718944,0,0.01027253256853611,0
68235,0.2909336425276182,0,0,0.05570116575387351
68245,0.24766442410380585,0,0,0.05236799807380935
68255,0.3815387262999243,0,0,0.011418489151547513
68264,0.22928194450113243,0,0.00332173567466744,0
68266,0.29029954619480636,0,0.0645491165821227,0
68271,0.1999989141145896,0,0,0.10083043959406918
68296,0.29172915251270976,0,0,0.02795517658301331
68298,0.21298638628979558,0,0,0.027345907651220823
68318,0.3203451140559201,0,0.041548897019688,0
68320,0.24552897328739962,0,0,0.03779046760334955
68322,0.25459149867093567,0,0,0.028704237913442288
68324,0.21514728561914548,0,0,0.07384362683605797
68327,0.2244687035666407,0,0,0.05734712360531344
68344,0.2799368505546492,0,0,0.032244769128516496
68368,0.20560172333831508,0,0,0.08559531245767177
68307,0.33016875589314965,0,0,0.01917817407022232
68276,0.3347014454385932,0,0.0023714039824163707,0
68101,0.23082324962763454,0,0,0.11910797513312409
68250,0.23114298198941988,0,0,0.09758676284524696
68547,0.32234911260772925,0,0.01244599813547404,0
68001,0.3427217608720938,0,0,0.0033272802055371777
73001,0.057859967635377374,0,0,0.250762893684921
73024,0,0.06304613385177026,0,0.2147274840444902
73026,0.07162989650787056,0,0,0.2199887076402926
73030,0.09715515109063787,0,0,0.19896801259227756
73043,0.076808803003578,0,0,0.24366539726508116
73055,0.11631305587122699,0,0,0.20394705064962068
73067,0,0.058322171715037646,0,0.27730728820192463
73124,0.05312439263811218,0,0,0.27906206008320117
73148,0.02325143952532592,0,0,0.1923325426438252
73152,0.11736575591751297,0,0,0.24339066538258575
73168,0,0.01955464466861779,0,0.2897414610774013
73200,0.047560877095554906,0,0,0.21134041257729055
73217,0,0.020177794634433935,0,0.23873752157156813
73226,0.008408135888733912,0,0,0.18567191175693573
73236,0,0.03748721401809033,0,0.19875404946761546
73268,0.02778790293268847,0,0,0.20926651271291888
73270,0.12395080718112494,0,0,0.21660564084623407
73275,0.035830062157293695,0,0,0.20274344944092362
73283,0.13526960785892966,0,0,0.22761430605507058
73319,0.01830881571952839,0,0,0.21886376079483935
73347,0.12282324716167071,0,0,0.24968100532159204
73352,0.02429016259363587,0,0,0.1683681720716226
73408,0.10148750194515956,0,0,0.21271536561113105
73411,0.10274141539031029,0,0,0.22707584825908675
73443,0.14039262818627468,0,0,0.21078641611604984
73449,0.029849893388280934,0,0,0.17971594144244793
73461,0.0973471663530047,0,0,0.24698943592036668
73483,0,0.04453888922288272,0,0.23567178065884425
73504,0.0036957547027125044,0,0,0.25372748638530096
73520,0.1255078148603944,0,0,0.2237035151535215
73547,0.061345288735419584,0,0,0.2124292444751103
73555,0,0.09883527906079265,0,0.31597305235481693
73563,0,0.021340948225712333,0,0.20683351387794457
73585,0,0.005955666059057303,0,0.20706863796000316
73616,0,0.0534468557260854,0,0.32036084759454225
73622,0.02055911162520057,0,0,0.2902515740442484
73624,0.03308224666913012,0,0,0.26174109608973145
73671,0.0010354999338990337,0,0,0.22372051765013645
73675,0.005523554012939049,0,0,0.2792497023498109
73678,0.023799447042439113,0,0,0.2345667018312801
73686,0.08706200971389329,0,0,0.2455088532790012
73770,0.015405175450977948,0,0,0.20060460903283417
73854,0.02943651800888164,0,0,0.2413892524504454
73861,0.0850365282849032,0,0,0.21242957202071064
73870,0.11199305635231795,0,0,0.23959184548555693
73873,0,0.005943063861037316,0,0.17753552665438993
13300,0.5353042136260752,0,0,0.12299941068077405
13650,0.5466223547863076,0,0,0.14745752815002128
13430,0.5548662719180372,0,0,0.19236637874454734
25307,0.045874428004189165,0,0,0.19977943367244339
25754,0.06688628722616803,0,0,0.1325750067064801
25175,0.1014261087547629,0,0,0.11026932791898073
25260,0.10292960106180504,0,0,0.13351027514482536
25473,0.0811208685771352,0,0,0.1332455304907881
25740,0.05934000940905004,0,0,0.1364303447689705
