id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto88,coddpto,departamento88,departamento,codmpio88,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619880321,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17616,17616,RISARALDA,Municipal,,994,RESTO DE VOTACION,,,2712,0
619880322,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17653,17653,SALAMINA,Municipal,18490002,1,ECHEVERRI,MEJIA,JULIO C,5100,1
619880322,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17653,17653,SALAMINA,Municipal,,994,RESTO DE VOTACION,,,5086,0
619880323,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17662,17662,SAMANA,Municipal,18490002,1,RUEDA,ARIZA,JUVENAL,6014,1
619880323,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17662,17662,SAMANA,Municipal,,994,RESTO DE VOTACION,,,2923,0
619880324,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17777,17777,SUPIA,Municipal,18480001,1,GUTIERREZ,DE J,MARGORY,5530,1
619880324,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17777,17777,SUPIA,Municipal,,994,RESTO DE VOTACION,,,3291,0
619880325,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17867,17867,VICTORIA,Municipal,18480001,1,GONZALEZ,NAVARRO,ALEJANDRO,2655,1
619880325,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17867,17867,VICTORIA,Municipal,,994,RESTO DE VOTACION,,,211,0
619880326,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17873,17873,VILLAMARIA,Municipal,18480001,1,PERALTA,DUQUE,BEATRIZ,4806,1
619880326,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17873,17873,VILLAMARIA,Municipal,,994,RESTO DE VOTACION,,,5078,0
619880327,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17877,17877,VITERBO,Municipal,18490002,1,ARBOLEDA,PATINO,LEONARDO A,3289,1
619880327,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17877,17877,VITERBO,Municipal,,994,RESTO DE VOTACION,,,2584,0
619880328,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18001,18001,FLORENCIA,Municipal,18480001,1,BELTRAN,HERRERA,CARLOS A,9089,1
619880328,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18001,18001,FLORENCIA,Municipal,,994,RESTO DE VOTACION,,,9039,0
619880329,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18029,18029,ALBANIA,Municipal,18490002,1,ANTURI,CORREA,JOSE MILTON,466,1
619880329,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18029,18029,ALBANIA,Municipal,,994,RESTO DE VOTACION,,,710,0
619880330,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18094,18094,BELEN DE LOS ANDAQUIES,Municipal,18490002,1,BARRERA,MUNOZ,JOSE OMAR,928,1
619880330,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18094,18094,BELEN DE LOS ANDAQUIES,Municipal,,994,RESTO DE VOTACION,,,1476,0
619880331,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18150,18150,CARTAGENA DEL CHAIRA,Municipal,19850001,1,HERNANDEZ,PENA,DWIGHT A,1969,1
619880331,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18150,18150,CARTAGENA DEL CHAIRA,Municipal,,994,RESTO DE VOTACION,,,445,0
619880332,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18205,18205,CURILLO,Municipal,18490002,1,ACOSTA,MONCADA,EFRAIN,802,1
619880332,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18205,18205,CURILLO,Municipal,,994,RESTO DE VOTACION,,,451,0
619880333,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18247,18247,EL DONCELLO,Municipal,18490002,1,CALDERON,TOVAR,LUIS EDGAR,1401,1
619880333,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18247,18247,EL DONCELLO,Municipal,,994,RESTO DE VOTACION,,,1961,0
619880334,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18256,18256,EL PAUJIL,Municipal,19889999,1,VARGAS,DE QUINTO,OBDULIA,1226,1
619880334,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18256,18256,EL PAUJIL,Municipal,,994,RESTO DE VOTACION,,,1103,0
619880335,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18410,18410,LA MONTANITA,Municipal,19850001,1,BOHORQUEZ,TRIANA,ANA C,1182,1
619880335,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18410,18410,LA MONTANITA,Municipal,,994,RESTO DE VOTACION,,,526,0
619880336,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18460,18460,MILAN,Municipal,18480001,1,ESPANA,PIMENTEL,OMAR,685,1
619880336,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18460,18460,MILAN,Municipal,,994,RESTO DE VOTACION,,,451,0
619880337,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18479,18479,MORELIA,Municipal,18480001,1,RICARDO,ACOSTA,WILLIAM,628,1
619880337,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18479,18479,MORELIA,Municipal,,994,RESTO DE VOTACION,,,392,0
619880338,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18592,18592,PUERTO RICO,Municipal,18480001,1,BERRIO,DE R,MARLENY,1941,1
619880338,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18592,18592,PUERTO RICO,Municipal,,994,RESTO DE VOTACION,,,1988,0
619880339,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18610,18610,SAN JOSE DE FRAGUA,Municipal,18490002,1,HOYOS,RODRIGUEZ,FRANCISCO,541,1
619880339,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18610,18610,SAN JOSE DE FRAGUA,Municipal,,994,RESTO DE VOTACION,,,1232,0
619880340,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18753,18753,SAN VICENTE DEL CAGUAN,Municipal,18480001,1,PEREZ,CAMACHO,VICTOR M,2312,1
619880340,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18753,18753,SAN VICENTE DEL CAGUAN,Municipal,,994,RESTO DE VOTACION,,,808,0
619880341,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18756,18756,SOLANO,Municipal,19889999,1,HERMIDA,BARRERA,HERNAN,403,1
619880341,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18756,18756,SOLANO,Municipal,,994,RESTO DE VOTACION,,,377,0
619880342,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18860,18860,VALPARAISO,Municipal,18480001,1,CORREA,ANGEL,HUMBERTO,1698,1
619880342,1988,Alcaldía Municipal,Marzo 13,18,18,CAQUETÁ,CAQUETA,18860,18860,VALPARAISO,Municipal,,994,RESTO DE VOTACION,,,1030,0
619880343,1988,Alcaldía Municipal,Marzo 13,19,19,CAUCA,CAUCA,19001,19001,POPAYAN,Municipal,19889999,1,SILVA,IRAGORRI,JOSE SEBAST,14627,1
619880343,1988,Alcaldía Municipal,Marzo 13,19,19,CAUCA,CAUCA,19001,19001,POPAYAN,Municipal,,994,RESTO DE VOTACION,,,20011,0
619880344,1988,Alcaldía Municipal,Marzo 13,19,19,CAUCA,CAUCA,19022,19022,ALMAGUER,Municipal,19889999,1,GOMEZ,RENGIFO,FABIO,1982,1
