id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,293,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,5,VILLEGAS,MORENO,ALVARO,88,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,4,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,138,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,998,VOTOS NULOS,,,11,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,,999,VOTOS EN BLANCO,,,78,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,2,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,21,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,2,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,366,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,5,VILLEGAS,MORENO,ALVARO,329,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,9,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,234,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,998,VOTOS NULOS,,,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5038,ANGOSTURA,Departamental,,999,VOTOS EN BLANCO,,,152,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,8,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,731,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,2,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,345,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,5,VILLEGAS,MORENO,ALVARO,60,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,4,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,498,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,998,VOTOS NULOS,,,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5040,ANORI,Departamental,,999,VOTOS EN BLANCO,,,102,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,17,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,1161,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,4,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,251,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,,5,VILLEGAS,MORENO,ALVARO,207,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,15,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5042,ANTIOQUIA,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,692,1
