"FID_15t6","Pe_15t6","Du_15t6","vt_15t6","MV18_15t6","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16"
683,230,1770,2066,0.7454,0.931433659839715,0,0.206778272484417,0.310167408726625,0,0,0,0
684,131,1195,1351,0.78756,0.967943009795191,0,0.214883348174533,0.322325022261799,0,0,0,0
685,1454,1406,3034,-0.01582,0.23686553873553,0,0.0525841495992876,0.0788762243989314,0,0,0,0
686,598,1263,1930,0.34456,0.499554764024933,0,0.110901157613535,0.166351736420303,0,0,0,0
687,547,1212,1840,0.36141,0.517364203027605,0,0.114854853072128,0.172282279608192,0,0,0,0
688,546,1640,2276,0.48067,0.63579697239537,0,0.141146927871772,0.211720391807658,0,0,0,0
689,2693,3923,6984,0.17612,0.372217275155833,0,0.0826322350845948,0.123948352626892,0,0,0,0
690,108,834,960,0.75625,0.943009795191451,0,0.209348174532502,0.314022261798753,0,0,0,0
691,1818,2835,4928,0.20637,0.387355298308103,0,0.0859928762243989,0.128989314336598,0,0,0,0
692,324,1786,2170,0.67373,0.845948352626892,0,0.18780053428317,0.281700801424755,0,0,0,0
693,427,808,1282,0.29719,0.460373998219056,0,0.10220302760463,0.153304541406946,0,0,0,0
694,1076,1925,3117,0.27238,0.441674087266251,0,0.0980516473731077,0.147077471059662,0,0,0,0
695,223,1511,1778,0.72441,0.908281389136242,0,0.201638468388246,0.302457702582369,0,0,0,0
696,2925,4204,7618,0.16789,0.365093499554764,0,0.0810507569011576,0.121576135351736,0,0,0,0
697,393,1501,1957,0.56617,0.724844167408727,0,0.160915405164737,0.241373107747106,0,0,0,0
698,480,2293,2846,0.63703,0.799643811219947,0,0.177520926090828,0.266281389136242,0,0,0,0
699,2270,2065,4576,-0.0448,0.22439893143366,0,0.0498165627782725,0.0747248441674087,0,0,0,0
700,375,2257,2697,0.69781,0.879786286731968,0,0.195312555654497,0.292968833481745,0,0,0,0
701,776,1433,2292,0.28665,0.45146927871772,0,0.100226179875334,0.150339269813001,0,0,0,0
702,3730,5889,10223,0.21119,0.390917186108638,0,0.0867836153161175,0.130175422974176,0,0,0,0
703,1961,1075,3178,-0.27879,0.11219946571683,0,0.0249082813891362,0.0373624220837044,0,0,0,0
704,762,3315,4265,0.59859,0.767586821015138,0,0.170404274265361,0.255606411398041,0,0,0,0
705,5830,2352,8542,-0.40716,0.0667853962600178,0,0.014826357969724,0.0222395369545859,0,0,0,0
706,1123,1350,2619,0.08667,0.305431878895815,0,0.0678058771148709,0.101708815672306,0,0,0,0
707,772,820,1666,0.02881,0.259127337488869,0,0.0575262689225289,0.0862894033837934,0,0,0,0
708,365,3010,3483,0.7594,0.944790739091719,0,0.209743544078362,0.314615316117542,0,0,0,0
709,236,833,1111,0.53735,0.694568121104185,0,0.154194122885129,0.231291184327694,0,0,0,0
710,324,1115,1490,0.53087,0.687444345503117,0,0.152612644701692,0.228918967052538,0,0,0,0
711,8348,7356,16686,-0.05945,0.216384683882458,0,0.0480373998219056,0.0720560997328584,0,0,0,0
712,167,766,966,0.62008,0.780943900267142,0,0.173369545859305,0.260054318788958,0,0,0,0
713,107,768,895,0.73855,0.921638468388246,0,0.204603739982191,0.306905609973286,0,0,0,0
714,869,2614,3580,0.48743,0.641139804096171,0,0.14233303650935,0.213499554764025,0,0,0,0
715,200,737,977,0.54964,0.709706144256456,0,0.157554764024933,0.2363321460374,0,0,0,0
716,1535,748,2396,-0.32846,0.0917186108637578,0,0.0203615316117542,0.0305422974176313,0,0,0,0
717,1710,2890,4815,0.24507,0.416740872662511,0,0.0925164737310775,0.138774710596616,0,0,0,0
718,880,1822,2867,0.32857,0.489759572573464,0,0.108726625111309,0.163089937666964,0,0,0,0
719,319,972,1336,0.48877,0.645592163846839,0,0.143321460373998,0.214982190560997,0,0,0,0
720,2010,3639,5896,0.27629,0.446126447016919,0,0.099040071237756,0.148560106856634,0,0,0,0
721,1003,1199,2313,0.08474,0.301869991095281,0,0.0670151380231523,0.100522707034728,0,0,0,0
722,3281,4223,7958,0.11837,0.331255565449688,0,0.0735387355298308,0.110308103294746,0,0,0,0
723,323,516,898,0.21492,0.393588601959038,0,0.0873766696349065,0.13106500445236,0,0,0,0
724,506,2127,2731,0.59356,0.764915405164737,0,0.169811219946572,0.254716829919858,0,0,0,0
725,328,2094,2509,0.70387,0.886019590382903,0,0.196696349065004,0.295044523597507,0,0,0,0
726,175,1845,2054,0.81305,0.980409617097061,0,0.217650934995548,0.326476402493321,0,0,0,0
727,347,1080,1514,0.48415,0.63846838824577,0,0.141739982190561,0.212609973285841,0,0,0,0
728,412,2735,3256,0.71345,0.894924309884239,0,0.198673196794301,0.298009795191451,0,0,0,0
729,1206,2291,3643,0.29783,0.46126447016919,0,0.10240071237756,0.15360106856634,0,0,0,0
730,544,936,1588,0.24685,0.418521816562778,0,0.0929118432769368,0.139367764915405,0,0,0,0
731,1936,3101,5334,0.21841,0.396260017809439,0,0.0879697239536955,0.131954585930543,0,0,0,0
732,335,1393,1805,0.58615,0.754229741763135,0,0.167439002671416,0.251158504007124,0,0,0,0
733,174,1172,1381,0.72266,0.907390917186109,0,0.201440783615316,0.302161175422974,0,0,0,0
734,204,383,616,0.29058,0.455921638468388,0,0.101214603739982,0.151821905609973,0,0,0,0
735,1291,2363,3819,0.2807,0.447016918967053,0,0.0992377560106857,0.148856634016028,0,0,0,0
736,1188,3279,4638,0.45084,0.603739982190561,0,0.134030276046305,0.201045414069457,0,0,0,0
737,800,748,1637,-0.03177,0.230632235084595,0,0.05120035618878,0.0768005342831701,0,0,0,0
738,1100,2465,3661,0.37285,0.528940338379341,0,0.117424755120214,0.176137132680321,0,0,0,0
739,1279,2101,3516,0.23379,0.406055209260908,0,0.0901442564559216,0.135216384683882,0,0,0,0
740,223,1295,1571,0.68237,0.861086375779163,0,0.191161175422974,0.286741763134461,0,0,0,0
741,1027,2344,3521,0.37404,0.530721282279608,0,0.117820124666073,0.17673018699911,0,0,0,0
742,535,1471,2088,0.44828,0.60106856634016,0,0.133437221727516,0.200155832591273,0,0,0,0
743,1100,1166,2383,0.0277,0.258236865538736,0,0.0573285841495993,0.0859928762243989,0,0,0,0
744,420,1365,1883,0.50186,0.664292074799644,0,0.147472840605521,0.221209260908281,0,0,0,0
745,1401,2041,3600,0.17778,0.374888691006233,0,0.0832252894033838,0.124837934105076,0,0,0,0
746,2737,2360,5425,-0.06949,0.211041852181656,0,0.0468512911843277,0.0702769367764915,0,0,0,0
747,686,1021,1782,0.18799,0.380231522707035,0,0.0844113980409617,0.126617097061443,0,0,0,0
748,399,1303,1767,0.5116,0.674087266251113,0,0.149647373107747,0.224471059661621,0,0,0,0
749,2010,1948,4178,-0.01484,0.238646482635797,0,0.0529795191451469,0.0794692787177204,0,0,0,0
750,495,1643,2248,0.51068,0.67319679430098,0,0.149449688334817,0.224174532502226,0,0,0,0
751,674,1226,2002,0.27572,0.445235975066785,0,0.0988423864648264,0.14826357969724,0,0,0,0
752,386,1576,2042,0.58276,0.751558325912734,0,0.166845948352627,0.25026892252894,0,0,0,0
753,235,545,804,0.38557,0.543187889581478,0,0.120587711487088,0.180881567230632,0,0,0,0
754,1275,1471,2931,0.06687,0.292965271593945,0,0.0650382902938557,0.0975574354407836,0,0,0,0
755,2049,2392,4697,0.07303,0.296527159394479,0,0.0658290293855744,0.0987435440783615,0,0,0,0
756,449,579,1081,0.12026,0.334817453250223,0,0.0743294746215494,0.111494211932324,0,0,0,0
757,222,1535,1784,0.73599,0.918967052537845,0,0.204010685663402,0.306016028495102,0,0,0,0
758,1396,924,2476,-0.19063,0.152270703472841,0,0.0338040961709706,0.0507061442564559,0,0,0,0
759,531,1176,1758,0.36689,0.52359750667854,0,0.116238646482636,0.174357969723954,0,0,0,0
760,634,2114,2912,0.50824,0.668744434550312,0,0.148461264470169,0.222691896705254,0,0,0,0
761,1524,5550,7331,0.54917,0.707034728406055,0,0.156961709706144,0.235442564559216,0,0,0,0
762,1496,4640,6439,0.48827,0.644701691896705,0,0.143123775601069,0.214685663401603,0,0,0,0
763,1360,4068,5731,0.47252,0.629563668744435,0,0.139763134461264,0.209644701691897,0,0,0,0
764,237,826,1092,0.53938,0.696349065004452,0,0.154589492430988,0.231884238646483,0,0,0,0
765,281,1012,1345,0.54349,0.699910952804987,0,0.155380231522707,0.233070347284061,0,0,0,0
766,1495,2486,4371,0.22672,0.400712377560107,0,0.0889581478183437,0.133437221727516,0,0,0,0
767,1209,643,1896,-0.29852,0.100623330365093,0,0.0223383793410508,0.0335075690115761,0,0,0,0
768,1498,3495,5268,0.37908,0.536954585930543,0,0.119203918076581,0.178805877114871,0,0,0,0
769,13650,16810,33256,0.09502,0.313446126447017,0,0.0695850400712378,0.104377560106857,0,0,0,0
770,601,4589,5355,0.74472,0.927871772039181,0,0.205987533392698,0.308981300089047,0,0,0,0
771,2591,5631,8664,0.35088,0.504007123775601,0,0.111889581478183,0.167834372217275,0,0,0,0
772,717,2594,3496,0.5369,0.691006233303651,0,0.153403383793411,0.230105075690116,0,0,0,0
773,316,1607,1975,0.65367,0.821905609973286,0,0.182463045414069,0.273694568121104,0,0,0,0
774,1363,3353,4908,0.40546,0.562778272484417,0,0.124936776491541,0.187405164737311,0,0,0,0
775,1518,5451,7326,0.53686,0.690115761353517,0,0.153205699020481,0.229808548530721,0,0,0,0
776,2397,6063,9088,0.40339,0.560106856634016,0,0.124343722172752,0.186515583259127,0,0,0,0
777,4390,4673,9795,0.02889,0.260017809439003,0,0.0577239536954586,0.0865859305431879,0,0,0,0
778,5801,9081,16019,0.20476,0.38646482635797,0,0.0857951914514693,0.128692787177204,0,0,0,0
779,588,2198,3007,0.53542,0.689225289403384,0,0.153008014247551,0.229512021371327,0,0,0,0
780,3758,8064,12306,0.34991,0.5013357079252,0,0.111296527159394,0.166944790739092,0,0,0,0
781,207,2072,2334,0.79906,0.970614425645592,0,0.215476402493321,0.323214603739982,0,0,0,0
782,26465,29830,62075,0.05421,0.282279608192342,0,0.0626660730186999,0.0939991095280499,0,0,0,0
783,988,4882,6091,0.6393,0.804096170970614,0,0.178509349955476,0.267764024933215,0,0,0,0
784,457,2643,3172,0.68916,0.874443455031166,0,0.194126447016919,0.291189670525378,0,0,0,0
785,21581,20107,45441,-0.03244,0.229741763134461,0,0.0510026714158504,0.0765040071237756,0,0,0,0
786,955,1214,2303,0.11246,0.325022261798753,0,0.0721549421193232,0.108232413178985,0,0,0,0
787,586,1794,2475,0.48808,0.642920747996438,0,0.142728406055209,0.214092609082814,0,0,0,0
788,3205,3088,7010,-0.01669,0.235975066785396,0,0.052386464826358,0.078579697239537,0,0,0,0
789,925,3810,4968,0.58072,0.7479964381122,0,0.166055209260908,0.249082813891362,0,0,0,0
790,239,1417,1720,0.68488,0.865538735529831,0,0.192149599287622,0.288224398931434,0,0,0,0
791,1482,1941,3576,0.12836,0.340160284951024,0,0.0755155832591273,0.113273374888691,0,0,0,0
792,1209,3129,4798,0.40017,0.556544968833482,0,0.123552983081033,0.185329474621549,0,0,0,0
793,3243,8533,12654,0.41805,0.572573463935886,0,0.127111308993767,0.19066696349065,0,0,0,0
794,2384,4155,7139,0.24807,0.419412288512912,0,0.0931095280498664,0.1396642920748,0,0,0,0
795,342,654,1039,0.30029,0.462154942119323,0,0.10259839715049,0.153897595725735,0,0,0,0
796,754,2291,3328,0.46184,0.617097061442565,0,0.136995547640249,0.205493321460374,0,0,0,0
797,540,1806,2465,0.51359,0.676758682101514,0,0.150240427426536,0.225360641139804,0,0,0,0
798,526,2227,2867,0.5933,0.764024933214604,0,0.169613535173642,0.254420302760463,0,0,0,0
799,234,1514,1783,0.71789,0.90026714158504,0,0.199859305431879,0.299788958147818,0,0,0,0
800,267,1009,1308,0.56728,0.726625111308994,0,0.161310774710597,0.241966162065895,0,0,0,0
801,542,2217,2881,0.5814,0.748886910062333,0,0.166252894033838,0.249379341050757,0,0,0,0
802,6343,6647,14031,0.02167,0.256455921638468,0,0.05693321460374,0.08539982190561,0,0,0,0
803,4248,9328,14334,0.3544,0.512021371326803,0,0.11366874443455,0.170503116651825,0,0,0,0
804,874,2945,3982,0.52009,0.681211041852182,0,0.151228851291184,0.226843276936777,0,0,0,0
805,272,3181,3549,0.81967,0.984861976847729,0,0.218639358860196,0.327959038290294,0,0,0,0
806,1719,5946,8065,0.52412,0.682101513802315,0,0.151426536064114,0.227139804096171,0,0,0,0
807,644,3375,4316,0.63276,0.794300979519145,0,0.17633481745325,0.264502226179875,0,0,0,0
808,449,3005,3599,0.7102,0.891362422083704,0,0.197882457702582,0.296823686553874,0,0,0,0
809,18845,20283,43026,0.03342,0.265360641139804,0,0.0589100623330365,0.0883650934995548,0,0,0,0
810,422,2001,2511,0.62883,0.789848619768477,0,0.175346393588602,0.263019590382903,0,0,0,0
811,561,3176,3909,0.66897,0.838824577025824,0,0.186219056099733,0.279328584149599,0,0,0,0
812,496,750,1286,0.19751,0.382902938557435,0,0.0850044523597507,0.127506678539626,0,0,0,0
813,2924,3032,6443,0.01676,0.252003561887801,0,0.0559447907390917,0.0839171861086376,0,0,0,0
814,775,2347,3264,0.48162,0.636687444345503,0,0.141344612644702,0.212016918967053,0,0,0,0
815,259,1709,2028,0.71499,0.896705253784506,0,0.19906856634016,0.29860284951024,0,0,0,0
816,963,2210,3310,0.37674,0.535173642030276,0,0.118808548530721,0.178212822796082,0,0,0,0
817,615,1137,1826,0.28587,0.450578806767587,0,0.100028495102404,0.150042742653606,0,0,0,0
818,2244,9238,12136,0.5763,0.741763134461265,0,0.164671415850401,0.247007123775601,0,0,0,0
819,425,1840,2314,0.6115,0.776491540516474,0,0.172381121994657,0.258571682991986,0,0,0,0
820,785,1320,2192,0.24407,0.414959928762244,0,0.0921211041852182,0.138181656277827,0,0,0,0
821,626,3309,4076,0.65824,0.826357969723954,0,0.183451469278718,0.275177203918077,0,0,0,0
822,2386,1865,4434,-0.1175,0.18699910952805,0,0.0415138023152271,0.0622707034728406,0,0,0,0
823,1637,4286,6308,0.41994,0.575244879786287,0,0.127704363312556,0.191556544968833,0,0,0,0
824,245,1169,1443,0.64033,0.806767586821015,0,0.179102404274265,0.268653606411398,0,0,0,0
825,249,2417,2733,0.79327,0.968833481745325,0,0.215081032947462,0.322621549421193,0,0,0,0
826,1013,2269,3432,0.36597,0.522707034728406,0,0.116040961709706,0.174061442564559,0,0,0,0
827,429,2870,3397,0.71858,0.902938557435441,0,0.200452359750668,0.300678539626002,0,0,0,0
828,786,3158,4085,0.58066,0.747105966162066,0,0.165857524487979,0.248786286731968,0,0,0,0
829,1451,4161,5908,0.4587,0.609973285841496,0,0.135414069456812,0.203121104185218,0,0,0,0
830,1649,3283,5197,0.31441,0.475512021371327,0,0.105563668744435,0.158345503116652,0,0,0,0
831,1250,2687,4087,0.3516,0.506678539626002,0,0.112482635796972,0.168723953695459,0,0,0,0
832,316,1798,2176,0.68107,0.857524487978629,0,0.190370436331256,0.285555654496883,0,0,0,0
833,1125,3803,5163,0.51869,0.679430097951915,0,0.150833481745325,0.226250222617988,0,0,0,0
834,971,4055,5269,0.58531,0.752448797862867,0,0.167043633125557,0.250565449688335,0,0,0,0
835,2146,2720,5341,0.10747,0.323241317898486,0,0.0717595725734639,0.107639358860196,0,0,0,0
836,2706,7083,10198,0.4292,0.58860195903829,0,0.1306696349065,0.196004452359751,0,0,0,0
837,1693,3414,5446,0.31601,0.477292965271594,0,0.105959038290294,0.158938557435441,0,0,0,0
838,7192,4922,12999,-0.17463,0.16206589492431,0,0.0359786286731968,0.0539679430097952,0,0,0,0
839,1810,5935,8375,0.49254,0.655387355298308,0,0.145495992876224,0.218243989314337,0,0,0,0
840,3504,2518,6772,-0.1456,0.172751558325913,0,0.0383508459483526,0.0575262689225289,0,0,0,0
841,326,2038,2477,0.69116,0.8753339269813,0,0.194324131789849,0.291486197684773,0,0,0,0
842,961,1978,3099,0.32817,0.487978628673197,0,0.10833125556545,0.162496883348175,0,0,0,0
843,671,1511,2383,0.3525,0.507569011576135,0,0.112680320569902,0.169020480854853,0,0,0,0
844,3460,6402,10798,0.27246,0.442564559216385,0,0.0982493321460374,0.147373998219056,0,0,0,0
845,678,2845,3768,0.57511,0.739091718610864,0,0.164078361531612,0.246117542297418,0,0,0,0
846,1249,2670,4052,0.35069,0.503116651825467,0,0.111691896705254,0.167537845057881,0,0,0,0
847,3276,6549,10711,0.30557,0.467497773820125,0,0.103784505788068,0.155676758682102,0,0,0,0
848,717,1395,2184,0.31044,0.471059661620659,0,0.104575244879786,0.156862867319679,0,0,0,0
849,373,1137,1565,0.48818,0.643811219946572,0,0.142926090828139,0.214389136242208,0,0,0,0
850,1545,5051,6881,0.50952,0.671415850400712,0,0.149054318788958,0.223581478183437,0,0,0,0
851,10383,6753,18902,-0.19204,0.150489759572573,0,0.0334087266251113,0.050113089937667,0,0,0,0
852,264,1745,2072,0.71477,0.895814781834372,0,0.198870881567231,0.298306322350846,0,0,0,0
853,668,3130,3946,0.62392,0.786286731967943,0,0.174555654496883,0.261833481745325,0,0,0,0
854,966,2509,3635,0.42448,0.582368655387355,0,0.129285841495993,0.193928762243989,0,0,0,0
855,7082,10440,19352,0.17352,0.371326803205699,0,0.0824345503116652,0.123651825467498,0,0,0,0
856,1212,2639,4072,0.35044,0.502226179875334,0,0.111494211932324,0.167241317898486,0,0,0,0
857,295,2453,2831,0.76227,0.948352626892253,0,0.21053428317008,0.31580142475512,0,0,0,0
858,645,3185,3942,0.64434,0.812110418521817,0,0.180288512911843,0.270432769367765,0,0,0,0
859,447,1600,2146,0.53728,0.693677649154052,0,0.153996438112199,0.230994657168299,0,0,0,0
860,189,900,1120,0.63482,0.796972395369546,0,0.176927871772039,0.265391807658059,0,0,0,0
861,1561,6710,8736,0.5894,0.757791629563669,0,0.168229741763134,0.252344612644702,0,0,0,0
862,2682,10767,14043,0.57573,0.739982190560997,0,0.164276046304541,0.246414069456812,0,0,0,0
863,1788,4200,6148,0.39232,0.549421193232413,0,0.121971504897596,0.182957257346394,0,0,0,0
864,507,4373,5023,0.76966,0.955476402493321,0,0.212115761353517,0.318173642030276,0,0,0,0
865,766,1654,2595,0.3422,0.4986642920748,0,0.110703472840606,0.166055209260908,0,0,0,0
866,35602,19727,59784,-0.26554,0.119323241317898,0,0.0264897595725735,0.0397346393588602,0,0,0,0
867,2116,2949,5411,0.15395,0.358860195903829,0,0.07966696349065,0.119500445235975,0,0,0,0
868,47211,251152,317268,0.6428,0.809439002671416,0,0.179695458593054,0.269543187889581,0,0,0,0
869,1461,10561,12380,0.73506,0.918076580587711,0,0.203813000890472,0.305719501335708,0,0,0,0
870,349,3795,4312,0.79917,0.971504897595726,0,0.215674087266251,0.323511130899377,0,0,0,0
871,441,3560,4155,0.75066,0.935886019590383,0,0.207766696349065,0.311650044523598,0,0,0,0
872,147,1983,2200,0.83455,0.988423864648264,0,0.219430097951915,0.329145146927872,0,0,0,0
873,110,1299,1468,0.80995,0.978628673196794,0,0.217255565449688,0.325883348174533,0,0,0,0
874,269,3819,4169,0.85152,0.989314336598397,0,0.219627782724844,0.329441674087266,0,0,0,0
875,1197,6522,8172,0.65162,0.819234194122885,0,0.18186999109528,0.272804986642921,0,0,0,0
876,366,3464,3985,0.77742,0.959928762243989,0,0.213104185218166,0.319656277827248,0,0,0,0
877,273,2133,2526,0.73634,0.919857524487979,0,0.204208370436331,0.306312555654497,0,0,0,0
878,1459,9527,11470,0.7034,0.884238646482636,0,0.196300979519145,0.294451469278718,0,0,0,0
879,268,2874,3244,0.80333,0.97506678539626,0,0.21646482635797,0.324697239536955,0,0,0,0
880,2193,586,2877,-0.55857,0.0427426536064114,0,0.00948886910062333,0.014233303650935,0,0,0,0
881,121,1796,1962,0.85372,0.990204808548531,0,0.219825467497774,0.329738201246661,0,0,0,0
882,272,2275,2658,0.75357,0.940338379341051,0,0.208755120213713,0.31313268032057,0,0,0,0
883,874,3724,4766,0.59799,0.766696349065005,0,0.170206589492431,0.255309884238647,0,0,0,0
884,674,2058,2825,0.48991,0.64826357969724,0,0.143914514692787,0.215871772039181,0,0,0,0
885,6295,32149,40462,0.63897,0.803205699020481,0,0.178311665182547,0.26746749777382,0,0,0,0
886,62,2021,2140,0.91542,1,0,0.222,0.333,0,0,0,0
887,88,1656,1796,0.87305,0.991985752448798,0,0.220220837043633,0.33033125556545,0,0,0,0
888,11188,31465,44702,0.4536,0.605520926090828,0,0.134425645592164,0.201638468388246,0,0,0,0
889,8641,17268,27986,0.30826,0.468388245770258,0,0.103982190560997,0.155973285841496,0,0,0,0
890,173,2489,2782,0.83249,0.98753339269813,0,0.219232413178985,0.328848619768477,0,0,0,0
891,527,4907,5570,0.78636,0.967052537845058,0,0.214685663401603,0.322028495102404,0,0,0,0
892,169,3098,3337,0.87773,0.993766696349065,0,0.220616206589492,0.330924309884239,0,0,0,0
893,370,4302,4851,0.81055,0.979519145146928,0,0.217453250222618,0.326179875333927,0,0,0,0
894,3051,207,3357,-0.84718,0.00356188780053428,0,0.000790739091718611,0.00118610863757792,0,0,0,0
895,433,3222,3796,0.73472,0.916295636687444,0,0.203417631344613,0.305126447016919,0,0,0,0
896,241,1609,1923,0.71139,0.893143365983971,0,0.198277827248442,0.297416740872663,0,0,0,0
897,1028,6719,8148,0.69845,0.880676758682101,0,0.195510240427427,0.29326536064114,0,0,0,0
898,107,2618,2801,0.89647,0.996438112199466,0,0.221209260908281,0.331813891362422,0,0,0,0
899,80,2087,2218,0.90487,0.998219056099733,0,0.221604630454141,0.332406945681211,0,0,0,0
900,4360,34203,40065,0.74486,0.929652715939448,0,0.206382902938557,0.309574354407836,0,0,0,0
901,421,4433,5020,0.7992,0.972395369545859,0,0.215871772039181,0.323807658058771,0,0,0,0
902,2150,2943,5386,0.14723,0.356188780053428,0,0.0790739091718611,0.118610863757792,0,0,0,0
903,957,3155,4269,0.51487,0.678539626001781,0,0.150635796972395,0.225953695458593,0,0,0,0
904,3189,843,4194,-0.55937,0.0418521816562778,0,0.00929118432769368,0.0139367764915405,0,0,0,0
905,6465,7885,15288,0.09288,0.31166518254675,0,0.0691896705253785,0.103784505788068,0,0,0,0
906,684,5787,6793,0.75121,0.93766696349065,0,0.208162065894924,0.312243098842386,0,0,0,0
907,4399,703,5293,-0.69828,0.0231522707034728,0,0.00513980409617097,0.00770970614425646,0,0,0,0
908,1889050,1449092,3578130,-0.12296,0.180765805877115,0,0.0401300089047195,0.0601950133570793,0,0,0,0
909,71613,130440,214297,0.27451,0.444345503116652,0,0.0986447016918967,0.147967052537845,0,0,0,0
910,11476,26978,41605,0.3726,0.528049866429207,0,0.117227070347284,0.175840605520926,0,0,0,0
911,705,1781,2633,0.40866,0.565449688334817,0,0.125529830810329,0.188294746215494,0,0,0,0
912,554,2242,2952,0.57182,0.731967943009795,0,0.162496883348175,0.243745325022262,0,0,0,0
913,2148,5512,8306,0.40501,0.561887800534283,0,0.124739091718611,0.187108637577916,0,0,0,0
914,527,2347,3027,0.60126,0.769367764915405,0,0.17079964381122,0.25619946571683,0,0,0,0
915,2812,7238,10701,0.41361,0.568121104185218,0,0.126122885129118,0.189184327693678,0,0,0,0
916,149,710,886,0.63318,0.795191451469279,0,0.17653250222618,0.26479875333927,0,0,0,0
917,1330,1418,2912,0.03022,0.262689225289403,0,0.0583170080142475,0.0874755120213713,0,0,0,0
918,392,1540,2014,0.57001,0.729296527159395,0,0.161903829029386,0.242855743544078,0,0,0,0
919,1532,3369,5189,0.35402,0.510240427426536,0,0.113273374888691,0.169910062333037,0,0,0,0
920,8234,18512,28535,0.36019,0.516473731077471,0,0.114657168299199,0.171985752448798,0,0,0,0
921,1546,5794,7769,0.54679,0.705253784505788,0,0.156566340160285,0.234849510240427,0,0,0,0
922,1870,1938,4000,0.017,0.252894033837934,0,0.0561424755120214,0.0842137132680321,0,0,0,0
923,2248,284,2609,-0.75278,0.0160284951024043,0,0.00355832591273375,0.00533748886910062,0,0,0,0
924,1105,2913,4276,0.42283,0.579697239536955,0,0.128692787177204,0.193039180765806,0,0,0,0
925,1094,1742,2996,0.21629,0.395369545859305,0,0.0877720391807658,0.131658058771149,0,0,0,0
926,3021,10088,13803,0.51199,0.67586821015138,0,0.150042742653606,0.22506411398041,0,0,0,0
927,742,2419,3294,0.50911,0.670525378450579,0,0.148856634016028,0.223284951024043,0,0,0,0
928,1826,2441,4560,0.13487,0.345503116651825,0,0.0767016918967053,0.115052537845058,0,0,0,0
929,2302,6150,8890,0.43285,0.591273374888691,0,0.131262689225289,0.196894033837934,0,0,0,0
930,984,4012,5236,0.5783,0.744434550311665,0,0.16526447016919,0.247896705253785,0,0,0,0
931,995,2068,3239,0.33128,0.491540516473731,0,0.109121994657168,0.163682991985752,0,0,0,0
932,107,655,800,0.685,0.866429207479964,0,0.192347284060552,0.288520926090828,0,0,0,0
933,2105,8239,10932,0.56111,0.718610863757792,0,0.15953161175423,0.239297417631345,0,0,0,0
934,2467,3780,6699,0.196,0.381121994657168,0,0.0846090828138914,0.126913624220837,0,0,0,0
935,1553,1624,3397,0.0209,0.255565449688335,0,0.0567355298308103,0.0851032947462155,0,0,0,0
936,423,1210,1726,0.45597,0.608192341941229,0,0.135018699910953,0.202528049866429,0,0,0,0
937,5747,7766,14590,0.13838,0.349955476402493,0,0.0776901157613535,0.11653517364203,0,0,0,0
938,64099,80327,152522,0.1064,0.322350845948353,0,0.0715618878005343,0.107342831700801,0,0,0,0
939,2605,7019,10109,0.43664,0.593944790739092,0,0.131855743544078,0.197783615316118,0,0,0,0
940,1244,5310,6866,0.59219,0.761353517364203,0,0.169020480854853,0.25353072128228,0,0,0,0
941,888,2001,2992,0.37199,0.527159394479074,0,0.117029385574354,0.175544078361532,0,0,0,0
942,1349,2660,4136,0.31697,0.478183437221728,0,0.106156723063224,0.159235084594835,0,0,0,0
943,3869,6866,11294,0.26536,0.43633125556545,0,0.0968655387355298,0.145298308103295,0,0,0,0
944,1618,3967,5824,0.40333,0.559216384683882,0,0.124146037399822,0.186219056099733,0,0,0,0
945,6129,15889,22974,0.42483,0.583259127337489,0,0.129483526268923,0.194225289403384,0,0,0,0
946,687,2110,2872,0.49547,0.659839715048976,0,0.146484416740873,0.219726625111309,0,0,0,0
947,597,3944,4693,0.71319,0.894033837934105,0,0.198475512021371,0.297713268032057,0,0,0,0
948,444,2528,3104,0.67139,0.840605520926091,0,0.186614425645592,0.279921638468388,0,0,0,0
949,3364,7286,11097,0.35343,0.508459483526269,0,0.112878005342832,0.169317008014248,0,0,0,0
950,947,4067,5205,0.59942,0.768477292965272,0,0.17060195903829,0.255902938557435,0,0,0,0
951,1154,4075,5439,0.53705,0.691896705253785,0,0.15360106856634,0.23040160284951,0,0,0,0
952,16860,33680,53011,0.31729,0.479964381121995,0,0.106552092609083,0.159828138913624,0,0,0,0
953,3311,5381,9188,0.22529,0.399821905609973,0,0.0887604630454141,0.133140694568121,0,0,0,0
954,624,4615,5376,0.74237,0.926090828138914,0,0.205592163846839,0.308388245770258,0,0,0,0
955,3679,9002,13303,0.40014,0.555654496883348,0,0.123355298308103,0.185032947462155,0,0,0,0
956,670,4229,5006,0.71095,0.892252894033838,0,0.198080142475512,0.297120213713268,0,0,0,0
957,1429,5533,7172,0.57223,0.733748886910062,0,0.162892252894034,0.244338379341051,0,0,0,0
958,1604,4946,6816,0.49032,0.649154051647373,0,0.144112199465717,0.216168299198575,0,0,0,0
959,862,3595,4722,0.57878,0.745325022261799,0,0.165462154942119,0.248193232413179,0,0,0,0
960,1353,4104,5623,0.48924,0.646482635796972,0,0.143519145146928,0.215278717720392,0,0,0,0
961,514,3365,3971,0.71796,0.901157613535174,0,0.200056990204809,0.300085485307213,0,0,0,0
