MPIO_CDPMP,AREA,n,total.len,total.roads,total.major,m_per_m2_all,m_per_m2_roads,m_per_m2_major
54405,127588133.088,2323,441182.65660707036,438116.27424263913,2323,0.0034578659153416576,0.0034338324704575925,1.820702242267141e-5
54418,86587336.4076,87,74613.7723253114,74613.7723253114,87,8.617169140539857e-4,8.617169140539857e-4,1.004765865420059e-6
54480,158809674.911,149,148741.6597941043,148741.6597941043,149,9.366032634816611e-4,9.366032634816611e-4,9.382299918660652e-7
54498,522599957.904,3236,905221.5749892984,890310.4440767919,3236,0.0017321501108034623,0.0017036175196943647,6.192116840151838e-6
54518,298294090.508,994,373974.79787887103,372307.4994624958,994,0.0012537117220189828,0.0012481222770067274,3.3322819044359906e-6
54520,170930894.366,199,138405.22831156512,138147.50165305717,199,8.097145271773376e-4,8.082067444007724e-4,1.1642131794729746e-6
54553,44945401.027,177,84890.99684514225,84890.99684514225,177,0.0018887582467924976,0.0018887582467924976,3.938111485392487e-6
54599,97725777.8937,120,89113.07174598149,89113.07174598149,120,9.11868635549907e-4,9.11868635549907e-4,1.2279257590615294e-6
54660,493910089.487,224,173345.6905119326,173345.6905119326,224,3.509660851269068e-4,3.509660851269068e-4,4.535238391923877e-7
54670,398021952.622,657,449594.9507715268,448191.13127614756,657,0.001129573250444569,0.0011260462603222116,1.650662722676381e-6
54673,139281648.803,895,283172.88360671385,283172.88360671385,895,0.002033095429586949,0.002033095429586949,6.42582858324637e-6
54680,172538188.348,213,147847.28759686765,143516.88442291896,213,8.568960240771037e-4,8.317977938510246e-4,1.2345093108917475e-6
54720,1467706830.28,749,640653.3803026493,632988.759901004,749,4.3649955637286875e-4,4.31277382404936e-4,5.103198980528764e-7
54743,316855407.667,438,376204.21263887326,376204.21263887326,438,0.0011873056401620454,0.0011873056401620454,1.3823339902101884e-6
54871,401058451.674,206,246727.69318990785,241779.04689432995,206,6.151913571702018e-4,6.02852391927299e-4,5.136408399827138e-7
54874,90619029.0709,2514,418867.65013094706,418759.2594690429,2514,0.004622292408399417,0.004621096294702156,2.774251750184893e-5
54174,1185178041.04,491,455763.99786998844,426825.5592600735,491,3.84553191240409e-4,3.601362364810032e-4,4.1428374724960723e-7
54206,931921355.926,1525,777124.1928229299,755308.4907484506,1525,8.338946069657815e-4,8.104852259748263e-4,1.636404177565702e-6
54245,1727742958.41,430,439225.943381674,432984.68778646406,430,2.54219495581613e-4,2.506071205087876e-4,2.4887961366412896e-7
54800,927053956.305,827,578855.386196432,566234.291339207,827,6.244031237443845e-4,6.107889271041699e-4,8.920732114624812e-7
54810,2680072914.57,1648,1520823.4619367367,1501588.066119063,1648,5.674560022859463e-4,5.602788110561473e-4,6.149086433584627e-7
54820,1480665029.11,394,382628.40642150637,370109.76958764956,394,2.584165890994921e-4,2.499618497845631e-4,2.6609664728613603e-7
54250,704100286.607,810,600621.9720061459,589288.3983669569,810,8.530346932544121e-4,8.369381600548525e-4,1.1504043037722961e-6
11001,1622852604.69,115458,13844728.73194679,13190654.94177757,115458,0.008531106701826092,0.00812806714772305,7.114509331674948e-5
50001,1285879353.59,11234,2525183.212497423,2483158.8525228566,11234,0.0019637792654866536,0.001931097848013669,8.736433918653568e-6
50006,1123737929.42,2444,891823.2235594222,891034.9943204197,2444,7.936220716690794e-4,7.929206365583065e-4,2.174884317788786e-6
50110,403818863.114,266,205992.88296128958,205992.88296128958,266,5.101120868222958e-4,5.101120868222958e-4,6.587111804257319e-7
50124,913662509.326,263,332820.7929253506,332820.7929253506,263,3.642710404861301e-4,3.642710404861301e-4,2.8785245899387135e-7
50150,514685966.597,507,360147.11004463304,360147.11004463304,507,6.997414606538687e-4,6.997414606538687e-4,9.85066687075581e-7
50223,1157865246.2,289,237194.09947544106,180523.71516351154,289,2.0485466702959502e-4,1.559108158362751e-4,2.4959726613133055e-7
50226,625092445.897,713,448373.8434716724,448373.8434716724,713,7.172920524231603e-4,7.172920524231603e-4,1.1406312853082935e-6
50245,277851647.616,149,110527.43577141128,82116.24773595246,149,3.9779298312516684e-4,2.95539898505262e-4,5.362573923114642e-7
50251,568218055.64,272,308416.4552490562,267287.6858124742,272,5.427783439610663e-4,4.7039632612768805e-4,4.786894701782025e-7
50270,117341083.432,131,95928.3122201563,95928.3122201563,131,8.175168441814111e-4,8.175168441814111e-4,1.1164035320665456e-6
50287,570991217.672,363,386394.78731148655,386394.78731148655,363,6.767088097902182e-4,6.767088097902182e-4,6.357365731122708e-7
50313,348311787.585,1281,602343.9258722279,602343.9258722279,1281,0.0017293239773725298,0.0017293239773725298,3.6777394439669724e-6
50318,595703918.311,626,297230.4101469667,296993.7494915447,626,4.989566142014046e-4,4.98559335203991e-4,1.0508576169431595e-6
50330,2280629990.25,367,531855.0226221798,522108.9499216118,367,2.3320530945218276e-4,2.2893189695553327e-4,1.6092044810818694e-7
50370,6437208689.07,320,696506.2706437267,524476.8902345168,320,1.0820004512613568e-4,8.14758252478357e-5,4.9710987394791337e-8
50400,815426334.612,277,285334.8404095441,284684.71125311084,277,3.499210514770945e-4,3.49123764059657e-4,3.396996003713854e-7
50450,1242935516.83,235,328336.08013289655,328336.08013289655,235,2.6416179736362305e-4,2.6416179736362305e-4,1.8906853719921632e-7
50573,6913346575.71,1136,1826068.7336506457,1821452.2744531056,1136,2.641367264974863e-4,2.634689660797228e-4,1.643198395392658e-7
50577,2535774209.98,376,873206.7927619665,870199.390748513,376,3.443551043800755e-4,3.4316911471206124e-4,1.4827818601521527e-7
50590,3428133569.97,550,877992.7523025107,826711.0107576466,550,2.5611392741333415e-4,2.4115484238990177e-4,1.6043715589670362e-7
50606,365116610,894,344975.9620704008,344975.9620704008,894,9.448377658589699e-4,9.448377658589699e-4,2.4485328125718522e-6
50680,807794796.967,338,392959.2869582825,392959.2869582825,338,4.864592944070865e-4,4.864592944070865e-4,4.184230961490186e-7
50683,1169104600.06,322,427956.6563590248,427280.24640411354,322,3.660550615719599e-4,3.6547649062554794e-4,2.754244573013181e-7
50686,237350852.159,129,117093.66318230469,82765.13520134,129,4.933357606142669e-4,3.487037625881204e-4,5.434992072983316e-7
50689,5933652354.67,545,1327254.8883421437,1327254.8883421437,545,2.2368261721594557e-4,2.2368261721594557e-4,9.18489940805287e-8
50711,4819210107.73,649,1031262.617318237,982991.5303997678,649,2.1398996812031386e-4,2.0397357833040983e-4,1.3466937226061295e-7
50350,10839333930.4,1101,2743249.4745633667,2679382.9939419865,1101,2.5308284551227344e-4,2.471907417140631e-4,1.0157450698258636e-7
50325,11949028404.1,343,1525964.5627503206,1453900.8423721928,343,1.277061624714797e-4,1.2167523527463741e-4,2.8705262754443566e-8
50568,17250083166.3,2169,3915920.209383792,3901875.9888216904,2169,2.270087727480635e-4,2.2619461895954503e-4,1.2573852421983613e-7
41001,1269827167.07,6045,1632267.557567812,1629464.4381871969,6045,0.0012854249774275244,0.001283217496399155,4.760490369684118e-6
41306,503703101.996,699,463630.2182374364,462704.11874021,699,9.204434445613522e-4,9.186048624808439e-4,1.3877222459621678e-6
41319,249607338.731,192,215171.5723121538,212953.1499773095,192,8.620402485202673e-4,8.531525998392522e-4,7.692081529979252e-7
41349,194233398.087,172,133188.68869413843,133188.68869413843,172,6.857146608457174e-4,6.857146608457174e-4,8.855325690330489e-7
41357,356515479.832,177,166468.91681358288,165921.15621758346,177,4.669332083196714e-4,4.653967796735505e-4,4.964721309812615e-7
41359,370656566.227,787,553849.2755878423,553769.5210189571,787,0.0014942384030198193,0.0014940232319527124,2.1232592963644412e-6
41378,356421100.624,237,209422.77304915097,209422.77304915097,237,5.875711978962708e-4,5.875711978962708e-4,6.649437970565577e-7
41396,814650921.211,1185,854799.8133229847,828869.472843267,1185,0.001049283553319135,0.0010174535512844334,1.454610765355137e-6
41483,131940030.531,129,153356.13100579235,151994.89648423277,129,0.0011623169282938776,0.0011519998583638404,9.777169179121175e-7
41503,155812607.163,286,186446.73054861886,186446.73054861886,286,0.001196608759351364,0.001196608759351364,1.8355382482035442e-6
41518,278310760.754,205,228521.7968520956,228521.7968520956,205,8.211029865786861e-4,8.211029865786861e-4,7.36586682615554e-7
41524,884266364.828,1120,772406.7765453543,772310.7201445202,1120,8.735001208550959e-4,8.733914924998233e-4,1.2665866808332725e-6
41530,178217455.707,296,239243.2380859733,239243.2380859733,296,0.0013424231489383583,0.0013424231489383583,1.6608923005086633e-6
41548,193660048.054,256,258064.17549252685,258064.17549252685,256,0.0013325627979838591,0.0013325627979838591,1.3219040404689831e-6
41551,630665936.604,3771,1562429.2860094223,1562429.2860094223,3771,0.0024774277399898384,0.0024774277399898384,5.979393813951681e-6
41615,251230165.095,935,362992.33696900663,362992.33696900663,935,0.0014448596840739446,0.0014448596840739446,3.7216868430048587e-6
41660,466644908.665,304,196775.76001730215,196775.76001730215,304,4.2168200351793745e-4,4.2168200351793745e-4,6.51458945238892e-7
41668,1390432190.55,875,576712.3341387263,563159.8750376574,875,4.147719953970584e-4,4.050250554217201e-4,6.29300735373427e-7
41676,339379589.333,270,276210.0317115118,276210.0317115118,270,8.138675406330752e-4,8.138675406330752e-4,7.955693520952299e-7
41770,429667173.836,236,305248.2201629128,305217.01572739956,236,7.104294643635569e-4,7.103568396963415e-4,5.492623462319209e-7
41791,362811836.344,386,275169.5453896898,275169.5453896898,386,7.584359654925586e-4,7.584359654925586e-4,1.0639123681566281e-6
41797,367025387.143,225,250686.64689272144,250686.64689272144,225,6.830226346033366e-4,6.830226346033366e-4,6.130366124028793e-7
41799,530399389.566,224,332818.96821048384,332818.96821048384,224,6.274874646496359e-4,6.274874646496359e-4,4.2232326131311786e-7
41801,471734353.681,193,178024.47239956344,178024.47239956344,193,3.7738288723392104e-4,3.7738288723392104e-4,4.091285667325217e-7
41807,185727085.382,444,281192.0161455917,281192.0161455917,444,0.0015140065088904034,0.0015140065088904034,2.390604467230986e-6
41872,543926921.489,501,355763.3226501182,355763.3226501182,501,6.540645601365273e-4,6.540645601365273e-4,9.210796160420089e-7
41885,332915376.491,252,214799.92769247896,214799.92769247896,252,6.452087913646903e-4,6.452087913646903e-4,7.569491161872259e-7
41298,606521171.372,1345,673668.4577875013,669338.5657111233,1345,0.0011107088912718558,0.0011035699944274414,2.2175647998527424e-6
41244,80441743.2007,95,83412.958704788,83412.958704788,95,0.0010369362396420835,0.0010369362396420835,1.1809788826054844e-6
41206,1584969917.87,288,453339.601889805,429393.3727201855,288,2.860241047975449e-4,2.7091578703098427e-4,1.8170691869473192e-7
41132,462799337.831,616,391721.5581669523,391721.5581669523,616,8.464177152949965e-4,8.464177152949965e-4,1.3310304264630218e-6
41078,786002024.772,183,332980.9813629176,332980.9813629176,183,4.2363883408507406e-4,4.2363883408507406e-4,2.3282382771607215e-7
41026,180975563.569,131,137120.0508839127,137120.0508839127,131,7.576716335608115e-4,7.576716335608115e-4,7.238546321755424e-7
41020,589688987.03,515,394370.5722192271,394370.5722192271,515,6.687772383294718e-4,6.687772383294718e-4,8.733417298393598e-7
41016,795630624.965,615,522546.2010936661,522454.59036845283,615,6.567698435648489e-4,6.566547012835708e-4,7.729717543578139e-7
41013,273731648.322,142,187788.85707209824,187788.85707209824,142,6.860326828237109e-4,6.860326828237109e-4,5.187562376161944e-7
41006,540516874.526,636,595006.0739986427,594165.262489472,636,0.0011008094326757632,0.0010992538632776606,1.176651516306004e-6
68013,75231247.9164,197,128953.75110461941,128953.75110461941,197,0.0017140982593817668,0.0017140982593817668,2.6185927451172197e-6
68020,166216966.032,215,178741.8033031403,178741.8033031403,215,0.0010753523395964828,0.0010753523395964828,1.2934900999131961e-6
68051,169791551.794,360,301067.07755148533,300818.1567937737,360,0.0017731569937988179,0.0017716909564425328,2.120246833227432e-6
68077,46664886.9845,879,231553.10267510248,231503.606734515,879,0.00496204143282323,0.0049609807650752525,1.8836432632783718e-5
68079,137275811.697,678,364452.3136359992,357657.21685711085,678,0.0026548909755524245,0.0026053913827626418,4.938961872587616e-6
68081,1326838302.29,5601,1603914.793662729,1603744.864639282,5601,0.0012088246102743045,0.0012086965396396585,4.221313170062391e-6
68092,431248708.654,444,398213.83355479233,395152.8337931546,444,9.233971616928082e-4,9.162991699766321e-4,1.0295683003568845e-6
68121,65574309.3709,99,107971.35141175626,106265.9213230992,99,0.0016465495778392575,0.0016205419827152153,1.5097375931180355e-6
68132,45013459.7527,51,35636.467560799676,35636.467560799676,51,7.91684704010385e-4,7.91684704010385e-4,1.1329944483314442e-6
68147,85284063.9683,180,138272.6914634435,137923.22429083422,180,0.0016213192128700542,0.0016172215285390262,2.1105936047666045e-6
68152,258946151.594,275,282491.2231841892,282491.2231841892,275,0.0010909265167497269,0.0010909265167497269,1.061996860378797e-6
68160,107967108.951,41,71891.36789233648,71891.36789233648,41,6.658636004133795e-4,6.658636004133795e-4,3.7974527982042677e-7
68162,421081442.513,250,313683.3101484857,313683.3101484857,250,7.449468878904617e-4,7.449468878904617e-4,5.937093748610918e-7
68167,419231350.632,474,337039.66686690215,334104.6232606253,474,8.039467142874878e-4,7.969457025505263e-4,1.130640633830068e-6
68169,126706250.388,127,148850.68296722192,143867.78120601733,127,0.0011747698516167216,0.0011354434431250652,1.002318351392299e-6
68176,173219022.06,135,140603.8143589079,140603.8143589079,135,8.117111659376834e-4,8.117111659376834e-4,7.793601325912023e-7
68179,94936819.0265,322,183570.4009127161,183512.3610352801,322,0.0019336059791667925,0.0019329946265005545,3.3917293975282566e-6
68190,3174288538.76,1167,1145395.5790568215,1145359.9982292454,1167,3.608353699012684e-4,3.608241608296476e-4,3.6764143704966255e-7
68207,337119918.057,281,297630.09218001546,296098.0870965986,281,8.828611904494245e-4,8.783167983759849e-4,8.335312894579214e-7
68209,71421700.4346,283,176355.8621253854,176355.8621253854,283,0.002469219593656586,0.002469219593656586,3.962381156958587e-6
68615,1168432223.32,1529,1314814.7023692904,1274544.2747292437,1529,0.0011252811041391492,0.0010908157523315605,1.3085910928196396e-6
68655,1402870008.5,896,1195886.4802324872,1181602.0365626502,896,8.524570865344629e-4,8.422747862619591e-4,6.386906802277682e-7
68669,281558855.205,191,222201.620376629,222201.620376629,191,7.891835624024198e-4,7.891835624024198e-4,6.78366162062049e-7
68673,59113022.1847,169,128242.33680973927,128242.33680973927,169,0.002169443078194228,0.002169443078194228,2.8589301266302307e-6
68679,146877274.107,1510,486041.29507079546,485817.77156649285,1510,0.003309166091390794,0.003307644252796896,1.028069188498124e-5
68682,143133426.96,58,86378.30017471008,85888.2085700562,58,6.034809758229942e-4,6.000569566049619e-4,4.0521631621527967e-7
68684,75303743.228,197,142716.98685434295,142498.06565406357,197,0.0018952176975085197,0.0018923105219698943,2.616071812041742e-6
68686,71211347.8779,81,85272.31013093817,84837.32038275167,81,0.0011974539546301987,0.001191345521618478,1.1374591608472818e-6
68689,1116360605.06,935,885782.0812807037,872447.8325655936,935,7.93455158902796e-4,7.815107668715191e-4,8.375429908239618e-7
68705,221217094.41,98,154870.79129707313,134873.39167576487,98,7.000850983515688e-4,6.096879268552042e-4,4.4300373920637645e-7
68720,373857262.479,195,184569.06627797463,184569.06627797463,195,4.936885940214739e-4,4.936885940214739e-4,5.215894395282836e-7
68745,904712954.848,435,543875.963022001,543187.2790046893,435,6.011585885971723e-4,6.003973703415684e-4,4.808154870216088e-7
68755,127825834.902,724,316589.47817553265,316589.47817553265,724,0.0024767252912390658,0.0024767252912390658,5.663956746733302e-6
68770,285195533.97,572,388359.45103460393,388267.0187153014,572,0.0013617304788351133,0.0013614063772686691,2.0056415051021424e-6
68773,522539200.836,272,303794.3133856921,297950.0356760851,272,5.813809048194999e-4,5.701965234367121e-4,5.205351092603821e-7
68780,363008774.344,144,173257.10438045548,173090.0371647995,144,4.7728076185913596e-4,4.7682053272016294e-4,3.966846263157829e-7
68820,330726283.729,635,479434.0264893662,475892.33227615687,635,0.0014496399290786898,0.0014389310910230143,1.92001673662056e-6
68855,81114938.8933,116,121775.78655185703,121775.78655185703,116,0.001501274465755846,0.001501274465755846,1.430069498697255e-6
68861,447676728.098,1117,422665.7908836058,421866.8347166634,1117,9.441317011928324e-4,9.423470290917455e-4,2.495104011203995e-6
68867,92422386.3851,71,77576.0426631415,77576.0426631415,71,8.393642027365788e-4,8.393642027365788e-4,7.682121483442496e-7
68872,97606913.2678,337,226326.9101049301,226326.9101049301,337,0.0023187590153984938,0.0023187590153984938,3.4526242938897904e-6
68895,364418551.102,442,409144.61291360506,399105.75689601473,442,0.0011227326701024238,0.001095185071366759,1.212891052509248e-6
68370,39899177.5094,57,51163.61120251846,46724.890571465134,57,0.001282322453651197,0.0011710740292943892,1.4286008774634802e-6
68377,335201581.724,191,192648.64750909308,192547.59854416992,191,5.747247567218138e-4,5.744232994184101e-4,5.698063804402528e-7
68385,590216386.403,313,301598.42553716194,301598.42553716194,313,5.109963608011899e-4,5.109963608011899e-4,5.303139784165251e-7
68397,284346972.089,346,277325.41258308134,277313.3319196201,346,9.753063679407815e-4,9.752638822994803e-4,1.216823226419667e-6
68406,550433237.315,2508,1237281.1079249897,1223151.0495401032,2508,0.002247831388163289,0.0022221605939107244,4.556410895958905e-6
68418,290125188.362,866,579098.0053614719,573830.3972018413,866,0.0019960280202865727,0.0019778716920154198,2.984918355035963e-6
68425,102917508.167,103,136999.11131553494,136999.11131553494,103,0.0013311545698641686,0.0013311545698641686,1.0008015335239769e-6
68432,57181695.575,370,139582.27291734458,139314.88056818763,370,0.0024410306744798655,0.002436354486646186,6.470602109283465e-6
68444,235748567.859,299,238559.4176519926,224165.13868264447,299,0.0010119230832175141,9.508653253695118e-4,1.2683003876351451e-6
68464,483970127.334,209,283824.53699022846,276925.12477729697,209,5.864505285764342e-4,5.721946647880272e-4,4.318448354473825e-7
68468,180471702.008,180,196556.45741325617,188203.0572714135,180,0.001089126191121881,0.0010428397093693437,9.97386282709413e-7
68498,75221279.0943,104,123724.21240248876,123724.21240248876,104,0.0016448033574034788,0.0016448033574034788,1.382587497211022e-6
68500,286066747.717,537,381416.9847057279,381416.9847057279,537,0.001333314646842687,0.001333314646842687,1.8771842735501826e-6
68502,489228436.936,152,230692.45087307453,230692.45087307453,152,4.715434211426539e-4,4.715434211426539e-4,3.1069330505798947e-7
68522,19694441.6897,65,30796.24054338472,30796.24054338472,65,0.0015637021362982252,0.0015637021362982252,3.3004235928147362e-6
68524,58541119.7204,151,119877.7090176603,119877.7090176603,151,0.0020477522396259557,0.0020477522396259557,2.5793835294096807e-6
68533,72981118.9033,188,175287.23180730315,175287.23180730315,188,0.0024018161743938012,0.0024018161743938012,2.5760087379463177e-6
68549,55535419.0418,214,139475.77313634855,139475.77313634855,214,0.0025114742184869253,0.0025114742184869253,3.853396691558734e-6
68572,251678548.244,755,523426.4350703741,523426.4350703741,755,0.0020797419514789837,0.0020797419514789837,2.9998583719897916e-6
68573,762344600.678,235,336593.66071011696,336593.66071011696,235,4.4152429283392773e-4,4.4152429283392773e-4,3.0825954534340513e-7
68575,1507986246.2,715,700584.554847101,700584.554847101,715,4.6458285452703285e-4,4.6458285452703285e-4,4.7414225547596376e-7
68211,137172076.482,167,72716.10092358463,72716.10092358463,167,5.301086255199074e-4,5.301086255199074e-4,1.2174489464837552e-6
68217,577495746.005,137,178858.9431577077,158417.3494775191,137,3.097147371128152e-4,2.7431777735752795e-4,2.3723118472774662e-7
68229,244222737.027,555,373304.6614362133,373304.6614362133,555,0.0015285417974614814,0.0015285417974614814,2.2725156828401366e-6
68235,924032623.496,670,487198.939730302,474842.37478813715,670,5.272529641724398e-4,5.138805305289015e-4,7.25082624750965e-7
68245,92967630.1117,146,88152.2004848322,88152.2004848322,146,9.482031582274164e-4,9.482031582274164e-4,1.5704390853524174e-6
68255,454981920.854,328,309317.28485571034,307180.53055449104,328,6.798452217071011e-4,6.751488718011343e-4,7.209077657071401e-7
68264,400432691.417,153,193488.51575041376,148873.74765095024,153,4.8319859965908715e-4,3.717822017081944e-4,3.820866859261245e-7
68266,74816032.3336,133,109194.82233643372,108637.09101403417,133,0.0014595110022613982,0.0014520562989711642,1.7776938425037208e-6
68271,176599655.134,307,236493.86686487557,235584.24324141184,307,0.0013391524841055275,0.001334001717402311,1.7383952407328034e-6
68296,201731575.565,135,154810.52092684535,149462.91119644514,135,7.674084758088046e-4,7.408999348656088e-4,6.692060953863992e-7
68298,608233066.149,392,414446.17985841475,398721.880928339,392,6.813937007444561e-4,6.555412770516217e-4,6.444897882351746e-7
68318,302398263.82,211,274799.76496547833,274383.984047655,211,9.087345988502452e-4,9.073596540586614e-4,6.977553287990965e-7
68320,146330709.38,205,206140.22115282694,206140.22115282694,205,0.0014087283662208604,0.0014087283662208604,1.4009362824015581e-6
68322,67300363.9667,167,122171.34459009516,122171.34459009516,167,0.001815314767845017,0.001815314767845017,2.481413028949309e-6
68324,83795455.1061,249,168206.34757903992,168197.83318980734,249,0.0020073445196527747,0.002007242910451872,2.971521542364339e-6
68327,30156748.6114,186,90305.74446433471,90277.67700666074,186,0.0029945451224870074,0.002993614403528023,6.167773668070018e-6
68344,169017572.289,98,113922.85580372455,113922.85580372455,98,6.740296542002744e-4,6.740296542002744e-4,5.798213681145037e-7
68368,89593085.168,176,145232.66121739906,144101.97575539193,176,0.001621025338563426,0.00160840510721536,1.9644373186834068e-6
68307,493029887.495,4223,1303806.0397429466,1300128.9007551232,4223,0.002644476679430857,0.0026370184318051273,8.565403654241604e-6
68276,100327739.064,4723,690205.2890385257,680736.4855054471,4723,0.006879506061611109,0.006785127342211899,4.707571449394623e-5
68101,1010125860.7,371,432330.54172619624,431976.5588644076,371,4.2799670669415246e-4,4.276462722824017e-4,3.6728096411956356e-7
68250,398217746.642,119,134445.7947600865,134445.7947600865,119,3.3761879246671045e-4,3.3761879246671045e-4,2.988314835375272e-7
68547,484572309.224,3504,1149130.307441422,1117674.9978200737,3504,0.002371432055788853,0.0023065185041422037,7.231118933748708e-6
68001,152915686.074,8037,1224402.4119154236,1180073.3615145942,8037,0.008007042595505227,0.00771715048869169,5.255837518271788e-5
73001,1377251377.36,12132,2724252.7929520323,2608727.9907194115,12132,0.001978035990912601,0.0018941552962684137,8.808849422431048e-6
73024,501511320.2,243,205142.15135414785,205142.15135414785,243,4.0904789800624695e-4,4.0904789800624695e-4,4.845354236532346e-7
73026,344335592.62,434,367610.8105379391,367610.8105379391,434,0.0010675945746440015,0.0010675945746440015,1.2603983128719178e-6
73030,238044837.882,345,324776.4573323578,312943.6868051463,345,0.0013643499276104912,0.0013146417691286968,1.4493067905594247e-6
73043,469711325.416,364,343520.4583235952,343520.4583235952,364,7.31343784438998e-4,7.31343784438998e-4,7.749440567089228e-7
73055,440630843.629,808,502599.2291626702,502599.2291626702,808,0.0011406356055860812,0.0011406356055860812,1.8337345460099373e-6
73067,1017644437.33,423,526947.2605165234,525336.7275307307,423,5.178107806485712e-4,5.162281719035971e-4,4.1566581065369716e-7
73124,508490910.807,348,334804.13021469204,320221.2551147806,348,6.584269710609801e-4,6.297482379902796e-4,6.843780146388594e-7
73148,190836130.546,909,290138.32651535794,288246.5285376694,909,0.0015203532249645027,0.0015104400184229743,4.763248958146794e-6
73152,175296179.195,179,176547.8734782468,165658.47021157018,179,0.0010071404538820805,9.450204275547341e-4,1.0211289306019607e-6
73168,2102063236.02,726,640784.9234831459,640029.8496667929,726,3.0483617833324266e-4,3.0447697229062017e-4,3.453749571181276e-7
73200,343598106.109,572,309617.0027347111,309492.51149999554,572,9.011021808033218e-4,9.007398643862574e-4,1.664735601943463e-6
73217,669055686.997,604,529187.3589912038,526217.9902861867,604,7.909466570210571e-4,7.865085082051567e-4,9.027649143989838e-7
73226,507515282.622,288,348943.8102304485,345795.58061480377,288,6.875533056417213e-4,6.81350084333035e-4,5.67470596180064e-7
73236,651950399.544,344,282190.1023246016,281079.71220958873,344,4.328398334014007e-4,4.311366515093587e-4,5.27647502387616e-7
73268,216498945.826,2161,726659.1001205004,726495.8006410024,2161,0.0033564094150579176,0.0033556551412720795,9.981572851337548e-6
73270,181322213.416,339,263995.26482586423,263121.52518458274,339,0.0014559455229028718,0.0014511268102651823,1.869599943732467e-6
73275,96797174.5068,1686,356439.3387943309,356430.55991074356,1686,0.003682332057835955,0.0036822413642425516,1.7417863781566875e-5
73283,219661479.158,538,447418.8563520999,446999.355028275,538,0.002036856248383344,0.0020349464855727094,2.449223241426972e-6
73319,505743827.121,1476,859628.4334401586,858280.2036139554,1476,0.0016997309454742809,0.001697065110017864,2.9184735845463214e-6
73347,322743433.46,337,278160.5639065,274584.6740778115,337,8.61862814448166e-4,8.507831472637624e-4,1.0441730646140843e-6
73352,215181855.084,364,290933.1122902248,290876.82815592614,364,0.0013520336655553694,0.0013517721001260878,1.6915924433215164e-6
73408,271954476.347,811,423924.6319273831,423519.5057518745,811,0.001558807332836386,0.0015573176490446337,2.982116753118656e-6
73411,282372611.911,891,545587.5979925392,535930.6766786244,891,0.0019321548017712884,0.0018979555880141179,3.155405171804803e-6
73443,293343154.156,928,500307.86925796117,497144.0766251824,928,0.0017055379072930307,0.0016947526116829063,3.1635304483924966e-6
73449,202160427.958,1938,491423.21211688156,490785.53629201,1938,0.0024308575970119015,0.002427703291140507,9.586445871605647e-6
73461,423932176.673,391,277686.6939125206,274327.2181967278,391,6.55026226345433e-4,6.471016669450172e-4,9.223173458276978e-7
73483,859830024.784,392,293208.497744223,293208.497744223,392,3.410075122904444e-4,3.410075122904444e-4,4.559040609200351e-7
73504,953804324.558,613,566549.6205181896,566490.4060273108,613,5.939893602188614e-4,5.939272777881633e-4,6.426894743678886e-7
73520,65011129.4606,291,182374.53899015908,181614.52539979236,291,0.0028052818110272516,0.002793591295931258,4.476156658320489e-6
73547,354425320.163,362,304925.52168209903,302281.09764817235,362,8.603378605734601e-4,8.528767005392093e-4,1.0213717231983212e-6
73555,1754101831.46,298,345763.21484194795,338902.71425231633,298,1.971169567471218e-4,1.9320583798161582e-4,1.6988751431378656e-7
73563,423013002.827,375,274528.1208842301,273611.5523946262,375,6.48982700412413e-4,6.468159384370634e-4,8.864975721641447e-7
73585,402204807.832,954,431188.60098576004,430905.8288753911,954,0.0010720622742179315,0.001071359219195061,2.3719258980078713e-6
73616,2046233792.36,413,482863.2580496935,367720.0945443539,413,2.3597658285800705e-4,1.7970580679358648e-4,2.0183421930671532e-7
73622,775849528.554,91,210872.68069873817,210872.68069873817,91,2.7179584821267465e-4,2.7179584821267465e-4,1.1729078468295582e-7
73624,739476195.254,455,411145.6911002403,397135.62102987093,455,5.559958437323562e-4,5.370499058370097e-4,6.153004017170745e-7
73671,193226780.552,611,314970.8593250452,314970.8593250452,611,0.0016300579993376342,0.0016300579993376342,3.162087564956202e-6
73675,383406969.907,195,192145.19859778055,192145.19859778055,195,5.011520751549918e-4,5.011520751549918e-4,5.085979528418579e-7
73678,412226226.939,1048,640648.2542752048,638802.4082720679,1048,0.0015541181332210724,0.0015496403831835666,2.542293361055554e-6
73686,270186640.671,268,226753.80653449628,211654.37558424694,268,8.392487725202118e-4,7.833635854778384e-4,9.919069252810962e-7
73770,190078186.683,169,135138.75710529022,135138.75710529022,169,7.10964048340096e-4,7.10964048340096e-4,8.891078084717168e-7
73854,197846407.685,299,221476.33468025067,220058.95758734414,299,0.0011194357141569784,0.0011122716867202852,1.5112733331810154e-6
73861,334632757.033,492,380831.92088493146,376545.4070202987,492,0.00113805929898063,0.0011252496927046669,1.4702684948188773e-6
73870,278849941.3,314,244925.26960245907,217522.87579460078,314,8.783407608429683e-4,7.800714419393739e-4,1.1260536707884185e-6
73873,430463012.345,226,198542.9449208927,184914.93708224443,226,4.6123113769823263e-4,4.295721857143954e-4,5.250160722725915e-7
13300,194331014.675,188,123766.85752724504,100592.1225800159,188,6.368867971704529e-4,5.17632878870347e-4,9.67421491183031e-7
