id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,nombre_partido
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,,999,VOTOS EN BLANCO,,,13,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5147,5147,CAREPA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,563,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5147,5147,CAREPA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1632,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5147,5147,CAREPA,Nacional,,998,VOTOS NULOS,,,16,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5147,5147,CAREPA,Nacional,,999,VOTOS EN BLANCO,,,29,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,6406,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1547,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,,998,VOTOS NULOS,,,45,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,,999,VOTOS EN BLANCO,,,93,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,906,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,674,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,,998,VOTOS NULOS,,,6,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,,999,VOTOS EN BLANCO,,,8,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5154,5154,CAUCASIA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,2985,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5154,5154,CAUCASIA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,7238,1,PARTIDO LIBERAL COLOMBIANO
