"FID","MPIO_CDPMP","DPTO_CCDGO","MPIO_CCDGO","MPIO_CNMBR","VERSION","AREA","LATITUD","LONGITUD","depto","provincia","indrural","CDF_0t1","el_c0","em_c0","cs_c0","cw_c0","el_c1","em_c1","cs_c1","cw_c1","el_d0","el_d1","em_d0","em_d1","cs_d0","cs_d1","cw_d0","cw_d1","VAM18_2t3","FID_2t3","PBID18_2t3","eCDF_2t3d","eCDF_2t3m","el_c2d","em_c2d","cs_c2d","cw_c2d","el_c3d","em_c3d","cs_c3d","cw_c3d","el_c2m","em_c2m","cs_c2m","cw_c2m","el_c3m","em_c3m","cs_c3m","cw_c3m","discapital","disbogota","eCDF_4t5","el_c4t5","em_c4t5","cs_c4t5","cw_c4t5","REGION","CÓDIGO DANE DEL DEPARTAMENTO","DEPARTAMENTO","mpio","MUNICIPIO","cdir6t9","el_t6t9","em_t6t9","cs_t6t9","cw_t6t9","m1_t6t9","m2_t6t9","Petro","Duque","nomark","null","blank","vtotal","MOV_top2","Duque_pct","Petro_pct","MOV_pct","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16","cw_c16","el_i","em_i","cs_i","cw_i"
1057,"68276","68","276","FLORIDABLANCA",2018,100327739.064,7.07970459772,-73.067992503,"Santander","Soto",0.0407967530190945,0.516271036039507,0.451737156534569,0,0,0.516271036039507,0.0645338795049384,0.516271036039507,0.458964951039122,0,NA,0.125,NA,1,NA,0.889,NA,0,4342.25520795673,1057,63776.0782916589,0.839541547277937,0.975044563279857,0.734598853868195,0.093189111747851,0,0.839541547277937,0.104942693409742,0.559974212034384,0.839541547277937,0,0.853163992869875,0.108229946524064,0,0.975044563279857,0.121880570409982,0.650354723707665,0.975044563279857,0,8.64523029327393,322.125671386719,0.580213903743315,0.217580213903743,0,0,0.348128342245989,"Región Centro Oriente",68,"Santander",68.276,"Floridablanca","East",0.125,0,0.111,0.3,0.2125,0.0555,43082,74349,82,1625,6346,125484,31267,0.592497848331261,0.343326639252813,0.249171209078448,0.422083704363313,0,0.0937025823686554,0.140553873552983,0,0,0,0,0.0422083704363313,0.229236976652889,0.171069786079987,0.210695423483995,0.272706539000211
1058,"68101","68","101","BOLÍVAR",2018,1010125860.7,6.09369131344,-74.1134019166,"Santander","Vélez",0.867546737194061,0.807178742294674,0.70628139950784,0,0,0.807178742294674,0.100897342786834,0.807178742294674,0.717581901899965,0,0.875,NA,0,NA,0,NA,1,NA,150.903776098298,1058,63776.0782916589,0.839541547277937,0.536541889483066,0.734598853868195,0.093189111747851,0,0.839541547277937,0.104942693409742,0.559974212034384,0.839541547277937,0,0.469474153297683,0.0595561497326203,0,0.536541889483066,0.0670677361853832,0.357873440285205,0.536541889483066,0,159.481735229492,188.26318359375,0.285204991087344,0.106951871657754,0,0,0.171122994652406,"Región Centro Oriente",68,"Santander",68.101,"Bolívar","East",0.125,0,0.111,0.3,0.2125,0.0555,1243,2784,15,72,115,4229,1541,0.65831165760227,0.293922913218255,0.364388744384015,0.520926090828139,0,0.115645592163847,0.17346838824577,0,0,0,0,0.0520926090828139,0.196959062929437,0.167531740559543,0.1923240224536,0.23336702943912
1059,"68250","68","250","EL PEÑÓN",2018,398217746.642,6.09672621748,-73.9271822883,"Santander","Vélez",0.865125954151154,0.806515169598656,0.705700773398824,0,0,0.806515169598656,0.100814396199832,0.806515169598656,0.716991985773205,0,0.875,NA,0,NA,0,NA,1,NA,43.2535491522182,1059,63776.0782916589,0.839541547277937,0.129233511586453,0.734598853868195,0.093189111747851,0,0.839541547277937,0.104942693409742,0.559974212034384,0.839541547277937,0,0.113079322638146,0.0143449197860963,0,0.129233511586453,0.0161541889483066,0.086198752228164,0.129233511586453,0,143.342697143555,192.898239135742,0.294117647058824,0.110294117647059,0,0,0.176470588235294,"Región Centro Oriente",68,"Santander",68.25,"El Peñón","East",0.125,0,0.111,0.3,0.2125,0.0555,479,1228,5,32,58,1802,749,0.681465038845727,0.265815760266371,0.415649278579356,0.571682991985752,0,0.126913624220837,0.190370436331256,0,0,0,0,0.0571682991985752,0.146380349854021,0.129246558229219,0.143449491711364,0.183673446077372
1060,"68547","68","547","PIEDECUESTA",2018,484572309.224,6.96245608211,-73.0051717252,"Santander","Soto",0.183747991919518,0.572894421130936,0.501282618489569,0,0,0.572894421130936,0.071611802641367,0.572894421130936,0.509303140385402,0,NA,0.125,NA,1,NA,0.889,NA,0,2665.19320497978,1060,63776.0782916589,0.839541547277937,0.957219251336898,0.734598853868195,0.093189111747851,0,0.839541547277937,0.104942693409742,0.559974212034384,0.839541547277937,0,0.837566844919786,0.106251336898396,0,0.957219251336898,0.119652406417112,0.638465240641711,0.957219251336898,0,27.7823677062988,310.126098632812,0.562388591800356,0.210895721925134,0,0,0.337433155080214,"Región Centro Oriente",68,"Santander",68.547,"Piedecuesta","East",0.125,0,0.111,0.3,0.2125,0.0555,23441,41940,74,1218,3155,69828,18499,0.600618663000516,0.335696282293636,0.26492238070688,0.435440783615316,0,0.0966678539626002,0.1450017809439,0,0,0,0,0.0435440783615316,0.233251174299121,0.176784856579205,0.215315521583275,0.276386363238698
1061,"68001","68","001","BUCARAMANGA",2018,152915686.074,7.15583354374,-73.1115699712,"Santander","Soto",0.0178583096712828,0.507124056115956,0.443733549101461,0,0,0.507124056115956,0.0633905070144944,0.507124056115956,0.450833285887084,0,NA,0.125,NA,1,NA,0.889,NA,0,14030.8568690224,1061,63776.0782916589,0.839541547277937,0.994652406417112,0.734598853868195,0.093189111747851,0,0.839541547277937,0.104942693409742,0.559974212034384,0.839541547277937,0,0.870320855614973,0.110406417112299,0,0.994652406417112,0.124331550802139,0.663433155080214,0.994652406417112,0,0,327.483703613281,0.590909090909091,0.221590909090909,0,0,0.354545454545455,"Región Centro Oriente",68,"Santander",68.001,"Bucaramanga","East",0.125,0,0.111,0.3,0.2125,0.0555,107050,168911,181,3480,15672,295294,61861,0.572009590442068,0.36252006474903,0.209489525693038,0.38913624220837,0,0.0863882457702582,0.129582368655387,0,0,0,0,0.0389136242208371,0.231045921452997,0.170918984259841,0.210758507619948,0.27440444266242
1062,"73001","73","001","IBAGUÉ",2018,1377251377.36,4.45192142703,-75.2525909952,"Tolima","Ibague",0.0700123682618141,0.527908092326914,0.46191958078605,0,0,0.527908092326914,0.0659885115408643,0.527908092326914,0.469310294078627,0,NA,0.125,NA,1,NA,0.889,NA,0,8250.08560023717,1062,21002.2515502276,0.410697230181471,0.989304812834225,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.865641711229946,0.109812834224599,0,0.989304812834225,0.123663101604278,0.659866310160428,0.989304812834225,0,0,113.833312988281,0.13903743315508,0.0521390374331551,0,0,0.0834224598930481,"Región Centro Sur",73,"Tolima",73.001,"Ibagué","South",0.25,0,0,0.5,0.375,0,84019,147764,196,4358,12263,248600,63745,0.594384553499598,0.337968624296058,0.25641592920354,0.428317008014248,0,0.095086375779163,0.142629563668744,0,0,0,0,0.0428317008014248,0.227418992824287,0.174084201561388,0.200155583822699,0.267933383231952
1063,"73024","73","024","ALPUJARRA",2018,501511320.2,3.39001506357,-74.9407823248,"Tolima","Suroriente",0.561839759349823,0.712887399870684,0.623776474886848,0,0,0.712887399870684,0.0891109249838355,0.712887399870684,0.633756898485038,0,0.875,NA,0,NA,0,NA,1,NA,94.0901585309638,1063,21002.2515502276,0.410697230181471,0.368983957219251,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.322860962566845,0.0409572192513369,0,0.368983957219251,0.0461229946524064,0.246112299465241,0.368983957219251,0,116.597106933594,142.143463134766,0.189839572192513,0.0711898395721925,0,0,0.113903743315508,"Región Centro Sur",73,"Tolima",73.024,"Alpujarra","South",0.25,0,0,0.5,0.375,0,276,1820,4,21,33,2154,1544,0.844939647168059,0.128133704735376,0.716805942432683,0.899376669634906,0,0.199661620658949,0.299492430988424,0,0,0,0,0.0899376669634906,0.175382649582766,0.149952317405776,0.162779160836589,0.223214095921117
1064,"73026","73","026","ALVARADO",2018,344335592.62,4.58262578405,-74.9863068561,"Tolima","Ibague",0.627917647361755,0.734971055132763,0.643099673241167,0,0,0.734971055132763,0.0918713818915954,0.734971055132763,0.653389268013026,0,0.875,NA,0,NA,0,NA,1,NA,122.433371931862,1064,21002.2515502276,0.410697230181471,0.457219251336898,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.400066844919786,0.0507513368983957,0,0.457219251336898,0.0571524064171123,0.304965240641711,0.457219251336898,0,31.1726684570312,91.340217590332,0.0962566844919786,0.036096256684492,0,0,0.0577540106951872,"Región Centro Sur",73,"Tolima",73.026,"Alvarado","South",0.25,0,0,0.5,0.375,0,1292,2509,17,65,108,3991,1217,0.628664495114006,0.323728388874969,0.304936106239038,0.465716829919858,0,0.103389136242208,0.155083704363313,0,0,0,0,0.0465716829919858,0.184785820394269,0.149259596114385,0.158211527964155,0.224564500019604
1065,"73030","73","030","AMBALEMA",2018,238044837.882,4.82491185676,-74.8044181239,"Tolima","Norte",0.20970407128334,0.583050676117666,0.510169341602958,0,0,0.583050676117666,0.0728813345147083,0.583050676117666,0.518332051068605,0,NA,0.125,NA,1,NA,0.889,NA,0,133.328714794193,1065,21002.2515502276,0.410697230181471,0.489304812834225,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.428141711229947,0.0543128342245989,0,0.489304812834225,0.0611631016042781,0.326366310160428,0.489304812834225,0,63.4416770935059,84.0796279907227,0.0873440285204991,0.0327540106951872,0,0,0.0524064171122995,"Región Centro Sur",73,"Tolima",73.03,"Ambalema","South",0.25,0,0,0.5,0.375,0,1245,1821,5,80,102,3253,576,0.559790962188749,0.382723639717184,0.177067322471565,0.3739982190561,0,0.0830276046304542,0.124541406945681,0,0,0,0,0.03739982190561,0.169388687455885,0.130844678141643,0.141522283856064,0.207770215996225
1066,"73043","73","043","ANZOÁTEGUI",2018,469711325.416,4.63178403678,-75.1911774871,"Tolima","Ibague",0.856220006942749,0.804061950942519,0.703554207074704,0,0,0.804061950942519,0.100507743867815,0.804061950942519,0.714811074387899,0,0.875,NA,0,NA,0,NA,1,NA,129.60876566369,1066,21002.2515502276,0.410697230181471,0.477718360071301,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.418003565062389,0.0530267379679144,0,0.477718360071301,0.0597147950089127,0.318638146167558,0.477718360071301,0,25.0692501068115,113.104927062988,0.138146167557932,0.0518048128342246,0,0,0.0828877005347594,"Región Centro Sur",73,"Tolima",73.043,"Anzoátegui","South",0.25,0,0,0.5,0.375,0,645,3117,12,30,76,3880,2472,0.803350515463918,0.166237113402062,0.637113402061856,0.80053428317008,0,0.177718610863758,0.266577916295637,0,0,0,0,0.080053428317008,0.197948140481006,0.169180680742719,0.182388418844355,0.243090179983198
1067,"73055","73","055","ARMERO",2018,440630843.629,5.00675895629,-74.8475009486,"Tolima","Norte",0.355387508869171,0.638850347301408,0.558994053888732,0,0,0.638850347301408,0.0798562934126759,0.638850347301408,0.567937958750951,0,NA,0.125,NA,1,NA,0.889,NA,0,90.117959327504,1067,21002.2515502276,0.410697230181471,0.357397504456328,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.312722816399287,0.0396711229946524,0,0.357397504456328,0.044674688057041,0.238384135472371,0.357397504456328,0,75.4938735961914,102.243118286133,0.11319073083779,0.0424465240641711,0,0,0.0679144385026738,"Región Centro Sur",73,"Tolima",73.055,"Armero","South",0.25,0,0,0.5,0.375,0,2003,2708,9,109,126,4955,705,0.546518668012109,0.404238143289606,0.142280524722503,0.353517364203028,0,0.0784808548530721,0.117721282279608,0,0,0,0,0.0353517364203028,0.161086796977738,0.124423307577688,0.130382093185861,0.199939253335089
1068,"73067","73","067","ATACO",2018,1017644437.33,3.42843089183,-75.4822754207,"Tolima","Sur",0.750646650791168,0.773567331154902,0.676871414760539,0,0,0.773567331154902,0.0966959163943627,0.773567331154902,0.687701357396708,0,0.875,NA,0,NA,0,NA,1,NA,235.823449516736,1068,21002.2515502276,0.410697230181471,0.680926916221034,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.595811051693405,0.0755828877005348,0,0.680926916221034,0.0851158645276292,0.45417825311943,0.680926916221034,0,109.740768432617,174.572158813477,0.25668449197861,0.0962566844919786,0,0,0.154010695187166,"Región Centro Sur",73,"Tolima",73.067,"Ataco","South",0.25,0,0,0.5,0.375,0,909,6639,11,47,95,7701,5730,0.862095831710167,0.118036618620958,0.744059213089209,0.926981300089047,0,0.205789848619768,0.308684772929653,0,0,0,0,0.0926981300089047,0.225093866483489,0.188639790074329,0.209664130818424,0.275150384071501
1069,"73124","73","124","CAJAMARCA",2018,508490910.807,4.40697128307,-75.4974591828,"Tolima","Ibague",0.487791687250137,0.687151299969561,0.601257387473366,0,0,0.687151299969561,0.0858939124961951,0.687151299969561,0.61087750567294,0,NA,0.125,NA,1,NA,0.889,NA,0,188.267694498799,1069,21002.2515502276,0.410697230181471,0.602495543672014,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.527183600713013,0.0668770053475936,0,0.602495543672014,0.0753119429590018,0.401864527629234,0.602495543672014,0,32.1100234985352,145.730087280273,0.196078431372549,0.0735294117647059,0,0,0.117647058823529,"Región Centro Sur",73,"Tolima",73.124,"Cajamarca","South",0.25,0,0,0.5,0.375,0,2225,5800,21,161,267,8474,3575,0.684446542364881,0.262567854614114,0.421878687750767,0.577916295636687,0,0.128297417631345,0.192446126447017,0,0,0,0,0.0577916295636687,0.201647031925785,0.160523781322217,0.175727396973996,0.245635691503597
1070,"73148","73","148","CARMEN DE APICALÁ",2018,190836130.546,4.12341679524,-74.7470024574,"Tolima","Oriente",0.246120393276215,0.597205481503153,0.522554796315259,0,0,0.597205481503153,0.0746506851878941,0.597205481503153,0.530915673056303,0,NA,0.125,NA,1,NA,0.889,NA,0,112.738991254607,1070,21002.2515502276,0.410697230181471,0.43048128342246,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.376671122994652,0.047783422459893,0,0.43048128342246,0.0538101604278075,0.287131016042781,0.43048128342246,0,60.4378242492676,67.9550399780273,0.0623885918003565,0.0233957219251337,0,0,0.0374331550802139,"Región Centro Sur",73,"Tolima",73.148,"Carmen de Apicala","South",0.25,0,0,0.5,0.375,0,1013,3954,6,69,156,5198,2941,0.760677183532128,0.194882647171989,0.565794536360139,0.72306322350846,0,0.160520035618878,0.240780053428317,0,0,0,0,0.072306322350846,0.162635310856343,0.136579994453088,0.150272126238385,0.204678280294584
1071,"73152","73","152","CASABIANCA",2018,175296179.195,5.01675119982,-75.1888002758,"Tolima","Nevados",0.730111420154572,0.767338959367455,0.671421589446523,0,0,0.767338959367455,0.0959173699209319,0.767338959367455,0.682164334877667,0,0.875,NA,0,NA,0,NA,1,NA,93.7372273939515,1071,21002.2515502276,0.410697230181471,0.367201426024955,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.321301247771836,0.0407593582887701,0,0.367201426024955,0.0459001782531194,0.244923351158645,0.367201426024955,0,65.5565872192383,131.029602050781,0.168449197860963,0.063168449197861,0,0,0.101069518716578,"Región Centro Sur",73,"Tolima",73.152,"Casabianca","South",0.25,0,0,0.5,0.375,0,410,2348,12,29,79,2878,1938,0.815844336344684,0.142460041695622,0.673384294649062,0.843276936776492,0,0.187207479964381,0.280811219946572,0,0,0,0,0.0843276936776492,0.180963604323784,0.155028643597406,0.166272122606149,0.22749219972333
1072,"73168","73","168","CHAPARRAL",2018,2102063236.02,3.74369308445,-75.5898663417,"Tolima","Sur",0.431870073080063,0.667082076621093,0.583696817043456,0,0,0.667082076621093,0.0833852595776366,0.667082076621093,0.593035966116151,0,NA,0.125,NA,1,NA,0.889,NA,0,496.037868668823,1072,21002.2515502276,0.410697230181471,0.825311942959002,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.722147950089127,0.0916096256684492,0,0.825311942959002,0.103163992869875,0.550483065953654,0.825311942959002,0,87.3324584960938,174.070465087891,0.254901960784314,0.0955882352941176,0,0,0.152941176470588,"Región Centro Sur",73,"Tolima",73.168,"Chaparral","South",0.25,0,0,0.5,0.375,0,4238,13298,40,269,500,18345,9060,0.724884164622513,0.231016625783592,0.493867538838921,0.657168299198575,0,0.145891362422084,0.218837043633126,0,0,0,0,0.0657168299198575,0.229747781859277,0.18188326633316,0.204648119088535,0.276381503246317
1073,"73200","73","200","COELLO",2018,343598106.109,4.3541623159,-74.9114745339,"Tolima","Ibague",0.820320069789886,0.793983165968862,0.694735270222754,0,0,0.793983165968862,0.0992478957461077,0.793983165968862,0.705851034546318,0,0.875,NA,0,NA,0,NA,1,NA,325.575168987076,1073,21002.2515502276,0.410697230181471,0.761140819964349,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.665998217468806,0.0844866310160428,0,0.761140819964349,0.0951426024955437,0.507680926916221,0.761140819964349,0,33.3504905700684,81.4305877685547,0.0802139037433155,0.0300802139037433,0,0,0.0481283422459893,"Región Centro Sur",73,"Tolima",73.2,"Coello","South",0.25,0,0,0.5,0.375,0,1653,2106,12,59,94,3924,453,0.536697247706422,0.421253822629969,0.115443425076453,0.327693677649154,0,0.0727479964381122,0.109121994657168,0,0,0,0,0.0327693677649154,0.229400524979619,0.182362340042405,0.197014231145979,0.267002711993014
1074,"73217","73","217","COYAIMA",2018,669055686.997,3.73862555398,-75.1485373622,"Tolima","Sur",0.831850290298462,0.797253273289324,0.697596614128159,0,0,0.797253273289324,0.0996566591611655,0.797253273289324,0.708758159954209,0,0.875,NA,0,NA,0,NA,1,NA,187.083031341309,1074,21002.2515502276,0.410697230181471,0.59982174688057,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.524844028520499,0.0665802139037433,0,0.59982174688057,0.0749777183600713,0.40008110516934,0.59982174688057,0,77.8749694824219,132.403305053711,0.171122994652406,0.0641711229946524,0,0,0.102673796791444,"Región Centro Sur",73,"Tolima",73.217,"Coyaima","South",0.25,0,0,0.5,0.375,0,3662,4448,47,95,87,8339,786,0.533397289842907,0.439141383858976,0.0942559059839309,0.312555654496883,0,0.0693873552983081,0.104081032947462,0,0,0,0,0.0312555654496883,0.213905767895568,0.166662743457589,0.17658261747278,0.253875547801378
1075,"73226","73","226","CUNDAY",2018,507515282.622,3.98252394998,-74.6893690773,"Tolima","Oriente",0.725900530815125,0.766050124458024,0.670293858900771,0,0,0.766050124458024,0.095756265557253,0.766050124458024,0.681018560643183,0,0.875,NA,0,NA,0,NA,1,NA,79.9225965057615,1075,21002.2515502276,0.410697230181471,0.314616755793226,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.275289661319073,0.0349224598930481,0,0.314616755793226,0.0393270944741533,0.209849376114082,0.314616755793226,0,76.8814468383789,74.2209320068359,0.071301247771836,0.0267379679144385,0,0,0.0427807486631016,"Región Centro Sur",73,"Tolima",73.226,"Cunday","South",0.25,0,0,0.5,0.375,0,600,3180,10,28,39,3857,2580,0.824474980554835,0.155561317085818,0.668913663469017,0.83793410507569,0,0.186021371326803,0.279032056990205,0,0,0,0,0.083793410507569,0.169675606020711,0.149605416473995,0.159333421678327,0.21340512992774
1076,"73236","73","236","DOLORES",2018,651950399.544,3.5978632737,-74.802566735,"Tolima","Suroriente",0.580930709838867,0.719356423061609,0.629436870178908,0,0,0.719356423061609,0.0899195528827012,0.719356423061609,0.639507860101771,0,0.875,NA,0,NA,0,NA,1,NA,82.8097281472331,1076,21002.2515502276,0.410697230181471,0.328877005347594,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.287767379679144,0.0365053475935829,0,0.328877005347594,0.0411096256684492,0.219360962566845,0.328877005347594,0,100.694725036621,112.321769714355,0.136363636363636,0.0511363636363636,0,0,0.0818181818181818,"Región Centro Sur",73,"Tolima",73.236,"Dolores","South",0.25,0,0,0.5,0.375,0,638,2933,4,18,74,3667,2295,0.799836378511044,0.173984183256068,0.625852195254977,0.78806767586821,0,0.174951024042743,0.262426536064114,0,0,0,0,0.078806767586821,0.168671224005696,0.143771719658097,0.153851425189185,0.213607297226776
1077,"73268","73","268","ESPINAL",2018,216498945.826,4.16647696921,-74.8935294081,"Tolima","Ibague",0.28130054473877,0.610760053733911,0.534415047017172,0,0,0.610760053733911,0.0763450067167389,0.610760053733911,0.542965687769447,0,NA,0.125,NA,1,NA,0.889,NA,0,1780.80306629144,1077,21002.2515502276,0.410697230181471,0.9349376114082,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.818070409982175,0.10377807486631,0,0.9349376114082,0.116867201426025,0.623603386809269,0.9349376114082,0,42.876049041748,83.6397476196289,0.0855614973262032,0.0320855614973262,0,0,0.0513368983957219,"Región Centro Sur",73,"Tolima",73.268,"Espinal","South",0.25,0,0,0.5,0.375,0,9834,22549,56,730,1333,34502,12715,0.653556315575909,0.285026954959133,0.368529360616776,0.52626892252894,0,0.116831700801425,0.175247551202137,0,0,0,0,0.052626892252894,0.22847290332993,0.181871652026364,0.206643856297473,0.268707681973841
1078,"73270","73","270","FALAN",2018,181322213.416,5.07925659831,-74.957033717,"Tolima","Norte",0.770700633525848,0.779557801825449,0.682113076597268,0,0,0.779557801825449,0.0974447252281812,0.779557801825449,0.693026885822825,0,0.875,NA,0,NA,0,NA,1,NA,102.525596933742,1078,21002.2515502276,0.410697230181471,0.397504456327986,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.347816399286988,0.0441229946524064,0,0.397504456327986,0.0496880570409982,0.265135472370767,0.397504456327986,0,77.4832458496094,114.136093139648,0.140819964349376,0.052807486631016,0,0,0.0844919786096257,"Región Centro Sur",73,"Tolima",73.27,"Falan","South",0.25,0,0,0.5,0.375,0,967,1922,16,46,79,3030,955,0.634323432343234,0.319141914191419,0.315181518151815,0.47640249332146,0,0.105761353517364,0.158642030276046,0,0,0,0,0.047640249332146,0.184983718098056,0.149322202795748,0.156146671553357,0.226149310761901
1079,"73275","73","275","FLANDES",2018,96797174.5068,4.2428132568,-74.8370863787,"Tolima","Ibague",0.135193213820457,0.553770443788416,0.484549138314864,0,0,0.553770443788416,0.069221305473552,0.553770443788416,0.492301924527902,0,NA,0.125,NA,1,NA,0.889,NA,0,296.123333780059,1079,21002.2515502276,0.410697230181471,0.744206773618538,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.651180926916221,0.0826069518716578,0,0.744206773618538,0.0930258467023173,0.496385918003565,0.744206773618538,0,44.7472114562988,75.3204345703125,0.0730837789661319,0.0274064171122995,0,0,0.0438502673796791,"Región Centro Sur",73,"Tolima",73.275,"Flandes","South",0.25,0,0,0.5,0.375,0,2811,6680,18,225,275,10009,3869,0.667399340593466,0.280847237486262,0.386552103107203,0.544968833481745,0,0.120983081032947,0.181474621549421,0,0,0,0,0.0544968833481745,0.196922954314907,0.156718299337073,0.177247914961983,0.237040546016851
1080,"73283","73","283","FRESNO",2018,219661479.158,5.1866948123,-75.0522899468,"Tolima","Norte",0.494254738092422,0.68943685688472,0.60325724977413,0,0,0.68943685688472,0.0861796071105899,0.68943685688472,0.612909365770516,0,NA,0.125,NA,1,NA,0.889,NA,0,437.611566016565,1080,21002.2515502276,0.410697230181471,0.807486631016043,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.706550802139037,0.0896310160427807,0,0.807486631016043,0.100935828877005,0.538593582887701,0.807486631016043,0,85.1332168579102,130.744384765625,0.167557932263815,0.0628342245989305,0,0,0.100534759358289,"Región Centro Sur",73,"Tolima",73.283,"Fresno","South",0.25,0,0,0.5,0.375,0,2277,10324,36,235,454,13326,8047,0.774726099354645,0.170868977937866,0.603857121416779,0.772039180765806,0,0.171392698130009,0.257089047195013,0,0,0,0,0.0772039180765806,0.226219714062462,0.186131769243151,0.209685630497696,0.271832770666954
1081,"73319","73","319","GUAMO",2018,505743827.121,4.0765013411,-74.9765728699,"Tolima","Suroriente",0.494353383779526,0.689471685095971,0.603287724458974,0,0,0.689471685095971,0.0861839606369963,0.689471685095971,0.612940328050318,0,NA,0.125,NA,1,NA,0.889,NA,0,479.270921806989,1081,21002.2515502276,0.410697230181471,0.818181818181818,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.715909090909091,0.0908181818181818,0,0.818181818181818,0.102272727272727,0.545727272727273,0.818181818181818,0,45.6521301269531,92.0336227416992,0.0980392156862745,0.0367647058823529,0,0,0.0588235294117647,"Región Centro Sur",73,"Tolima",73.319,"Guamo","South",0.25,0,0,0.5,0.375,0,2789,10232,25,216,319,13581,7443,0.753405492968117,0.205360430012517,0.5480450629556,0.706144256455922,0,0.156764024933215,0.235146037399822,0,0,0,0,0.0706144256455922,0.224302276145018,0.18534764557183,0.208283522953995,0.267136432291893
1082,"73347","73","347","HERVEO",2018,322743433.46,5.06855378287,-75.2432295872,"Tolima","Nevados",0.704060852527618,0.759302560949581,0.664389740830883,0,0,0.759302560949581,0.0949128201186976,0.759302560949581,0.675019976684177,0,0.875,NA,0,NA,0,NA,1,NA,88.0199567824168,1082,21002.2515502276,0.410697230181471,0.349376114081996,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.305704099821747,0.0387807486631016,0,0.349376114081996,0.0436720142602496,0.233033868092692,0.349376114081996,0,69.1940307617188,137.506973266602,0.177361853832442,0.0665106951871658,0,0,0.106417112299465,"Región Centro Sur",73,"Tolima",73.347,"Herveo","South",0.25,0,0,0.5,0.375,0,465,2346,10,57,82,2960,1881,0.792567567567568,0.157094594594595,0.635472972972973,0.797862867319679,0,0.177125556544969,0.265688334817453,0,0,0,0,0.079786286731968,0.178148671277343,0.151030341781293,0.161260553197953,0.224360259257876
1083,"73352","73","352","ICONONZO",2018,215181855.084,4.1332763691,-74.5396425689,"Tolima","Oriente",0.697568774223328,0.75727654235636,0.662616974561815,0,0,0.75727654235636,0.094659567794545,0.75727654235636,0.673218846154804,0,0.875,NA,0,NA,0,NA,1,NA,115.791043013257,1083,21002.2515502276,0.410697230181471,0.4349376114082,0.359360076408787,0.0455873925501433,0,0.410697230181471,0.0513371537726839,0.273935052531041,0.410697230181471,0,0.380570409982175,0.0482780748663102,0,0.4349376114082,0.054367201426025,0.290103386809269,0.4349376114082,0,80.8990020751953,49.9060173034668,0.0347593582887701,0.0130347593582888,0,0,0.020855614973262,"Región Centro Sur",73,"Tolima",73.352,"Icononzo","South",0.25,0,0,0.5,0.375,0,1824,2500,11,57,115,4507,676,0.554692700244065,0.40470379409807,0.149988906145995,0.357969723953695,0,0.0794692787177204,0.119203918076581,0,0,0,0,0.0357969723953695,0.181906114140356,0.146890910343708,0.153420046954948,0.218608342641649
