"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1","VAM18_2t3","PBID18_2t3","IPM18_2t3","DisBog_4t5","North_6","South_7","West_8","East_9","EjeCafe_6t9","Caribe_6t9","CSur_6t9","Pacif_6t9","COrient_6t9","Llano_6t9","Desp_10","Conf_10","Hurto_11","Homic_11","Errad_11","PobTot_12","PobInd_14","PobEtn_14","PobInd_14p","PobEtn_14p","AREA","AREAkm","DenPob_12","DisMer_13","RulPar_15t16","Desp_10pc","Conf_10pc","Hurto_11pc","Homic_11pc","Errad_11pkm"
"68167","Santander","Guanenta","Charalá",0.411735951900482,147.808229952193,63776.0782916589,26.9,230.406402587891,0,0,0,1,0,0,0,0,1,0,1,0,31,0,0,21868,2,288,9.14578379367112e-05,0.0131699286628864,419231350.632,419231.350632,0.0521621294949281,31.886360168457,0.66719419102588,4.57289189683556e-05,0,0.00141759648801902,0,0
"68169","Santander","Soto","Charta",0.752077579498291,33.6034034453371,63776.0782916589,35.1,341.408203125,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,5628,0,44,0,0.007818052594172,126706250.388,126706.250388,0.0444176982805973,15.0628681182861,0.889569160997732,0,0,0.00124378109452736,0,0
"68176","Santander","Comunera","Chima",0.718260884284973,55.5922235348056,63776.0782916589,45.2,233.491287231445,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,4728,0,46,0,0.00972927241962775,173219022.06,173219.02206,0.0272949237547497,18.2408885955811,0.76371473354232,0,0,0.0010575296108291,0,0
"68179","Santander","Vélez","Chipatá",0.874482750892639,48.6837508390186,63776.0782916589,42.8,198.660827636719,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8672,0,38,0,0.00438191881918819,94936819.0265,94936.8190265,0.0913449606688355,55.4416809082031,0.618695175438597,0,0,0.000115313653136531,0,0
"68190","Santander","Vélez","Cimitarra",0.576805174350739,684.598165547095,63776.0782916589,36,224.564682006836,0,0,0,1,0,0,0,0,1,0,37,0,98,14,15.7,49686,30,1650,0.000603791812583021,0.0332085496920662,3174288538.76,3174288.53876,0.0156526413378316,73.1029586791992,0.661050618010595,0.000744676568852393,0,0.0019723865877712,0.000281769512538743,0.000494599019852588
"68207","Santander","Garcia rovira","Concepción",0.515510618686676,52.6560477892728,63776.0782916589,36.2,316.623687744141,0,0,0,1,0,0,0,0,1,0,1,0,8,0,0,10600,158,210,0.0149056603773585,0.019811320754717,337119918.057,337119.918057,0.0314428173247472,60.5465927124023,0.776805251641138,9.43396226415094e-05,0,0.000754716981132075,0,0
"68209","Santander","Comunera","Confines",0.782526135444641,42.7198134189049,63776.0782916589,32.6,241.820236206055,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,5804,0,38,0,0.00654720882150241,71421700.4346,71421.7004346,0.081263817084762,9.63016128540039,0.855022109917877,0,0,0.000516884906960717,0,0
"68211","Santander","Comunera","Contratación",0.23946724832058,42.2202637658397,63776.0782916589,29.2,216.248519897461,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,6358,0,46,0,0.00723497955331865,137172076.482,137172.076482,0.0463505413278067,37.3483619689941,0.751333728512152,0,0,0.000786410821012897,0,0
"68217","Santander","Guanenta","Coromoro",0.855832517147064,59.6036619927825,63776.0782916589,53.6,243.576019287109,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,9550,0,42,0,0.0043979057591623,577495746.005,577495.746005,0.0165369183514597,33.1440811157227,0.821524836349634,0,0,0.00031413612565445,0,0
"68229","Santander","Guanenta","Curití",0.640088081359863,155.463734391438,63776.0782916589,35.7,277.978454589844,0,0,0,1,0,0,0,0,1,0,6,0,27,2,0,23200,0,120,0,0.00517241379310345,244222737.027,244222.737027,0.0949952501655697,10.6831645965576,0.710997671502776,0.000258620689655172,0,0.00116379310344828,8.62068965517241e-05,0
"68235","Santander","Mares","El Carmen de Chucurí",0.865127146244049,173.921211563834,63776.0782916589,58.9,261.982452392578,0,0,0,1,0,0,0,0,1,0,30,0,15,1,2.8091,35134,12,422,0.000341549496214493,0.012011157283543,924032623.496,924032.623496,0.0380224670716424,39.4547843933105,0.884339416627671,0.000853873740536233,0,0.000426936870268116,2.84624580178744e-05,0.000304004418087752
"68245","Santander","Comunera","El Guacamayo",0.687586545944214,23.371633330087,63776.0782916589,33,224.756774902344,0,0,0,1,0,0,0,0,1,0,4,0,2,0,0,3284,0,12,0,0.00365408038976857,92967630.1117,92967.6301117,0.0353241229883379,28.1625633239746,0.838654503990878,0.00121802679658952,0,0.000609013398294762,0,0
"68250","Santander","Vélez","El Peñón",0.865125954151154,43.2535491522182,63776.0782916589,57.8,192.898239135742,0,0,0,1,0,0,0,0,1,0,0,0,2,1,24.6404,8190,2,320,0.000244200244200244,0.0390720390720391,398217746.642,398217.746642,0.0205666373964063,57.6439056396484,0.707824639289678,0,0,0.000244200244200244,0.000122100122100122,0.00618766998904041
"68255","Santander","Soto","El Playón",0.486837297677994,161.941725750979,63776.0782916589,45.7,362.663360595703,0,0,0,1,0,0,0,0,1,0,19,0,17,0,21.63,25680,14,192,0.000545171339563863,0.00747663551401869,454981920.854,454981.920854,0.056441803119998,40.0980033874512,0.822252053063803,0.0007398753894081,0,0.000661993769470405,0,0.00475403505251385
"68264","Santander","Guanenta","Encino",0.793887138366699,27.7976569523673,63776.0782916589,32,221.877975463867,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4656,0,58,0,0.0124570446735395,400432691.417,400432.691417,0.0116274222854381,22.4610767364502,0.834389857369255,0,0,0,0,0
"68266","Santander","Garcia rovira","Enciso",0.754695177078247,32.993678723239,63776.0782916589,35.3,299.610382080078,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6764,2,28,0.000295683027794205,0.00413956238911887,74816032.3336,74816.0323336,0.0904084297044749,49.0567016601562,0.804696132596685,0,0,0.000147841513897102,0,0
"68271","Santander","Vélez","Florián",0.781014025211334,73.2652580011127,63776.0782916589,56,158.220932006836,0,0,0,1,0,0,0,0,1,0,4,0,5,0,0,9192,0,114,0,0.012402088772846,176599655.134,176599.655134,0.0520499317681301,29.6204319000244,0.617766086604614,0.000435161009573542,0,0.000543951261966928,0,0
"68276","Santander","Soto","Floridablanca",0.0407967530190945,4342.25520795673,63776.0782916589,11,322.125671386719,0,0,0,1,0,0,0,0,1,0,120,0,2142,20,0,549214,236,17662,0.000429704996595134,0.0321586849570477,100327739.064,100327.739064,5.47419891172521,8.64523029327393,0.624585604539224,0.000218494066065322,0,0.00390011907926601,3.64156776775537e-05,0
"68296","Santander","Comunera","Galán",0.718641698360443,40.0662048481248,63776.0782916589,41.9,270.297546386719,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5332,14,64,0.00262565641410353,0.0120030007501875,201731575.565,201731.575565,0.0264311622266687,24.2423191070557,0.860303830911493,0,0,0,0,0
"68298","Santander","Comunera","Gambita",0.837602615356445,39.3109198903511,63776.0782916589,51.1,201.063339233398,0,0,0,1,0,0,0,0,1,0,0,0,8,1,0,7016,0,66,0,0.00940706955530217,608233066.149,608233.066149,0.0115350519241275,29.476770401001,0.820785597381342,0,0,0.00114025085518814,0.000142531356898518,0
"68307","Santander","Soto","Girón",0.120296999812126,3909.98086353484,63776.0782916589,16.5,314.337738037109,0,0,0,1,0,0,0,0,1,0,47,0,1210,22,0,297482,70,3756,0.000235308354791214,0.0126259740085114,493029887.495,493029.887495,0.603375185856287,21.2821521759033,0.636482656423094,0.000157992752502672,0,0.00406747298996242,7.39540543629531e-05,0
"68318","Santander","Garcia rovira","Guaca",0.745098054409027,70.06619105259,63776.0782916589,60.3,314.544311523438,0,0,0,1,0,0,0,0,1,0,0,0,9,2,0,11484,2,102,0.00017415534656914,0.00888192267502612,302398263.82,302398.26382,0.037976408511511,39.1107406616211,0.836806668804104,0,0,0.000783699059561128,0.00017415534656914,0
"68320","Santander","Comunera","Guadalupe",0.624695181846619,63.7518229270329,63776.0782916589,39.1,220.987289428711,0,0,0,1,0,0,0,0,1,0,9,0,6,0,0,7636,0,86,0,0.0112624410686223,146330709.38,146330.70938,0.0521831680605771,29.1446399688721,0.834032012195122,0.00117862755369303,0,0.000785751702462022,0,0
"68322","Santander","Comunera","Guapotá",0.720000028610229,33.4278010011749,63776.0782916589,31.4,233.410629272461,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,4104,2,24,0.000487329434697856,0.00584795321637427,67300363.9667,67300.3639667,0.060980353717413,15.9530563354492,0.839788732394366,0,0,0.000974658869395711,0,0
"68324","Santander","Vélez","Guavatá",0.757210373878479,57.0472931035879,63776.0782916589,40.4,179.071807861328,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,7496,0,698,0,0.0931163287086446,83795455.1061,83795.4551061,0.0894559256287674,39.9040107727051,0.565158371040724,0,0,0.00120064034151547,0,0
"68327","Santander","Vélez","Güepsa",0.39949157834053,46.2059942494895,63776.0782916589,29.6,192.357604980469,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,8804,8,128,0.000908677873693776,0.0145388459791004,30156748.6114,30156.7486114,0.291941286955314,53.9189224243164,0.544609665427509,0,0,0.00159018627896411,0,0
"68344","Santander","Comunera","Hato",0.717783510684967,28.7465838840089,63776.0782916589,46.9,254.509078979492,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,4240,0,32,0,0.00754716981132075,169017572.289,169017.572289,0.0250861489878112,15.7876529693604,0.625968992248062,0,0,0.000707547169811321,0,0
"68368","Santander","Vélez","Jesús María",0.784859359264374,43.2399076275852,63776.0782916589,40.8,168.594863891602,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,5974,0,38,0,0.00636089722129227,89593085.168,89593.085168,0.0666792530784925,31.3081455230713,0.605293775450844,0,0,0.00016739203213927,0.00016739203213927,0
"68370","Santander","Guanenta","Jordán",0.92465752363205,12.1255526775561,63776.0782916589,53.7,282.160797119141,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2326,4,60,0.00171969045571797,0.0257953568357696,39899177.5094,39899.1775094,0.0582969410698255,14.5495700836182,0.901140684410646,0,0,0,0,0
"68377","Santander","Vélez","La Belleza",0.726363360881805,66.4979443471531,63776.0782916589,36.1,172.341049194336,0,0,0,1,0,0,0,0,1,0,16,0,10,0,25.2911,11000,6,184,0.000545454545454545,0.0167272727272727,335201581.724,335201.581724,0.0328160742661926,47.5236778259277,0.824213630406291,0.00145454545454545,0,0.000909090909090909,0,0.00754504196248821
"68385","Santander","Vélez","Landázuri",0.693567037582397,166.562329008111,63776.0782916589,49.1,219.481506347656,0,0,0,1,0,0,0,0,1,0,6,0,19,0,9.4914,18462,6,442,0.00032499187520312,0.0239410681399632,590216386.403,590216.386403,0.0312800532572712,60.5999984741211,0.68096256684492,0.00032499187520312,0,0.00102914093814321,0,0.00160812207499764
"68397","Santander","Vélez","La Paz",0.847365260124207,49.6080824243885,63776.0782916589,36.1,208.097854614258,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,7972,0,66,0,0.00827897641746111,284346972.089,284346.972089,0.0280361698295306,48.420036315918,0.809407153356198,0,0,0.000125439036628199,0.000125439036628199,0
"68406","Santander","Soto","Lebríja",0.45662721991539,2086.03098582757,63776.0782916589,27,327.235107421875,0,0,0,1,0,0,0,0,1,0,28,0,173,1,2.97,74340,16,716,0.000215227333871402,0.00963142319074523,550433237.315,550433.237315,0.135057251198399,22.4839935302734,0.786852384868421,0.000376647834274953,0,0.00232714554748453,1.34517083669626e-05,0.000539574974521449
"68418","Santander","Soto","Los Santos",0.883524715900421,351.385875559329,63776.0782916589,44.6,293.760101318359,0,0,0,1,0,0,0,0,1,0,7,0,53,0,0,24806,2,106,8.06256550834476e-05,0.00427315971942272,290125188.362,290125.188362,0.08550102161088,27.1414813995361,0.805012442232492,0.000282189792792066,0,0.00213657985971136,0,0
"68425","Santander","Garcia rovira","Macaravita",0.871027171611786,17.8288413741379,63776.0782916589,50.3,290.677551269531,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0.2672,4260,2,76,0.000469483568075117,0.0178403755868545,102917508.167,102917.508167,0.0413923741049722,59.1514167785645,0.870855148342059,0,0,0.000469483568075117,0,0.000259625407531657
"68432","Santander","Garcia rovira","Málaga",0.136261641979218,221.487984434925,63776.0782916589,19.3,304.132629394531,0,0,0,1,0,0,0,0,1,0,19,0,51,0,0,39134,20,434,0.000511064547452343,0.0110901006797158,57181695.575,57181.695575,0.684379845796484,46.4663314819336,0.712806830309498,0.000485511320079726,0,0.00130321459600348,0,0
"68444","Santander","Soto","Matanza",0.709606111049652,64.5203617859246,63776.0782916589,38.2,341.962158203125,0,0,0,1,0,0,0,0,1,0,2,0,5,0,0,8940,2,84,0.000223713646532438,0.00939597315436242,235748567.859,235748.567859,0.0379217574095592,14.4996547698975,0.840837032339886,0.000223713646532438,0,0.000559284116331096,0,0
"68464","Santander","Guanenta","Mogotes",0.607200503349304,100.550826500534,63776.0782916589,49.4,272.606140136719,0,0,0,1,0,0,0,0,1,0,8,0,22,0,0,20226,12,84,0.000593295757935331,0.00415307030554731,483970127.334,483970.127334,0.0417918356065012,22.2638721466064,0.785207939508507,0.000395530505290221,0,0.00108770888954811,0,0
"68468","Santander","Garcia rovira","Molagavita",0.850132942199707,49.0728046521405,63776.0782916589,51.9,287.822387695312,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,7830,0,52,0,0.00664112388250319,180471702.008,180471.702008,0.0433863032978595,32.8568115234375,0.892907139524032,0,0,0.000255427841634738,0,0
"68498","Santander","Guanenta","Ocamonte",0.857092380523682,62.961667122697,63776.0782916589,38.6,245.676391601562,0,0,0,1,0,0,0,0,1,0,2,0,6,0,0,9074,2,80,0.000220409962530306,0.00881639850121226,75221279.0943,75221.2790943,0.120630759131662,18.4805297851562,0.841553906591008,0.000220409962530306,0,0.000661229887590919,0,0
"68500","Santander","Comunera","Oiba",0.556388914585114,126.227353495554,63776.0782916589,31.8,224.488418579102,0,0,0,1,0,0,0,0,1,0,9,0,25,2,0,20234,6,198,0.000296530592072749,0.00978550953840071,286066747.717,286066.747717,0.0707317441173452,25.9976921081543,0.757407407407407,0.000444795888109123,0,0.00123554413363645,9.88435306909163e-05,0
"68502","Santander","Guanenta","Onzaga",0.705474555492401,43.4682823254586,63776.0782916589,55.1,267.849792480469,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,7856,0,34,0,0.00432790224032587,489228436.936,489228.436936,0.016057938187734,39.7537422180176,0.827514330380406,0,0,0.0010183299389002,0,0
"68522","Santander","Comunera","Palmar",0.656869947910309,14.7271023198917,63776.0782916589,32.5,255.325286865234,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2488,0,4,0,0.00160771704180064,19694441.6897,19694.4416897,0.126330059983432,8.91571617126465,0.682310469314079,0,0,0.000401929260450161,0,0
"68524","Santander","Comunera","Palmas del Socorro",0.692702174186707,58.5150340012101,63776.0782916589,27.3,243.582183837891,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,4864,2,36,0.000411184210526316,0.00740131578947368,58541119.7204,58541.1197204,0.0830868972652231,5.64358043670654,0.831325301204819,0,0,0.000616776315789474,0,0
"68533","Santander","Guanenta","Páramo",0.731198966503143,104.60123544287,63776.0782916589,31.5,250.022415161133,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,8288,0,66,0,0.00796332046332046,72981118.9033,72981.1189033,0.113563619255846,11.4947814941406,0.818454935622318,0,0,0.000603281853281853,0.000120656370656371,0
"68547","Santander","Soto","Piedecuesta",0.183747991919518,2665.19320497978,63776.0782916589,16.2,310.126098632812,0,0,0,1,0,0,0,0,1,0,96,0,1060,17,0,313320,152,3626,0.000485127026681986,0.0115728328865058,484572309.224,484572.309224,0.646590806028009,27.7823677062988,0.63246119035344,0.000306396016851781,0,0.00338312268607175,5.42576279841695e-05,0
"68549","Santander","Guanenta","Pinchote",0.792328536510468,88.6677759693253,63776.0782916589,23.8,260.129577636719,0,0,0,1,0,0,0,0,1,0,5,0,22,0,0,8914,6,100,0.000673098496746691,0.0112183082791115,55535419.0418,55535.4190418,0.160510178077358,8.72066497802734,0.691045475855602,0.000560915413955575,0,0.00246802782140453,0,0
"68572","Santander","Vélez","Puente Nacional",0.628770291805267,154.530429049138,63776.0782916589,26.4,170.142700195312,0,0,0,1,0,0,0,0,1,0,9,0,36,1,0,24902,6,418,0.000240944502449602,0.0167858003373223,251678548.244,251678.548244,0.098943673085152,31.2617969512939,0.562518344584679,0.000361416753674404,0,0.00144566701469761,4.01574170749337e-05,0
"68573","Santander","Vélez","Puerto Parra",0.659031391143799,106.183387896338,63776.0782916589,36.1,254.10807800293,0,0,0,1,0,0,0,0,1,0,9,0,33,4,0,13722,196,1040,0.0142836321235971,0.0757907010639848,762344600.678,762344.600678,0.0179997339625626,36.569522857666,0.804790847336432,0.000655881066899869,0,0.00240489724529952,0.000291502696399942,0
"68575","Santander","Mares","Puerto Wilches",0.506724417209625,851.898374617337,63776.0782916589,40.3,377.170562744141,0,0,0,1,0,0,0,0,1,0,66,0,103,4,0,63396,62,1790,0.000977979683260774,0.0282352198876901,1507986246.2,1507986.2462,0.0420401712281877,87.9645385742188,0.526607717041801,0.00104107514669695,0,0.00162470818348161,6.30954634361789e-05,0
"68615","Santander","Soto","Rionegro",0.760269284248352,878.755949398583,63776.0782916589,37.8,356.548370361328,0,0,0,1,0,0,0,0,1,0,0,0,75,3,4.1604,50466,4,716,7.9261284825427e-05,0.0141877699837514,1168432223.32,1168432.22332,0.0431912086921098,52.882511138916,0.781183846279108,0,0,0.00148614909047676,5.94459636190703e-05,0.000356066866093318
"68655","Santander","Mares","Sabana de Torres",0.31895324587822,746.538186154267,63776.0782916589,36.6,339.569732666016,0,0,0,1,0,0,0,0,1,0,124,0,232,2,0.24,55436,72,1556,0.00129879500685475,0.0280684032036944,1402870008.5,1402870.0085,0.0395161345414136,54.0934371948242,0.663695090439277,0.00223681362291652,0,0.00418500613319864,3.60776390792987e-05,1.71077860775295e-05
"68669","Santander","Garcia rovira","San Andrés",0.640561997890472,91.5507631074542,63776.0782916589,42.4,304.170867919922,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,15970,4,136,0.000250469630557295,0.00851596743894803,281558855.205,281558.855205,0.0567199351211043,39.7458190917969,0.77715951245363,0,0,0.000125234815278647,6.26174076393237e-05,0
"68673","Santander","Vélez","San Benito",0.906101703643799,42.9713885475138,63776.0782916589,49.8,204.17951965332,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,5410,0,14,0,0.00258780036968577,59113022.1847,59113.0221847,0.0915195975447902,46.5636138916016,0.776588151320485,0,0,0.000369685767097967,0,0
"68679","Santander","Guanenta","San Gil",0.124685473740101,817.296788712166,63776.0782916589,13.7,268.549041748047,0,0,0,1,0,0,0,0,1,0,23,0,221,6,0,108132,68,1450,0.000628861021714201,0.0134095364924352,146877274.107,146877.274107,0.736206473448206,0,0.588451796738958,0.000212702992638627,0,0.00204379832057115,5.54877372100766e-05,0
"68682","Santander","Guanenta","San Joaquín",0.634538173675537,25.4033583986402,63776.0782916589,41.4,275.696990966797,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,4334,0,26,0,0.00599907706506691,143133426.96,143133.42696,0.0302794399047762,32.3363571166992,0.830459770114943,0,0,0.000230733733271804,0.000230733733271804,0
"68684","Santander","Garcia rovira","San José de Miranda",0.796427726745605,46.2922143215365,63776.0782916589,47.6,293.062377929688,0,0,0,1,0,0,0,0,1,0,0,0,19,0,0,8264,0,42,0,0.00508228460793804,75303743.228,75303.743228,0.109742220582299,42.0415267944336,0.86078431372549,0,0,0.00229912875121007,0,0
"68686","Santander","Garcia rovira","San Miguel",0.751481652259827,31.3039258420332,63776.0782916589,33.6,294.898406982422,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4866,0,20,0,0.0041101520756268,71211347.8779,71211.3478779,0.0683318058849737,50.9035377502441,0.819466882067851,0.00020550760378134,0,0,0,0
"68689","Santander","Mares","San Vicente de Chucurí",0.629131078720093,536.107158347322,63776.0782916589,34.9,281.221099853516,0,0,0,1,0,0,0,0,1,0,18,0,72,2,0,57520,14,622,0.000243393602225313,0.0108136300417246,1116360605.06,1116360.60506,0.0515245698740046,29.2480773925781,0.720186753185091,0.000312934631432545,0,0.00125173852573018,3.47705146036161e-05,0
"68705","Santander","Soto","Santa Bárbara",0.889629304409027,32.8530067447138,63776.0782916589,53.8,314.655792236328,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,4478,0,28,0,0.00625279142474319,221217094.41,221217.09441,0.0202425586139403,29.5025424957275,0.853322528363047,0,0,0.000893255917820456,0,0
"68720","Santander","Comunera","Santa Helena del Opón",0.77338445186615,40.5250256325792,63776.0782916589,47.9,231.250015258789,0,0,0,1,0,0,0,0,1,0,0,0,6,0,24.0509,6320,0,42,0,0.00664556962025316,373857262.479,373857.262479,0.0169048474759936,36.4484558105469,0.810214375788146,0,0,0.000949367088607595,0,0.0064331771544363
"68745","Santander","Comunera","Simacota",0.782413840293884,125.48742825757,63776.0782916589,44.5,256.102996826172,0,0,0,1,0,0,0,0,1,0,0,0,16,2,6.5842,15518,22,116,0.00141770846758603,0.00747519010181724,904712954.848,904712.954848,0.0171524016726467,37.5683364868164,0.689976345357777,0,0,0.00103106070369893,0.000128882587962366,0.000727766742447742
"68755","Santander","Comunera","Socorro",0.18427762389183,490.371871578945,63776.0782916589,15.1,249.198959350586,0,0,0,1,0,0,0,0,1,0,27,0,120,1,0,57950,20,696,0.000345125107851596,0.0120103537532355,127825834.902,127825.834902,0.453351234078998,0,0.697220497965377,0.000465918895599655,0,0.00207075064710958,1.72562553925798e-05,0
"68770","Santander","Comunera","Suaita",0.787060141563416,148.482396791752,63776.0782916589,37.8,209.681121826172,0,0,0,1,0,0,0,0,1,0,10,0,17,0,0,17478,2,176,0.000114429568600526,0.0100698020368463,285195533.97,285195.53397,0.0612842696261805,36.5308074951172,0.73141571969697,0.000572147843002632,0,0.000972651333104474,0,0
"68773","Santander","Vélez","Sucre",0.923632323741913,67.4424657857114,63776.0782916589,47.1,174.699295043945,0,0,0,1,0,0,0,0,1,0,0,0,10,0,46.6424,12076,0,132,0,0.0109307717787347,522539200.836,522539.200836,0.0231102278655455,44.2603645324707,0.787130434782609,0,0,0.000828088771116264,0,0.00892610543388472
"68780","Santander","Soto","Suratá",0.771320760250092,36.3428506325578,63776.0782916589,44.2,363.107147216797,0,0,0,1,0,0,0,0,1,0,9,0,5,0,0,7040,0,220,0,0.03125,363008774.344,363008.774344,0.0193934706198827,34.611270904541,0.830704780680138,0.00127840909090909,0,0.000710227272727273,0,0
"68820","Santander","Soto","Tona",0.92703104019165,248.885873486592,63776.0782916589,45.8,337.851593017578,0,0,0,1,0,0,0,0,1,0,0,0,14,0,0,13360,2,64,0.000149700598802395,0.00479041916167665,330726283.729,330726.283729,0.0403959426791349,20.2940883636475,0.811913240530916,0,0,0.00104790419161677,0,0
"68855","Santander","Guanenta","Valle de San José",0.604207754135132,96.5056292619731,63776.0782916589,36.6,255.013488769531,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,11296,0,100,0,0.00885269121813031,81114938.8933,81114.9388933,0.139259181528312,16.3229904174805,0.719986807387863,0,0,0.000796742209631728,0,0
"68861","Santander","Vélez","Vélez",0.459722459316254,281.14940680452,63776.0782916589,32.3,210.665512084961,0,0,0,1,0,0,0,0,1,0,6,0,73,1,10.1702,36764,8,508,0.000217604178000218,0.0138178653030138,447676728.098,447676.728098,0.0821217581628502,55.0295372009277,0.564057344407782,0.000163203133500163,0,0.00198563812425199,2.72005222500272e-05,0.0022717732152862
"68867","Santander","Soto","Vetas",0.655156075954437,24.7108300645571,63776.0782916589,31.9,354.355834960938,0,0,0,1,0,0,0,0,1,0,5,0,5,0,0,3524,2,36,0.000567536889897843,0.0102156640181612,92422386.3851,92422.3863851,0.0381292902924667,21.5800838470459,0.953077699293643,0.00141884222474461,0,0.00141884222474461,0,0
"68872","Santander","Guanenta","Villanueva",0.420297205448151,112.655271403223,63776.0782916589,27.5,278.915740966797,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,13450,0,138,0,0.0102602230483271,97606913.2678,97606.9132678,0.137797616477204,13.8884840011597,0.793650793650794,0,0,0.000446096654275093,0,0
"68895","Santander","Mares","Zapatoca",0.337206840515137,146.294798457554,63776.0782916589,26.9,289.897796630859,0,0,0,1,0,0,0,0,1,0,5,0,23,0,0,17730,2,98,0.000112803158488438,0.00552735476593345,364418551.102,364418.551102,0.0486528469705633,37.2593612670898,0.769729229345059,0.000282007896221094,0,0.00129723632261703,0,0
"70001","Sucre","Montes de maría","Sincelejo",0.102421760559082,3334.81761369139,8122.91770615918,30.4,562.208312988281,1,0,0,0,0,1,0,0,0,0,6372,0,2531,40,0,546450,62448,85092,0.11427944002196,0.155717814987648,279972945.381,279972.945381,1.95179573246396,0,0.435250601072684,0.0116607191874828,0,0.00463171378900174,7.31997438008967e-05,0
"70110","Sucre","Sabanas","Buenavista",0.203428789973259,87.2185791984379,8122.91770615918,49.1,552.244384765625,1,0,0,0,0,1,0,0,0,0,12,0,6,0,0,20010,60,942,0.00299850074962519,0.0470764617691154,146498095.939,146498.095939,0.136588805961901,53.6745643615723,0.487924770250053,0.000599700149925037,0,0.000299850074962519,0,0
"70124","Sucre","San jorge","Caimito",0.749130070209503,81.641812013071,8122.91770615918,58.7,493.504333496094,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,26662,314,1130,0.0117770609856725,0.0423824169229615,412469807.125,412469.807125,0.0646398828215807,71.8317794799805,0.336023702492848,0,0,0.000487585327432301,0,0
"70204","Sucre","Montes de maría","Coloso",0.555607080459595,35.6559475946272,8122.91770615918,59.6,582.707092285156,1,0,0,0,0,1,0,0,0,0,379,0,18,0,0,15606,1804,2256,0.115596565423555,0.144559784698193,131162692.415,131162.692415,0.118982004049006,24.3548774719238,0.543985419198056,0.0242855312059464,0,0.00115340253748558,0,0
"70215","Sucre","Sabanas","Corozal",0.23747606575489,447.955775277078,8122.91770615918,34.5,544.963317871094,1,0,0,0,0,1,0,0,0,0,17,0,268,8,0,131696,5394,8070,0.0409579637954076,0.0612774875470781,285894460.741,285894.460741,0.460645511139536,24.153392791748,0.446583342632891,0.000129085165836472,0,0.00203498967318673,6.07459603936338e-05,0
"70221","Sucre","Morrosquillo","Coveñas",0.405150681734085,228.397909600937,8122.91770615918,45,576.045654296875,1,0,0,0,0,1,0,0,0,0,24,0,94,10,0,30262,6948,15648,0.229594871455951,0.517084131914612,56555153.4706,56555.1534706,0.53508828361206,24.9819927215576,0.530749312186438,0.000793073821954927,0,0.0031062058026568,0.000330447425814553,0
"70230","Sucre","Montes de maría","Chalán",0.361173301935196,27.7823253638759,8122.91770615918,73.9,588.465942382812,1,0,0,0,0,1,0,0,0,0,7,0,5,1,0,8850,320,1702,0.0361581920903955,0.192316384180791,83710014.8298,83710.0148298,0.105722117216129,31.8813133239746,0.614532019704433,0.000790960451977401,0,0.000564971751412429,0.000112994350282486,0
"70233","Sucre","Sabanas","El Roble",0.563555896282196,50.0500630397962,8122.91770615918,64.3,528.668823242188,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,19572,2198,2460,0.112303290414878,0.125689760882894,198434402.017,198434.402017,0.098632091013751,42.5825080871582,0.381100082712986,0,0,0.000306560392397302,0,0
"70235","Sucre","Sabanas","Galeras",0.454235285520554,131.492971671042,8122.91770615918,46.1,530.353881835938,1,0,0,0,0,1,0,0,0,0,38,0,33,3,0,40478,3088,3866,0.076288354167696,0.0955086713770443,321856425.956,321856.425956,0.125764150520747,53.9310913085938,0.710225988700565,0.000938781560353772,0,0.000815257670833539,7.41143337121399e-05,0
