id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,997,TARJETAS NO MARCADAS,,,1052,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,998,VOTOS NULOS,,,104,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,,999,VOTOS EN BLANCO,,,218,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,52,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,16,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,11,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,8,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,594,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,,997,TARJETAS NO MARCADAS,,,187,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,,998,VOTOS NULOS,,,13,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5044,ANZA,Departamental,,999,VOTOS EN BLANCO,,,37,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,2149,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,263,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,344,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,75,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,10157,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,,997,TARJETAS NO MARCADAS,,,2135,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,,998,VOTOS NULOS,,,211,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5045,APARTADO,Departamental,,999,VOTOS EN BLANCO,,,1167,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,920,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,97,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,79,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,36,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,4511,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,997,TARJETAS NO MARCADAS,,,1226,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,998,VOTOS NULOS,,,77,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5051,ARBOLETES,Departamental,,999,VOTOS EN BLANCO,,,136,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,1228,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,163,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,55,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,77,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,689,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,,997,TARJETAS NO MARCADAS,,,988,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,,998,VOTOS NULOS,,,34,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5055,ARGELIA,Departamental,,999,VOTOS EN BLANCO,,,48,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,440,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,20,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,13,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,11,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5059,ARMENIA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,1143,1
