FID,MPIO_CDPMP,DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,VERSION,AREA,LATITUD,LONGITUD,depto,provincia,indrural,CDF_0t1,el_c0,em_c0,cs_c0,cw_c0,el_c1,em_c1,cs_c1,cw_c1,el_d0,el_d1,em_d0,em_d1,cs_d0,cs_d1,cw_d0,cw_d1,VAM18_2t3,FID_2t3,PBID18_2t3,eCDF_2t3d,eCDF_2t3m,el_c2d,em_c2d,cs_c2d,cw_c2d,el_c3d,em_c3d,cs_c3d,cw_c3d,el_c2m,em_c2m,cs_c2m,cw_c2m,el_c3m,em_c3m,cs_c3m,cw_c3m,discapital,disbogota,eCDF_4t5,el_c4t5,em_c4t5,cs_c4t5,cw_c4t5,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,mpio,MUNICIPIO,cdir6t9,el_t6t9,em_t6t9,cs_t6t9,cw_t6t9,m1_t6t9,m2_t6t9,Petro,Duque,nomark,null,blank,vtotal,MOV_top2,Duque_pct,Petro_pct,MOV_pct,eCDF_15t6,el_c15,em_c15,cs_c15,cw_c15,el_c16,em_c16,cs_c16,cw_c16,el_i,em_i,cs_i,cw_i
398,05234,05,234,DABEIBA,2018,1957262708,6.992243782,-76.31426328,Antioquia,Occidente,0.60762018,0.728280293,0.637245256,0,0,0.728280293,0.091035037,0.728280293,0.647441181,0,0.875,NA,0,NA,0,NA,1,NA,248.8023493,398,141680.0803,0.99904489,0.695187166,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.60828877,0.077165775,0,0.695187166,0.086898396,0.46368984,0.695187166,0,112.3125076,376.3009949,0.653297683,0.244986631,0,0,0.39197861,Región Eje Cafetero - Antioquia,5,Antioquia,5.234,Dabeiba,North,0.25,0.222,0.333,0.1,0.175,0.2775,1672,4581,39,124,205,6621,2909,0.691889443,0.252529829,0.439359613,0.595725735,0,0.132251113,0.19837667,0,0,0,0,0.059572573,0.239806761,0.202923378,0.234250627,0.24687733
927,50577,50,577,PUERTO LLERAS,2018,2535774210,3.193092925,-73.23671436,Meta,Ariari,0.607886434,0.728368601,0.637322526,0,0,0.728368601,0.091046075,0.728368601,0.647519686,0,0.875,NA,0,NA,0,NA,1,NA,231.4785248,927,35330.92635,0.579751671,0.672905526,0.507282713,0.064352436,0,0.579751671,0.072468959,0.386694365,0.579751671,0,0.588792335,0.074692513,0,0.672905526,0.084113191,0.448827986,0.672905526,0,101.6732483,170.6681061,0.243315508,0.091243316,0,0,0.145989305,Región Llano,50,Meta,50.577,Puerto Lleras,East,0.125,0,0.111,0.3,0.2125,0.0555,742,2419,9,44,80,3294,1677,0.734365513,0.225258045,0.509107468,0.670525378,0,0.148856634,0.223284951,0,0,0,0,0.067052538,0.20218968,0.175093217,0.20683877,0.239289496
316,05837,05,837,TURBO,2018,2919535329,7.998062219,-76.72389089,Antioquia,Urabá,0.608300149,0.728505789,0.637442565,0,0,0.728505789,0.091063224,0.728505789,0.647641646,0,0.875,NA,0,NA,0,NA,1,NA,2227.688496,316,141680.0803,0.99904489,0.950089127,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.831327986,0.105459893,0,0.950089127,0.118761141,0.633709447,0.950089127,0,228.0583801,491.6589355,0.78342246,0.293783422,0,0,0.470053476,Región Eje Cafetero - Antioquia,5,Antioquia,5.837,Turbo,North,0.25,0.222,0.333,0.1,0.175,0.2775,17102,17842,82,508,1014,36548,740,0.488179928,0.467932582,0.020247346,0.254674978,0,0.056537845,0.084806768,0,0,0,0,0.025467498,0.277797292,0.218276622,0.251942193,0.284264486
257,63111,63,111,BUENAVISTA,2018,38458099.47,4.366632382,-75.74403734,Quindio,Capital,0.608400643,0.728539107,0.637471719,0,0,0.728539107,0.091067388,0.728539107,0.647671266,0,0.875,NA,0,NA,0,NA,1,NA,64.85004054,257,7950.511941,0.055396371,0.236185383,0.048471824,0.006148997,0,0.055396371,0.006924546,0.036949379,0.055396371,0,0.20666221,0.026216578,0,0.236185383,0.029523173,0.157535651,0.236185383,0,13.31514168,172.2727509,0.249554367,0.093582888,0,0,0.14973262,Región Eje Cafetero - Antioquia,63,Quindío,63.111,Buenavista,North,0.25,0.222,0.333,0.1,0.175,0.2775,325,966,5,24,72,1392,641,0.693965517,0.233477011,0.460488506,0.613535174,0,0.136204809,0.204307213,0,0,0,0,0.061353517,0.163538422,0.158812018,0.177645483,0.159476329
678,15224,15,224,CUCAITA,2018,42128066.45,5.527104109,-73.44598646,Boyacá,Centro,0.608859062,0.728691069,0.637604686,0,0,0.728691069,0.091086384,0.728691069,0.647806361,0,0.875,NA,0,NA,0,NA,1,NA,68.94152708,678,26884.20724,0.552053486,0.258467023,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.226158645,0.02868984,0,0.258467023,0.032308378,0.172397504,0.258467023,0,9.300538063,148.7504425,0.199643494,0.07486631,0,0,0.119786096,Región Centro Oriente,15,Boyacá,15.224,Cucaita,East,0.125,0,0.111,0.3,0.2125,0.0555,1131,804,2,32,52,2021,-327,0.39782286,0.559623949,-0.161801089,0.165627783,0,0.036769368,0.055154052,0,0,0,0,0.016562778,0.14837805,0.120818473,0.134053429,0.177938371
251,17616,17,616,RISARALDA,2018,89889373.4,5.112187396,-75.75879799,Caldas,Bajo occidente,0.610078573,0.72909512,0.63795823,0,0,0.72909512,0.09113689,0.72909512,0.648165562,0,0.875,NA,0,NA,0,NA,1,NA,211.6792141,251,15710.82893,0.248328558,0.644385027,0.217287488,0.02756447,0,0.248328558,0.03104107,0.165635148,0.248328558,0,0.563836898,0.071526738,0,0.644385027,0.080548128,0.429804813,0.644385027,0,26.98133659,192.1656799,0.29144385,0.109291444,0,0,0.17486631,Región Eje Cafetero - Antioquia,17,Caldas,17.616,Risaralda,North,0.25,0.222,0.333,0.1,0.175,0.2775,773,4277,19,98,171,5338,3504,0.801236418,0.144810791,0.656425628,0.825467498,0,0.183253785,0.274880677,0,0,0,0,0.08254675,0.216596449,0.204460057,0.237553908,0.216361651
521,13673,13,673,SANTA CATALINA,2018,172774220.3,10.64981278,-75.26548463,Bolívar,Dique bolivarense,0.610931814,0.729377639,0.638205434,0,0,0.729377639,0.091172205,0.729377639,0.648416721,0,0.875,NA,0,NA,0,NA,1,NA,129.1685475,521,35410.28621,0.623686724,0.472370766,0.545725883,0.069229226,0,0.623686724,0.07796084,0.415999045,0.623686724,0,0.413324421,0.052433155,0,0.472370766,0.059046346,0.315071301,0.472370766,0,43.91639709,707.600708,0.965240642,0.361965241,0,0,0.579144385,Región Caribe,13,Bolívar,13.673,Santa Catalina,North,0.25,0.222,0.333,0.1,0.175,0.2775,2427,2223,9,22,56,4737,-204,0.469284357,0.512349588,-0.043065231,0.225289403,0,0.050014248,0.075021371,0,0,0,0,0.02252894,0.226714206,0.171112043,0.191101107,0.237927716
595,47960,47,960,ZAPAYÁN,2018,353276259,10.11779893,-74.69115456,Magdalena,Rio,0.611318827,0.729505735,0.638317518,0,0,0.729505735,0.091188217,0.729505735,0.648530599,0,0.875,NA,0,NA,0,NA,1,NA,65.5892714,595,13233.30348,0.123209169,0.240641711,0.107808023,0.013676218,0,0.123209169,0.015401146,0.082180516,0.123209169,0,0.210561497,0.02671123,0,0.240641711,0.030080214,0.160508021,0.240641711,0,146.5173645,635.1818848,0.917112299,0.343917112,0,0,0.55026738,Región Caribe,47,Magdalena,47.96,Zapayán,North,0.25,0.222,0.333,0.1,0.175,0.2775,793,2833,3,17,23,3669,2040,0.772144999,0.216135187,0.556009812,0.715048976,0,0.158740873,0.238111309,0,0,0,0,0.071504898,0.19550807,0.162183232,0.182535452,0.211489965
252,17541,17,541,PENSILVANIA,2018,498545107.6,5.407187836,-75.16683996,Caldas,Alto oriente,0.61291945,0.730035199,0.638780799,0,0,0.730035199,0.0912544,0.730035199,0.649001292,0,0.875,NA,0,NA,0,NA,1,NA,178.9564633,252,15710.82893,0.248328558,0.586452763,0.217287488,0.02756447,0,0.248328558,0.03104107,0.165635148,0.248328558,0,0.513146168,0.065096257,0,0.586452763,0.073306595,0.391163993,0.586452763,0,51.24004745,153.9367676,0.212121212,0.079545455,0,0,0.127272727,Región Eje Cafetero - Antioquia,17,Caldas,17.541,Pensilvania,North,0.25,0.222,0.333,0.1,0.175,0.2775,1029,7707,41,130,250,9157,6678,0.841651196,0.112373048,0.729278148,0.912733749,0,0.202626892,0.303940338,0,0,0,0,0.091273375,0.205754177,0.201365293,0.234049299,0.204379258
144,52838,52,838,TÚQUERRES,2018,216272349.3,1.134440523,-77.63073238,Nariño,Centro occidente,0.613181591,0.730121862,0.638856629,0,0,0.730121862,0.091265233,0.730121862,0.649078335,0,0.875,NA,0,NA,0,NA,1,NA,386.9736798,144,14834.91334,0.184336199,0.787878788,0.161294174,0.020461318,0,0.184336199,0.023042025,0.122952245,0.184336199,0,0.689393939,0.087454545,0,0.787878788,0.098484848,0.525515152,0.787878788,0,47.24134445,523.0152588,0.820855615,0.307820856,0,0,0.492513369,Región Pacífico,52,Nariño,52.838,Túquerres,West,0.125,0,0.111,0.3,0.2125,0.0555,13679,4398,57,318,399,18851,-9281,0.233303273,0.725637897,-0.492334624,0.051647373,0,0.011465717,0.017198575,0,0,0,0,0.005164737,0.243852688,0.169319659,0.195644462,0.289459845
459,23682,23,682,SAN JOSÉ DE URÉ,2018,525650282.3,7.753054395,-75.5672474,Córdoba,Sinú medio,0.613338351,0.73017368,0.63890197,0,0,0.73017368,0.09127171,0.73017368,0.649124402,0,0.875,NA,0,NA,0,NA,1,NA,61.96969179,459,16800.14009,0.325692455,0.218360071,0.284980898,0.036151862,0,0.325692455,0.040711557,0.217236867,0.325692455,0,0.191065062,0.024237968,0,0.218360071,0.027295009,0.145646168,0.218360071,0,28.94638062,504.2087097,0.798573975,0.299465241,0,0,0.479144385,Región Caribe,23,Córdoba,23.682,San José de Uré,North,0.25,0.222,0.333,0.1,0.175,0.2775,2500,1042,10,31,44,3627,-1458,0.287289771,0.689274883,-0.401985112,0.06856634,0,0.015221728,0.022832591,0,0,0,0,0.006856634,0.187249874,0.142159943,0.152914633,0.191816846
722,15646,15,646,SAMACÁ,2018,167586236.8,5.47053997,-73.5211756,Boyacá,Centro,0.613345742,0.730176123,0.638904108,0,0,0.730176123,0.091272015,0.730176123,0.649126573,0,0.875,NA,0,NA,0,NA,1,NA,362.8906372,722,26884.20724,0.552053486,0.782531194,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.684714795,0.086860963,0,0.782531194,0.097816399,0.521948307,0.782531194,0,18.98736382,138.0865936,0.180035651,0.067513369,0,0,0.10802139,Región Centro Oriente,15,Boyacá,15.646,Samacá,East,0.125,0,0.111,0.3,0.2125,0.0555,3281,4223,10,164,280,7958,942,0.53066097,0.41228952,0.11837145,0.331255565,0,0.073538736,0.110308103,0,0,0,0,0.033125557,0.213152586,0.176565516,0.206620734,0.244231783
648,15114,15,114,BUSBANZÁ,2018,25352714.63,5.843483731,-72.87574623,Boyacá,Tundama,0.613595724,0.730258745,0.638976402,0,0,0.730258745,0.091282343,0.730258745,0.649200024,0,0.875,NA,0,NA,0,NA,1,NA,9.819169215,648,26884.20724,0.552053486,0.010695187,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.009358289,0.001187166,0,0.010695187,0.001336898,0.00713369,0.010695187,0,67.9995575,218.5827179,0.353832442,0.132687166,0,0,0.212299465,Región Centro Oriente,15,Boyacá,15.114,Busbanzá,East,0.125,0,0.111,0.3,0.2125,0.0555,196,309,2,13,20,540,113,0.572222222,0.362962963,0.209259259,0.38824577,0,0.086190561,0.129285841,0,0,0,0,0.038824577,0.124830137,0.10309627,0.112522632,0.161509747
495,13074,13,074,BARRANCO DE LOBA,2018,430736860.6,8.836187237,-74.16271172,Bolívar,Loba,0.614316523,0.730496907,0.639184794,0,0,0.730496907,0.091312113,0.730496907,0.64941175,0,0.875,NA,0,NA,0,NA,1,NA,103.1201847,495,35410.28621,0.623686724,0.400178253,0.545725883,0.069229226,0,0.623686724,0.07796084,0.415999045,0.623686724,0,0.350155971,0.044419786,0,0.400178253,0.050022282,0.266918895,0.400178253,0,224.6029358,491.1604919,0.782531194,0.293449198,0,0,0.469518717,Región Caribe,13,Bolívar,13.074,Barranco de Loba,North,0.25,0.222,0.333,0.1,0.175,0.2775,1070,3668,12,29,41,4820,2598,0.760995851,0.221991701,0.539004149,0.695458593,0,0.154391808,0.231587711,0,0,0,0,0.069545859,0.209265545,0.177278424,0.201772214,0.221217467
851,25817,25,817,TOCANCIPÁ,2018,73240087.21,4.968852913,-73.92887021,Cundinamarca,Sabana centro,0.616086602,0.731081318,0.639696153,0,0,0.731081318,0.091385165,0.731081318,0.649931292,0,0.875,NA,0,NA,0,NA,1,NA,4317.258815,851,59084.77742,0.756446991,0.974153298,0.661891117,0.083965616,0,0.756446991,0.094555874,0.504550143,0.756446991,0,0.852384135,0.108131016,0,0.974153298,0.121769162,0.64976025,0.974153298,0,105.0535889,69.91694641,0.06684492,0.025066845,0,0,0.040106952,Región Centro Oriente,25,Cundinamarca,25.817,Tocancipá,East,0.125,0,0.111,0.3,0.2125,0.0555,10383,6753,14,685,1067,18902,-3630,0.357263782,0.549306952,-0.19204317,0.15048976,0,0.033408727,0.05011309,0,0,0,0,0.015048976,0.231912683,0.190297664,0.22314971,0.257548818
1107,73873,73,873,VILLARRICA,2018,430463012.3,3.854384097,-74.61896623,Tolima,Oriente,0.616224647,0.731126868,0.63973601,0,0,0.731126868,0.091390859,0.731126868,0.649971786,0,0.875,NA,0,NA,0,NA,1,NA,56.72200039,1107,21002.25155,0.41069723,0.196969697,0.359360076,0.045587393,0,0.41069723,0.051337154,0.273935053,0.41069723,0,0.172348485,0.021863636,0,0.196969697,0.024621212,0.131378788,0.196969697,0,89.13123322,78.23184204,0.078431373,0.029411765,0,0,0.047058824,Región Centro Sur,73,Tolima,73.873,Villarrica,South,0.25,0,0,0.5,0.375,0,343,2121,3,10,41,2518,1778,0.842335187,0.136219222,0.706115965,0.887800534,0,0.197091719,0.295637578,0,0,0,0,0.088780053,0.150938541,0.135182626,0.142822383,0.19549193
652,15172,15,172,CHINAVITA,2018,136373456.5,5.202971639,-73.34048074,Boyacá,Neira,0.61639142,0.731181893,0.639784156,0,0,0.731181893,0.091397737,0.731181893,0.650020703,0,0.875,NA,0,NA,0,NA,1,NA,37.56554965,652,26884.20724,0.552053486,0.100713012,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.088123886,0.011179144,0,0.100713012,0.012589127,0.067175579,0.100713012,0,37.87611389,127.043251,0.161319073,0.060494652,0,0,0.096791444,Región Centro Oriente,15,Boyacá,15.172,Chinavita,East,0.125,0,0.111,0.3,0.2125,0.0555,320,1227,4,12,48,1611,907,0.761638734,0.198634389,0.563004345,0.720391808,0,0.159926981,0.239890472,0,0,0,0,0.072039181,0.127173695,0.12118295,0.137703023,0.162590691
274,66383,66,383,LA CELIA,2018,92473661.48,4.988127679,-76.00822678,Risaralda,Dos - vertiente occidental,0.616582394,0.731244895,0.639839283,0,0,0.731244895,0.091405612,0.731244895,0.650076711,0,0.875,NA,0,NA,0,NA,1,NA,100.3694586,274,15876.72965,0.261700096,0.393939394,0.228987584,0.029048711,0,0.261700096,0.032712512,0.174553964,0.261700096,0,0.34469697,0.043727273,0,0.393939394,0.049242424,0.262757576,0.393939394,0,40.12811661,211.6355133,0.332442068,0.124665775,0,0,0.199465241,Región Eje Cafetero - Antioquia,66,Risaralda,66.383,La Celia,North,0.25,0.222,0.333,0.1,0.175,0.2775,642,2693,14,83,118,3550,2051,0.758591549,0.18084507,0.577746479,0.742653606,0,0.164869101,0.247303651,0,0,0,0,0.074265361,0.187481258,0.178074855,0.20303997,0.187364361
621,70713,70,713,SAN ONOFRE,2018,1035078993,9.814599536,-75.50522919,Sucre,Morrosquillo,0.617029011,0.731392205,0.639968179,0,0,0.731392205,0.091424026,0.731392205,0.65020767,0,0.875,NA,0,NA,0,NA,1,NA,275.4123901,621,8122.917706,0.080229226,0.725490196,0.070200573,0.008905444,0,0.080229226,0.010028653,0.053512894,0.080229226,0,0.634803922,0.080529412,0,0.725490196,0.090686275,0.483901961,0.725490196,0,57.94851685,620.0976563,0.91087344,0.34157754,0,0,0.546524064,Región Caribe,70,Sucre,70.713,San Onofre,North,0.25,0.222,0.333,0.1,0.175,0.2775,9432,7798,41,138,137,17546,-1634,0.444431779,0.537558418,-0.093126639,0.201246661,0,0.044676759,0.067015138,0,0,0,0,0.020124666,0.256057493,0.195312542,0.221964126,0.265441391
426,27491,27,491,NÓVITA,2018,944331948.1,4.853386627,-76.61823668,Chocó,San juan,0.617830217,0.731656369,0.640199323,0,0,0.731656369,0.091457046,0.731656369,0.650442512,0,0.875,NA,0,NA,0,NA,1,NA,39.40093365,426,3777.127752,0.028653295,0.107843137,0.025071633,0.003180516,0,0.028653295,0.003581662,0.019111748,0.028653295,0,0.094362745,0.011970588,0,0.107843137,0.013480392,0.071931373,0.107843137,0,124.0049667,285.420929,0.511586453,0.19184492,0,0,0.306951872,Región Pacífico,27,Chocó,27.491,Nóvita,West,0.125,0,0.111,0.3,0.2125,0.0555,746,1277,14,50,41,2128,531,0.600093985,0.35056391,0.249530075,0.422974176,0,0.093900267,0.140850401,0,0,0,0,0.042297418,0.144543053,0.113682325,0.126267006,0.186093599
173,52520,52,520,FRANCISCO PIZARRO,2018,525184015.9,2.088531925,-78.59193099,Nariño,Costa,0.617910266,0.731682754,0.64022241,0,0,0.731682754,0.091460344,0.731682754,0.650465969,0,0.875,NA,0,NA,0,NA,1,NA,53.92183165,173,14834.91334,0.184336199,0.183600713,0.161294174,0.020461318,0,0.184336199,0.023042025,0.122952245,0.184336199,0,0.160650624,0.020379679,0,0.183600713,0.022950089,0.122461676,0.183600713,0,194.9934082,549.2643433,0.864527629,0.324197861,0,0,0.518716578,Región Pacífico,52,Nariño,52.52,Francisco Pizarro,West,0.125,0,0.111,0.3,0.2125,0.0555,1608,437,3,18,26,2092,-1171,0.208891013,0.768642447,-0.559751434,0.04096171,0,0.0090935,0.013640249,0,0,0,0,0.004096171,0.170560166,0.110452201,0.119838366,0.217262027
443,23189,23,189,CIÉNAGA DE ORO,2018,641239607.3,8.841811894,-75.60779829,Córdoba,Sinú medio,0.619723797,0.732280177,0.640745155,0,0,0.732280177,0.091535022,0.732280177,0.650997077,0,0.875,NA,0,NA,0,NA,1,NA,732.5815254,443,16800.14009,0.325692455,0.870766488,0.284980898,0.036151862,0,0.325692455,0.040711557,0.217236867,0.325692455,0,0.761920677,0.09665508,0,0.870766488,0.108845811,0.580801248,0.870766488,0,41.21528244,515.4228516,0.812834225,0.304812834,0,0,0.487700535,Región Caribe,23,Córdoba,23.189,Ciénaga de Oro,North,0.25,0.222,0.333,0.1,0.175,0.2775,14832,8869,46,175,274,24196,-5963,0.36654819,0.612993883,-0.246445694,0.130899377,0,0.029059662,0.043589492,0,0,0,0,0.013089938,0.269732437,0.207599521,0.237294132,0.275479642
775,25181,25,181,CHOACHÍ,2018,212420096.2,4.582965197,-73.91287723,Cundinamarca,Oriente,0.62047261,0.732526659,0.640960827,0,0,0.732526659,0.091565832,0.732526659,0.6512162,0,0.875,NA,0,NA,0,NA,1,NA,135.8469507,775,59084.77742,0.756446991,0.496434938,0.661891117,0.083965616,0,0.756446991,0.094555874,0.504550143,0.756446991,0,0.43438057,0.055104278,0,0.496434938,0.062054367,0.331122103,0.496434938,0,87.77302551,37.81901169,0.021390374,0.00802139,0,0,0.012834225,Región Centro Oriente,25,Cundinamarca,25.181,Choachí,East,0.125,0,0.111,0.3,0.2125,0.0555,1518,5451,3,73,281,7326,3933,0.744062244,0.207207207,0.536855037,0.690115761,0,0.153205699,0.229808549,0,0,0,0,0.069011576,0.170247873,0.158994842,0.186057461,0.201350925
917,50251,50,251,EL CASTILLO,2018,568218055.6,3.615624542,-73.88800707,Meta,Ariari,0.621411562,0.732835567,0.641231121,0,0,0.732835567,0.091604446,0.732835567,0.651490819,0,0.875,NA,0,NA,0,NA,1,NA,117.1581429,917,35330.92635,0.579751671,0.443850267,0.507282713,0.064352436,0,0.579751671,0.072468959,0.386694365,0.579751671,0,0.388368984,0.04926738,0,0.443850267,0.055481283,0.296048128,0.443850267,0,73.49713898,95.63770294,0.104278075,0.039104278,0,0,0.062566845,Región Llano,50,Meta,50.251,El Castillo,East,0.125,0,0.111,0.3,0.2125,0.0555,1330,1418,6,61,97,2912,88,0.486950549,0.456730769,0.03021978,0.262689225,0,0.058317008,0.087475512,0,0,0,0,0.026268923,0.167598764,0.14205851,0.161727075,0.1956902
109,86569,86,569,PUERTO CAICEDO,2018,926465992.7,0.72507123,-76.48099405,Putumayo,Putumayo,0.621683776,0.732925089,0.641309453,0,0,0.732925089,0.091615636,0.732925089,0.651570404,0,0.875,NA,0,NA,0,NA,1,NA,85.41784848,109,NA,NA,0.339572193,NA,NA,NA,NA,NA,NA,NA,NA,0.297125668,0.037692513,0,0.339572193,0.042446524,0.226494652,0.339572193,0,46.09174728,479.5462952,0.770944742,0.289104278,0,0,0.462566845,Región Centro Sur,86,Putumayo,86.569,Puerto Caicedo,South,0.25,0,0,0.5,0.375,0,3861,606,11,78,109,4665,-3255,0.129903537,0.827652733,-0.697749196,0.024042743,0,0.005337489,0.008006233,0,0,0,0,0.002404274,0.201450195,0.125306218,0.124893604,0.25468355
154,52320,52,320,GUAITARILLA,2018,116739782.4,1.151366658,-77.53011336,Nariño,Centro occidente,0.621999681,0.733028961,0.641400341,0,0,0.733028961,0.09162862,0.733028961,0.651662746,0,0.875,NA,0,NA,0,NA,1,NA,104.5724597,154,14834.91334,0.184336199,0.403743316,0.161294174,0.020461318,0,0.184336199,0.023042025,0.122952245,0.184336199,0,0.353275401,0.044815508,0,0.403743316,0.050467914,0.269296791,0.403743316,0,34.79413986,519.0499878,0.816399287,0.306149733,0,0,0.489839572,Región Pacífico,52,Nariño,52.32,Guaitarilla,West,0.125,0,0.111,0.3,0.2125,0.0555,4175,1330,10,53,103,5671,-2845,0.234526539,0.736201728,-0.50167519,0.048975957,0,0.010872663,0.016308994,0,0,0,0,0.004897596,0.195990251,0.13225174,0.147839382,0.241438681
503,13268,13,268,EL PEÑÓN,2018,318934851.9,8.864818786,-73.91230147,Bolívar,Loba,0.62279439,0.733290177,0.641628905,0,0,0.733290177,0.091661272,0.733290177,0.651894968,0,0.875,NA,0,NA,0,NA,1,NA,69.93152017,503,35410.28621,0.623686724,0.267379679,0.545725883,0.069229226,0,0.623686724,0.07796084,0.415999045,0.623686724,0,0.233957219,0.029679144,0,0.267379679,0.03342246,0.178342246,0.267379679,0,242.9371033,494.5075378,0.786096257,0.294786096,0,0,0.471657754,Región Caribe,13,Bolívar,13.268,El Peñón,North,0.25,0.222,0.333,0.1,0.175,0.2775,853,1792,3,8,18,2674,939,0.670157068,0.318997756,0.351159312,0.504897596,0,0.112087266,0.168130899,0,0,0,0,0.05048976,0.193181994,0.159424854,0.177550693,0.202852171
305,05002,05,002,ABEJORRAL,2018,507134114.2,5.803728154,-75.43847353,Antioquia,Oriente,0.623214006,0.733428051,0.641749544,0,0,0.733428051,0.091678506,0.733428051,0.652017537,0,0.875,NA,0,NA,0,NA,1,NA,231.1720555,305,141680.0803,0.99904489,0.67201426,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.588012478,0.074593583,0,0.67201426,0.084001783,0.448233512,0.67201426,0,58.20087433,209.0054474,0.327094474,0.122660428,0,0,0.196256684,Región Eje Cafetero - Antioquia,5,Antioquia,5.002,Abejorral,North,0.25,0.222,0.333,0.1,0.175,0.2775,547,6572,36,68,174,7397,6025,0.888468298,0.073948898,0.8145194,0.983081033,0,0.218243989,0.327365984,0,0,0,0,0.098308103,0.222262842,0.212062392,0.248049723,0.225000887
893,54660,54,660,SALAZAR,2018,493910089.5,7.772747824,-72.86769959,Norte de Santander,Centro,0.623223901,0.733431301,0.641752389,0,0,0.733431301,0.091678913,0.733431301,0.652020427,0,0.875,NA,0,NA,0,NA,1,NA,83.40026255,893,15442.66754,0.222540592,0.331550802,0.194723018,0.024702006,0,0.222540592,0.027817574,0.148434575,0.222540592,0,0.290106952,0.036802139,0,0.331550802,0.04144385,0.221144385,0.331550802,0,56.18051147,403.8885193,0.682709447,0.256016043,0,0,0.409625668,Región Centro Oriente,54,Norte de Santander,54.66,Salazar,East,0.125,0,0.111,0.3,0.2125,0.0555,370,4302,10,58,111,4851,3932,0.886827458,0.076272933,0.810554525,0.979519145,0,0.21745325,0.326179875,0,0,0,0,0.097951915,0.180749768,0.151103884,0.177593888,0.234069961
299,05036,05,036,ANGELÓPOLIS,2018,81876301.62,6.121430303,-75.71594966,Antioquia,Suroeste,0.623349547,0.733472578,0.641788505,0,0,0.733472578,0.091684072,0.733472578,0.652057122,0,0.875,NA,0,NA,0,NA,1,NA,82.18689694,299,141680.0803,0.99904489,0.32798574,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.286987522,0.036406417,0,0.32798574,0.040998217,0.218766488,0.32798574,0,19.25767708,257.5822449,0.448306595,0.168114973,0,0,0.268983957,Región Eje Cafetero - Antioquia,5,Antioquia,5.036,Angelópolis,North,0.25,0.222,0.333,0.1,0.175,0.2775,268,2384,10,26,89,2777,2116,0.858480375,0.096507022,0.761973353,0.947462155,0,0.210336598,0.315504898,0,0,0,0,0.094746215,0.184946661,0.17762276,0.20356847,0.190648561
662,15380,15,380,LA CAPILLA,2018,56931169.3,5.113167102,-73.45923708,Boyacá,Oriente,0.623651922,0.733571898,0.641875411,0,0,0.733571898,0.091696487,0.733571898,0.652145417,0,0.875,NA,0,NA,0,NA,1,NA,46.79695249,662,26884.20724,0.552053486,0.154188948,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.13491533,0.017114973,0,0.154188948,0.019273619,0.102844029,0.154188948,0,47.42288589,111.7936554,0.13368984,0.05013369,0,0,0.080213904,Región Centro Oriente,15,Boyacá,15.38,La Capilla,East,0.125,0,0.111,0.3,0.2125,0.0555,417,1042,2,11,33,1505,625,0.692358804,0.277076412,0.415282392,0.57079252,0,0.126715939,0.190073909,0,0,0,0,0.057079252,0.132861817,0.122530855,0.138426034,0.16563175
1102,73686,73,686,SANTA ISABEL,2018,270186640.7,4.729107618,-75.20712862,Tolima,Nevados,0.623678267,0.733580551,0.641882982,0,0,0.733580551,0.091697569,0.733580551,0.65215311,0,0.875,NA,0,NA,0,NA,1,NA,91.52492676,1102,21002.25155,0.41069723,0.360071301,0.359360076,0.045587393,0,0.41069723,0.051337154,0.273935053,0.41069723,0,0.315062389,0.039967914,0,0.360071301,0.045008913,0.240167558,0.360071301,0,34.11920929,117.2351532,0.144385027,0.054144385,0,0,0.086631016,Región Centro Sur,73,Tolima,73.686,Santa Isabel,South,0.25,0,0,0.5,0.375,0,412,2376,5,27,47,2867,1964,0.828740844,0.14370422,0.685036624,0.867319679,0,0.192544969,0.288817453,0,0,0,0,0.086731968,0.17472453,0.150782624,0.162630233,0.220876854
