event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,admin1c,admin2c,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
COL8011,20-Jun-21,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),,6,Police Forces of Colombia (2018-2022),,1,16,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,2,El Tiempo (Colombia),National,"On 20 June 2021, in Palmira municipality (Valle del Cauca), police forces dispersed protesters who had been blocking the Palmira-Monteclaro road for more than fifty days during ongoing anti-government demonstrations to demand health, education, and security reforms despite the formal suspension of the National Strike.",0,crowd size=no report,1660599326
COL7941,13-Jun-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Tiempo (Colombia),National,"On 13 June 2021, in Palmira (Valle del Cauca), protesters blocked roads in the Monteclaro sector of the city during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others.",0,crowd size=no report,1624311332
COL7801,6-Jun-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Tiempo (Colombia),National,"On 6 June 2021, in Palmira (Valle del Cauca), protesters blocked roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others.",0,crowd size=no report,1623696136
COL7783,5-Jun-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 5 June 2021, in Palmira (Valle del Cauca), protesters lifted their blockade of the road to Amaime during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. Demonstrators agreed to lift the blockade following negotiations with the local government.",0,crowd size=no report,1623696136
COL7652,1-Jun-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Tiempo (Colombia),National,"On 1 June 2021, in Palmira (Valle del Cauca), protesters blocked the streets during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others.",0,crowd size=no report,1623094937
COL7609,31-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 31 May 2021, in Palmira (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others.",0,crowd size=no report,1623094937
COL16129,19-May-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,UNOCHA,Other,"Around 19 May 2021 (as reported), in Palmira municipality, Valle del Cauca, people staged a protest by blocking the roads, as part of anti-government blockades in simultaneous locations throughout the country.",0,crowd size=no report,1660601525
COL6900,11-May-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,2,El Pais (Colombia),Subnational,"Around 11 May 2021, near Palmira municipality, Valle del Cauca department, citizens participated in an anti-government protest organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality. Protesters blocked the road to the airport for several days.",0,crowd size=no report,1621881913
COL6780,8-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Juanchito,3.4553,-76.475,1,El Tiempo (Colombia),National,"On 8 May 2021, in Juanchito (Valle del Cauca), protesters blocked roads leading into Cali as part of ongoing nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform, and also to demand improvements in health, education, security, and to call for an end to police brutality against protesters.",0,crowd size=no report,1621881913
COL6276,3-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Amaime,3.6072,-76.2732,2,El Pais; El Tiempo (Colombia),National-International,"On 3 May 2021, between Palmira and El Cerrito (coded to Amaime, Valle del Cauca), protesters - including taxi and truck drivers - blocked roads as part of an ongoing nationwide anti-government demonstration organized by the National Strike Committee.",0,crowd size=no report,1620677215
COL6385,3-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Bolo San Isidro,3.4622,-76.3343,1,El Pais,International,"On 3 May 2021, in Bolo San Isidro corregimiento (Valle del Cauca), protesters - including taxi and truck drivers - blocked roads as part of an ongoing nationwide anti-government demonstration organized by the National Strike Committee.",0,crowd size=no report,1620677216
COL6244,30-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Amaime,3.6072,-76.2732,2,El Pais (Colombia),Subnational,"On 30 April 2021, near Amaime corregimiento (Valle del Cauca), protesters blocked the Palmira-El Cerrito road in El Placer corregimiento (El Cerrito municipality) in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6262,30-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmaseca,3.51,-76.4339,2,El Pais (Colombia),Subnational,"On 30 April 2021, near Palmaseca (Valle del Cauca), protesters blocked the Palmaseca-El Cerrito road in opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691936
COL6211,29-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Bolo San Isidro,3.4622,-76.3343,1,El Pais (Colombia),Subnational,"On 29 April 2021, in Bolo San Isidro corregimiento (Valle del Cauca), for the second consecutive day, protesters marched to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6235,29-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 29 April 2021, in Palmira (Valle del Cauca), for the second consecutive day, protesters marched to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691936
COL6228,29-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Guanabanal,3.4843,-76.424,1,El Pais (Colombia),Subnational,"On 29 April 2021, in Guanabanal corregimiento (Valle del Cauca), for the second consecutive day, protesters marched to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691936
COL6204,29-Apr-21,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee,6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Amaime,3.6072,-76.2732,1,El Pais (Colombia); Diario La Libertad,Subnational-National,"On 29 April 2021, in Amaime corregimiento (Valle del Cauca), for the second consecutive day, protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. ESMAD police reportedly intervened with force to disperse the crowd. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1660599323
COL6234,29-Apr-21,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee,6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmaseca,3.51,-76.4339,1,El Pais (Colombia),Subnational,"On 29 April 2021, in Palmaseca corregimiento (Valle del Cauca), protesters marched to demonstrate opposition to tax reforms advanced by the Duque government. ESMAD police reportedly intervened with force to disperse the crowd. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1660599326
COL6144,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Guanabanal,3.4843,-76.424,1,El Pais (Colombia),Subnational,"On 28 April 2021, in Guanabanal corregimiento (Valle del Cauca), protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6167,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,2,El Pais (Colombia),Subnational,"On 28 April 2021, in Palmira municipality (Valle del Cauca), protesters blocked a tollbooth on the Cali-Palmira road to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6178,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Rozo,3.6148,-76.386,1,El Pais (Colombia),Subnational,"On 28 April 2021, in Rozo corregimiento (Valle del Cauca), protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691935
COL6123,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Bolo San Isidro,3.4622,-76.3343,1,El Pais (Colombia),Subnational,"On 28 April 2021, in Bolo San Isidro corregimiento (Valle del Cauca), protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691936
COL6102,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Amaime,3.6072,-76.2732,1,El Pais (Colombia),Subnational,"On 28 April 2021, in Amaime corregimiento (Valle del Cauca), protesters blocked roads to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691936
COL6168,28-Apr-21,2021,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee,6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 28 April 2021, in Palmira (Valle del Cauca), ESMDA police attempted to forcibly disperse a crowd of protesters by using tear gas and flashbangs, wounding 5 youths protesting against tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee. 5 injured, no fatalities.",0,crowd size=no report,1660599326
COL6100,27-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); JAC: Council of Communal Action,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Tienda Nueva,3.5717,-76.221,1,El Pais (Colombia),Subnational,"On 27 April 2021, in Tienda Nueva corregimiento (Valle del Cauca), approximately 200 farmers and JAC members blocked the road near Rio Nima bridge in a protest to demand the government take better care of rural roads.",0,crowd size=approximately 200,1620077160
COL6046,20-Apr-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); JAC: Council of Communal Action,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"Around 20 April 2021, in Palmira, Valle del Cauca department, nearly 200 farmers from the rural areas protested against the lack of infrastructure for the rural communities. The group gathered to demand improvements in sports, cultural scenarios, and more budget for healthcare centers. The protest was organized by members of the JAC of several veredas.",0,crowd size=nearly 200,1619468150
COL5841,24-Mar-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Aguaclara,3.4989,-76.2376,1,El Pais (Colombia),Subnational,"Around 24 March 2021, in Aguaclara, Palmira municipality, Valle del Cauca department, residents protested over concerns due to a visible increase in a river's size. The group blocked the road and urged authorities to take action to avoid flooding.",0,crowd size=no report,1617033264
COL2559,27-Jul-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Tiempo (Colombia),National,"On 27 July 2020, in Palmira, Valle del Cauca department, a group of students performed a sit-in protest in front of the National University to demand from the university free tuition and more financial aid.",0,crowd size=no report,1618499712
COL1949,6-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia); Women (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 6 February 2020, in Palmira, Valle del Cauca department, a group of women and teachers protested due to the delays in the hiring of teaching and administrative staff in the Child Development Centers.",0,crowd size=no report,1649356002
COL1950,6-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 6 February 2020, in Palmira, Valle del Cauca department, teachers and workers from a Child Development Center (CDI) protested due to the delay in the renewal of contracts. More than 1,000 kids could be affected if the contracts of teachers and workers are not renewed.",0,crowd size=no report,1649356002
COL1704,27-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 27 November 2019, close to the Universidad Nacional in Palmira, Valle del Cauca, people marched against the policies of President Ivan Duque. The march took place during a national strike. During the protest, protesters also remembered the student that died in Bogota after he was attacked by an Esmad officer on November 23.",0,crowd size=no report,1649356179
COL1028,26-Jul-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 26 July 2019, citizens and worker's unions protested in Palmira, Valle del Cauca, against the killing of social leaders in Colombia. Nationwide demonstrations were staged to demand better government measures to protect social and political leaders in the country.",0,crowd size=no report,1649356193
COL891,27-Jun-19,2019,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"In the week of June 27, 2019, demonstrators marched in the city of Palmira, Valle del Cauca, to demand justice in a case of gender violence against a woman.",0,crowd size=no report,1618528061
COL4166,28-Nov-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 28 November 2018, as part of the national mobilization 'Gran Toma de Capitales', students from Universidad Nacional and Universidad del Valle staged a protest in Glorieta Versalles, Pamira (Palmira, Valle Del Cauca), to demand better resources for public education, intermittently blocking the crossroads to explain driver's the reason of their protest, and later lighting candles around the roundabout.",0,,1646432978
COL4999,22-Oct-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Former Military Forces of Colombia (2018-2022); Military Forces of Colombia (2018-2022),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 22 October 2018, retired soldiers from the Military Forces of Colombia and active soldiers, off-duty soldiers, and their families staged a demonstration at the entrance of Batallon de Ingenieros N.3, Agustin Codazzi, in Palmira (Palmira, Valle Del Cauca), rejecting the policies proposed by the Ministry of Defence regarding military health care.",0,,1660599326
COL4114,10-Oct-18,2018,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,Valle del Cauca,Palmira,,VALLE DEL CAUCA,PALMIRA,Palmira,3.5323,-76.2986,1,El Pais (Colombia),Subnational,"On 10 October 2018, more than 3000 students from Universidad Nacional, Universidad del Valle and SENA in Palmira (Palmira, Valle Del Cauca) took to the streets to protest about the crisis of public higher education, marching from different places around the city to the City Hall.",0,,1618528007
COL11438,13-Jun-22,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Sucre,Palmito,,SUCRE,PALMITO,San Antonio de Palmito,9.3321,-75.5424,1,El Heraldo (Colombia); El Universal (Colombia),National,"On 13 June 2022, in San Antonio de Palmito (Sucre), residents protested against delays in road repair work on the town's streets. The protesters complained that the works have taken longer than initially planned and they see no progress.",0,crowd size=no report,1655831435
COL12059,23-May-22,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Sucre,Palmito,,SUCRE,PALMITO,San Antonio de Palmito,9.3321,-75.5424,1,El Tiempo (Colombia),National,"On 23 May 2022, in San Antonio de Palmito (Sucre), citizens protested against an increase in violent actions by the Gulf Clan. The group marched through the town to demand more security and the respect for civilians amid the armed conflict.",0,crowd size=no report,1660582461
COL19342,21-Feb-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,2,El Tiempo (Colombia); La Opinion (Colombia),Subnational-National,"On 21 February 2023, between Pamplona and Cucuta municipalities (coded to Pamplona, Norte de Santander), for the second consecutive day, residents from the Buenos Aires vereda blocked the route that connects both locations to demand the repair of the road that leads to their sector. They also demanded a meeting with the director of National Infrastructure Agency (ANI) and representatives of the Sacyr consortium.",0,crowd size=no report,1677533683
COL19341,20-Feb-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,2,La Opinion (Colombia),Subnational,"On 20 February 2023, between Pamplona and Cucuta municipalities (coded to Pamplona, Norte de Santander), residents from the Buenos Aires vereda blocked the route that connects both locations to demand the repair of the road that leads to their sector. They also demanded a meeting with the director of National Infrastructure Agency (ANI) and representatives of the Sacyr consortium.",0,crowd size=no report,1677533683
COL19090,1-Feb-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,2,El Tiempo (Colombia); La Opinion (Colombia),Subnational-National,"On 1 February 2023, near Pamplona municipality (Norte de Santander), for the second consecutive day, a group of residents from Pamplona, Pamplonita, Silos, Chitaga and Cacota municipalities blocked traffic on the Cucuta - Bucaramanga highway in Los Adioses sector. They demonstrated against the installation of a toll in the area and demanded the presence of the President or the transportation minister at the site.",0,crowd size=no report,1675714001
COL19054,31-Jan-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,2,El Tiempo (Colombia); La Opinion (Colombia); Vanguardia Liberal,Subnational-National,"On 31 January 2023, near Pamplona municipality (Norte de Santander), a group of residents from Pamplona, Pamplonita, Silos, Chitaga and Cacota municipalities blocked traffic on the Cucuta - Bucaramanga highway in Los Adioses sector. They demonstrated against the installation of a toll in the area and demanded the presence of the President or the transportation minister at the site.",0,crowd size=no report,1675714001
COL18916,20-Jan-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,2,Vanguardia Liberal,National,"On 20 January 2023, in Pamplona municipality (Norte de Santander), farmers blocked the North Central highway in La Lejia sector to demand the national government accept the proper delimitation of the Almorzadero Paramo. The demonstrators disagree with the delimitation proposed by President Petro's administration.",0,crowd size=no report,1674508627
COL7216,19-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Farmers (Colombia); Labor Group (Colombia); Students (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 19 May 2021, in Pamplona, Teorama municipality, Norte de Santander department, farmers, workers, students, and teachers participated in an anti-government protest organized by the National Strike Committee. The group took part in a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=no report,1621881914
COL6968,12-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia); Students (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 12 May 2021, in Pamplona, Norte de Santander department, workers, students, teachers, and other citizens participated in an anti-government protest organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=no report,1621881914
COL6597,6-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 6 May 2021, in Pamplona, Norte de Santander department, for the fourth consecutive day, truck drivers continued to block the La Panamericana highway as part of an anti-government demonstration organized by the National Strike Committee. According to them, they will keep the blockade until next Sunday. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=no report,1620677217
COL6596,5-May-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 5 May 2021, in Pamplona, Norte de Santander department, for the third consecutive day, truck drivers continued to block the La Panamericana highway as part of an anti-government demonstration organized by the National Strike Committee. According to them, they will keep the blockade until next Sunday. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country.",0,crowd size=no report,1620677217
COL6169,28-Apr-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labor Group (Colombia); Students (Colombia); Teachers (Colombia); Unidentified Communal Group (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 28 April 2021, in Pamplona (Norte de Santander), students, social leaders, teachers, and union workers marched to demonstrate opposition to tax reforms advanced by the Duque government. The event was part of a country-wide movement organized by the National Strike Committee.",0,crowd size=no report,1620691952
COL5693,5-Mar-21,2021,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Government of Colombia (2018-2022),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,Vanguardia Liberal,National,"Around 5 March 2021, in Pamplona, Norte de Santander department, citizens protested against the construction of a toll on the route that connects the city with other areas. Protesters marched through the city and claimed that the project would affect residents. Local councilmen joined the event.",0,crowd size=no report,1660599329
COL5334,18-Jan-21,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 18 January 2021, in Pamplona, Norte de Santander department, students protested at a local university to demand discounts in the enrollment fees. The group raised concerns over the difficult economic conditions of several families due to the coronavirus outbreak.",0,crowd size=no report,1618492048
COL3147,19-Nov-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Students (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,Norte de Santander,Pamplona,,NORTE DE SANTANDER,PAMPLONA,Pamplona,7.3729,-72.6477,1,La Opinion (Colombia),Subnational,"On 19 November 2020, in Pamplona, Norte de Santander department, workers, students, teachers, and other social organizations staged an anti-government motorcade protest. Protesters demanded national policies to overcome national unemployment rates and poor working conditions, economic inequality, and violence against social activists. The protest took place within the framework of a national strike.",0,crowd size=no report,1618494929
